Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Nick Boyle,BAL,TE,6.6,25
Adam Humphries,TAM,WR,9.6,10
Kelvin Benjamin,BUF,WR,4.4,28
Kendrick Bourne,SFO,WR,12.4,8
Jarvis Landry,CLE,WR,13.4,19
Aldrick Robinson,MIN,WR,17.3,22
Josh Gordon,NWE,WR,5.2,14
Andy Janovich,DEN,RB,4.2,30
Cameron Meredith,NOR,WR,6.2,7
Demarcus Robinson,KAN,WR,5.1,11
Allen Hurns,DAL,WR,6.0,18
Cameron Brate,TAM,TE,11.9,10
Michael Crabtree,BAL,WR,5.9,17
Rhett Ellison,NYG,TE,5.9,6
Larry Fitzgerald,ARI,WR,5.8,16
James O'Shaughnessy,JAX,TE,4.8,3
Antonio Gates,LAC,TE,10.7,7
Tajae Sharpe,TEN,WR,10.7,30
Chris Hogan,NWE,WR,3.5,14
Jordan Akins,HOU,TE,4.4,23
Marcus Johnson,IND,WR,4.4,9
Austin Seferian-Jenkins,JAX,TE,4.4,3
Demaryius Thomas,DEN,WR,6.4,24
Jesse James,PIT,TE,3.3,15
Jermaine Kearse,NYJ,WR,4.3,2
Allen Robinson,CHI,WR,10.3,26
Lee Smith,OAK,TE,5.3,26
Ben Watson,NOR,TE,3.3,14
Nelson Agholor,PHI,WR,7.2,21
Chris Godwin,TAM,WR,4.2,10
Chad Williams,ARI,WR,9.2,16
Danny Amendola,MIA,WR,4.1,13
Jimmy Graham,GNB,TE,11.1,2
Josh Bellamy,CHI,WR,9.0,26
Austin Hooper,ATL,TE,2.9,29
Robby Anderson,NYJ,WR,3.8,2
Chris Herndon,NYJ,TE,2.8,20
Mo Alie-Cox,IND,TE,2.7,31
Jakeem Grant,MIA,WR,3.7,13
Matt LaCosse,DEN,TE,2.7,32
Logan Paulsen,ATL,TE,8.7,29
Keelan Cole,JAX,WR,3.5,31
Kyle Juszczyk,SFO,RB,3.5,23
Mike Williams,LAC,WR,2.5,29
Kamar Aiken,PHI,WR,2.4,21
Tim White,BAL,WR,2.4,17
Chris Conley,KAN,WR,5.3,11
Jason Croom,BUF,TE,2.3,12
Gerald Everett,LAR,TE,2.3,8
Dallas Goedert,PHI,TE,3.3,1
Jordan Leggett,NYJ,TE,10.3,20
Mark Andrews,BAL,TE,3.2,25
Sammie Coates,HOU,WR,2.2,4
Ryan Griffin,HOU,TE,2.2,23
Seth Roberts,OAK,WR,3.2,15
Trent Taylor,SFO,WR,3.2,8
Levine Toilolo,DET,TE,3.2,19
Niles Paul,JAX,TE,3.1,3
Justin Hardee,NOR,DB,2.0,3
James Washington,PIT,WR,3.0,1
Mike Gesicki,MIA,TE,1.9,21
Virgil Green,LAC,TE,2.9,7
Russell Shepard,NYG,WR,1.9,32
Antony Auclair,TAM,TE,1.8,10
Andre Holmes,BUF,WR,2.8,28
C.J. Ham,MIN,RB,2.7,15
Scott Simonson,NYG,TE,1.7,6
DJ Chark,JAX,WR,1.6,31
Darius Jennings,TEN,WR,1.6,30
C.J. Uzomah,CIN,TE,1.6,30
Hakeem Valles,DET,TE,1.6,19
Nick Vannett,SEA,TE,1.6,4
Luke Willson,DET,TE,1.6,19
Derrick Coleman,ARI,RB,1.5,18
Will Dissly,SEA,TE,1.5,4
Lance Kendricks,GNB,TE,1.5,2
Khari Lee,BUF,TE,1.5,12
Brandon Marshall,SEA,WR,1.5,12
Justin Hardy,ATL,WR,1.4,20
JJ Nelson,ARI,WR,1.4,16
David Morgan,MIN,TE,1.3,18
Travis Benjamin,LAC,WR,1.2,29
Marvin Hall,ATL,WR,1.2,20
Mike Boone,MIN,RB,1.1,15
Dwayne Allen,NWE,TE,0.6,24
Tyler Shatley,JAX,OL,0.0,24
Ryan Kelly,IND,C,-2.0,24
Mason Cole,ARI,C,0.0,24
Jaydon Mickens,JAX,WR,0.0,31
D.J. Reed,SFO,FS,0.0,31
