Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Keenan Allen,LAC,WR,17.5,19
Christian Kirk,ARI,WR,18.0,29
Ito Smith,ATL,RB,8.0,10
Alex Armah,CAR,RB,0.4,25
Jalen Richard,OAK,RB,11.7,23
Theo Riddick,DET,RB,4.3,19
Mike Williams,LAC,WR,7.8,19
Kalen Ballage,MIA,RB,0.2,31
Nick Chubb,CLE,RB,0.2,2
Keke Coutee,HOU,WR,17.3,6
Mike Boone,MIN,RB,0.1,14
Doug Martin,OAK,RB,0.1,23
Melvin Ingram,LAC,DE,0.0,23
Spencer Ware,KAN,RB,2.3,5
James White,NWE,RB,23.7,11
Damien Williams,KAN,RB,0.0,5
Josh Adams,PHI,RB,-0.1,9
Chase Edmonds,ARI,RB,-0.1,20
Teddy Bridgewater,NOR,QB,-0.3,20
Joshua Dobbs,PIT,QB,-0.3,20
Ray-Ray McCloud,BUF,WR,1.4,21
Rod Streater,CLE,WR,-1.1,1
DeAndre Hopkins,HOU,WR,22.1,6
Davante Adams,GNB,WR,29.0,18
Robby Anderson,NYJ,WR,27.3,11
Adam Thielen,MIN,WR,24.6,30
A.J. Green,CIN,WR,17.2,14
Tre'Quan Smith,NOR,WR,26.1,14
Zach Ertz,PHI,TE,27.0,8
Eric Ebron,IND,TE,31.5,21
Demaryius Thomas,DEN,WR,21.5,31
Antonio Brown,PIT,WR,28.1,31
Travis Kelce,KAN,TE,15.0,20
Kenny Golladay,DET,WR,19.8,28
Martavis Bryant,OAK,WR,10.1,8
Cooper Kupp,LAR,WR,21.0,16
Equanimeous St. Brown,GNB,WR,11.9,18
George Kittle,SFO,TE,13.3,4
Sammy Watkins,KAN,WR,13.8,2
Austin Hooper,ATL,TE,16.7,25
Jimmy Graham,GNB,TE,13.6,17
Donte Moncrief,JAX,WR,13.6,24
Rob Gronkowski,NWE,TE,13.5,23
Sterling Shepard,NYG,WR,11.5,27
Michael Thomas,NOR,WR,11.4,27
Mohamed Sanu,ATL,WR,17.3,17
Emmanuel Sanders,DEN,WR,16.2,31
Cameron Meredith,NOR,WR,10.1,31
Keelan Cole,JAX,WR,11.0,24
Jarvis Landry,CLE,WR,11.9,1
David Njoku,CLE,TE,12.9,15
DJ Chark,JAX,WR,8.8,24
Marquez Valdes-Scantling,GNB,WR,19.8,18
Michael Crabtree,BAL,WR,12.6,15
Rashard Higgins,CLE,WR,15.6,1
Chester Rogers,IND,WR,14.6,13
Tyrell Williams,LAC,WR,9.6,19
Ryan Griffin,HOU,TE,12.5,19
Niles Paul,JAX,TE,13.5,32
Julio Jones,ATL,WR,11.2,17
Trent Taylor,SFO,WR,19.1,12
Derrick Willies,CLE,WR,9.1,1
Devontae Booker,DEN,RB,10.9,16
John Brown,BAL,WR,9.8,15
Ryan Grant,IND,WR,11.8,13
Julian Edelman,NWE,WR,12.7,4
Jamison Crowder,WAS,WR,9.5,32
Willie Snead,BAL,WR,10.5,15
Geoff Swaim,DAL,TE,8.5,31
Dede Westbrook,JAX,WR,8.5,24
Devin Funchess,CAR,WR,9.3,7
Russell Shepard,NYG,WR,8.2,27
Josh Gordon,NWE,WR,13.0,4
Paul Richardson,WAS,WR,9.0,32
Corey Davis,TEN,WR,8.9,5
Shelton Gibson,PHI,WR,5.8,3
Pierre Garcon,SFO,WR,9.7,12
Maurice Harris,WAS,WR,7.7,32
Nelson Agholor,PHI,WR,8.5,3
Tavon Austin,DAL,WR,5.4,9
Tyler Boyd,CIN,WR,8.4,14
DaeSean Hamilton,DEN,WR,7.4,31
Erik Swoope,IND,TE,13.4,21
Jordy Nelson,OAK,WR,14.3,8
C.J. Uzomah,CIN,TE,6.3,24
Nick Vannett,SEA,TE,7.3,18
Albert Wilson,MIA,WR,9.3,20
Golden Tate,DET,WR,9.2,28
Seth Roberts,OAK,WR,8.1,8
Kyle Rudolph,MIN,TE,9.1,5
Alshon Jeffery,PHI,WR,5.9,3
David Moore,SEA,WR,18.8,22
Calvin Ridley,ATL,WR,7.8,17
Ian Thomas,CAR,TE,6.8,14
Curtis Samuel,CAR,WR,11.7,7
Larry Fitzgerald,ARI,WR,5.5,29
Chris Hogan,NWE,WR,6.4,4
JuJu Smith-Schuster,PIT,WR,13.4,4
Kendrick Bourne,SFO,WR,7.3,12
Rico Gathers,DAL,TE,4.2,31
Danny Amendola,MIA,WR,6.0,20
Tajae Sharpe,TEN,WR,6.0,5
Taywan Taylor,TEN,WR,4.0,5
Ben Watson,NOR,TE,7.0,5
Jawill Davis,NYG,WR,4.7,27
James O'Shaughnessy,JAX,TE,5.7,32
Seth Devalve,CLE,TE,3.6,15
Mike Gesicki,MIA,TE,5.6,29
Tyler Higbee,LAR,TE,4.6,13
Marcus Johnson,IND,WR,4.6,13
Phillip Dorsett,NWE,WR,5.5,4
Marvin Hall,ATL,WR,4.5,17
Jarius Wright,CAR,WR,5.5,7
Alex Erickson,CIN,WR,5.4,14
Gerald Everett,LAR,TE,5.4,13
Josh Hill,NOR,TE,10.4,13
Chad Williams,ARI,WR,4.3,29
Antonio Callaway,CLE,WR,5.2,1
Chris Conley,KAN,WR,4.1,2
Jordan Reed,WAS,TE,3.1,6
Laquon Treadwell,MIN,WR,5.1,30
Jared Cook,OAK,TE,6.0,16
Jesse James,PIT,TE,4.0,16
Zay Jones,BUF,WR,5.0,21
Chris Moore,BAL,WR,3.0,15
Terrelle Pryor,NYJ,WR,9.0,11
Antonio Gates,LAC,TE,3.9,30
Matt LaCosse,DEN,TE,3.9,3
Deonte Thompson,DAL,WR,3.9,9
Jeff Heuerman,DEN,TE,3.8,3
Courtland Sutton,DEN,WR,9.8,31
Austin Carr,NOR,WR,3.7,31
Rhett Ellison,NYG,TE,3.7,28
Kenny Stills,MIA,WR,3.7,20
Mark Andrews,BAL,TE,2.6,26
Dallas Goedert,PHI,TE,3.6,8
Vernon Davis,WAS,TE,3.5,6
Will Fuller,HOU,WR,3.5,6
Anthony Sherman,KAN,RB,2.5,5
Eric Tomlinson,NYJ,TE,3.5,27
KhaDarel Hodge,LAR,WR,2.4,16
Jermaine Kearse,NYJ,WR,2.4,11
Virgil Green,LAC,TE,8.3,30
De'Anthony Thomas,KAN,WR,2.3,2
Charles Clay,BUF,TE,2.2,1
Zach Pascal,IND,WR,2.2,13
Kelvin Benjamin,BUF,WR,2.1,21
Jermaine Gresham,ARI,TE,2.1,7
Blake Jarwin,DAL,TE,2.1,31
Cordarrelle Patterson,NWE,WR,9.1,4
Jordan Thomas,HOU,TE,2.1,19
Victor Bolden,SFO,WR,2.0,12
Nick Boyle,BAL,TE,2.0,26
Amari Cooper,OAK,WR,2.0,8
Jordan Leggett,NYJ,TE,2.0,27
Jordan Akins,HOU,TE,1.9,19
Jason Croom,BUF,TE,2.9,1
Xavier Grimble,PIT,TE,1.9,1
Cole Beasley,DAL,WR,1.8,9
Darren Fells,CLE,TE,1.8,15
Marvin Jones,DET,WR,7.8,28
Lance Kendricks,GNB,TE,8.8,17
Eric Saubert,ATL,TE,1.8,25
Maxx Williams,BAL,TE,2.8,26
C.J. Ham,MIN,RB,1.7,14
Hayden Hurst,BAL,TE,1.7,26
Richie James,SFO,WR,1.7,12
De'Lance Turner,BAL,RB,1.7,22
Michael Gallup,DAL,WR,1.6,9
Darius Jennings,TEN,WR,1.6,5
Vance McDonald,PIT,TE,1.6,5
Tim Patrick,DEN,WR,1.6,31
Brian Quick,WAS,WR,1.6,32
Demetrius Harris,KAN,TE,1.5,20
David Morgan,MIN,TE,1.5,5
Ryan Switzer,PIT,WR,1.5,5
Jordan Matthews,PHI,WR,1.4,3
Andre Roberts,NYJ,WR,1.4,11
Allen Hurns,DAL,WR,7.3,9
Mark Walton,CIN,RB,2.3,29
Doug Baldwin,SEA,WR,1.1,22
Tim White,BAL,WR,0.0,15
Pat Elflein,MIN,C,0.0,15
Mason Cole,ARI,C,0.0,15
