Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Leonard Fournette,JAX,RB,8.5,25
Marshawn Lynch,OAK,RB,12.9,15
Dalvin Cook,MIN,RB,13.5,20
Jordan Wilkins,IND,RB,9.1,31
Austin Ekeler,LAC,RB,23.6,30
Alfred Morris,SFO,RB,1.8,9
David Johnson,ARI,RB,17.7,9
Alfred Blue,HOU,RB,9.6,13
Devonta Freeman,ATL,RB,8.0,14
C.J. Anderson,CAR,RB,3.5,6
Spencer Ware,KAN,RB,5.0,23
Marcus Murphy,BUF,RB,3.1,2
Alvin Kamara,NOR,RB,41.1,27
Corey Clement,PHI,RB,2.6,27
Derrick Henry,TEN,RB,4.1,29
Tarik Cohen,CHI,RB,7.1,19
Jeremy Hill,NWE,RB,4.1,8
Chase Edmonds,ARI,RB,8.8,8
Jalen Richard,OAK,RB,16.9,15
LeSean McCoy,BUF,RB,3.1,2
Nick Chubb,CLE,RB,2.1,10
Doug Martin,OAK,RB,3.7,15
Theo Riddick,DET,RB,8.5,16
Travis Benjamin,LAC,WR,3.0,24
Tevin Coleman,ATL,RB,11.5,14
Nyheim Hines,IND,RB,12.2,31
James White,NWE,RB,15.6,8
Javorius Allen,BAL,RB,14.2,24
Duke Johnson,CLE,RB,3.5,10
Kerryon Johnson,DET,RB,6.7,16
Cooper Kupp,LAR,WR,17.8,19
Trenton Cannon,NYJ,RB,3.1,21
Alex Collins,BAL,RB,6.9,24
Cordarrelle Patterson,NWE,WR,2.9,9
Julio Jones,ATL,WR,28.0,30
Darren Sproles,PHI,RB,7.2,30
Amari Cooper,OAK,WR,2.8,22
Mike Gillislee,NOR,RB,-1.1,27
Christine Michael,IND,RB,0.9,31
Stefon Diggs,MIN,WR,14.1,29
Rashaad Penny,SEA,RB,8.3,17
Jonathan Stewart,NYG,RB,0.8,5
Ryan Switzer,PIT,WR,0.8,15
Robert Kelley,WAS,RB,0.7,32
Ty Montgomery,GNB,RB,4.8,1
Albert Wilson,MIA,WR,6.8,21
Brandin Cooks,LAR,WR,14.3,19
Shaun Wilson,TAM,RB,0.6,3
Robert Woods,LAR,WR,7.3,19
Malcolm Brown,LAR,RB,4.3,26
Ted Ginn,NOR,WR,18.3,26
Rod Smith,DAL,RB,0.5,7
Devontae Booker,DEN,RB,3.5,18
Tyreek Hill,KAN,WR,36.3,8
Corey Grant,JAX,RB,0.3,25
Chris Ivory,BUF,RB,0.3,2
D.J. Moore,CAR,WR,0.3,6
Andre Roberts,NYJ,WR,0.2,18
Alex Armah,CAR,RB,6.1,6
Tavon Austin,DAL,WR,0.1,27
John Brown,BAL,WR,13.5,5
Jacquizz Rodgers,TAM,RB,1.3,3
Derek Watt,LAC,RB,0.1,30
Corey Bojorquez,BUF,P,0.0,30
Damien Williams,KAN,RB,0.0,23
Jonathan Williams,NOR,RB,0.0,27
Odell Beckham,NYG,WR,22.0,2
Wayne Gallman,NYG,RB,2.8,5
Giovani Bernard,CIN,RB,1.9,11
LeGarrette Blount,DET,RB,-0.3,16
DeAndre Hopkins,HOU,WR,15.1,13
Robby Anderson,NYJ,WR,10.2,18
Jared Cook,OAK,TE,27.0,18
Michael Thomas,NOR,WR,38.0,26
Mike Evans,TAM,WR,27.7,32
DeSean Jackson,TAM,WR,31.6,32
Randall Cobb,GNB,WR,29.2,10
Emmanuel Sanders,DEN,WR,29.5,16
Rob Gronkowski,NWE,TE,23.3,31
JuJu Smith-Schuster,PIT,WR,16.9,15
Kenny Golladay,DET,WR,18.4,31
Keenan Allen,LAC,WR,24.8,24
Jarvis Landry,CLE,WR,17.6,17
Kenny Stills,MIA,WR,26.6,21
Will Dissly,SEA,TE,19.5,27
Adam Thielen,MIN,WR,16.2,29
Antonio Brown,PIT,WR,24.3,15
A.J. Green,CIN,WR,19.2,4
George Kittle,SFO,TE,14.0,8
Davante Adams,GNB,WR,19.8,10
Mike Williams,LAC,WR,13.1,24
Golden Tate,DET,WR,20.9,31
Larry Fitzgerald,ARI,WR,14.6,31
Cole Beasley,DAL,WR,14.3,27
Geronimo Allison,GNB,WR,17.9,10
Phillip Dorsett,NWE,WR,19.6,9
Quincy Enunwa,NYJ,WR,18.3,18
Demaryius Thomas,DEN,WR,18.3,16
Corey Davis,TEN,WR,12.2,14
Dante Pettis,SFO,WR,14.1,3
Allen Robinson,CHI,WR,10.1,28
Jack Doyle,IND,TE,11.0,29
Jesse James,PIT,TE,9.0,26
Ryan Grant,IND,WR,13.9,20
Tyler Lockett,SEA,WR,14.9,11
Kyle Juszczyk,SFO,RB,6.6,9
Keelan Cole,JAX,WR,8.4,7
O.J. Howard,TAM,TE,7.4,6
Marvin Jones,DET,WR,9.4,31
Delanie Walker,TEN,TE,9.2,24
Eric Ebron,IND,TE,15.1,29
Dede Westbrook,JAX,WR,10.1,7
Terrelle Pryor,NYJ,WR,7.9,18
Willie Snead,BAL,WR,14.9,5
Zach Ertz,PHI,TE,9.8,5
Jordan Reed,WAS,TE,14.8,4
Sterling Shepard,NYG,WR,9.8,2
T.Y. Hilton,IND,WR,15.6,20
Brandon Marshall,SEA,WR,13.6,11
Courtland Sutton,DEN,WR,6.5,16
Tyler Eifert,CIN,TE,7.4,23
Ben Watson,NOR,TE,8.4,22
Devin Funchess,CAR,WR,7.1,6
Chris Godwin,TAM,WR,13.1,32
Nick Boyle,BAL,TE,7.0,2
Michael Crabtree,BAL,WR,12.8,5
Jakeem Grant,MIA,WR,8.8,21
Rashard Higgins,CLE,WR,4.8,17
Bruce Ellington,HOU,WR,13.7,13
Luke Stocker,TEN,TE,5.7,24
Anthony Sherman,KAN,RB,10.6,23
Greg Olsen,CAR,TE,5.3,19
Jamison Crowder,WAS,WR,6.2,12
Maxx Williams,BAL,TE,6.2,2
Mark Andrews,BAL,TE,6.1,2
Jake Butt,DEN,TE,4.9,13
Trent Taylor,SFO,WR,6.8,3
Adam Humphries,TAM,WR,5.7,32
Neal Sterling,NYJ,TE,5.7,17
Jordan Thomas,HOU,TE,3.7,21
Deonte Thompson,DAL,WR,5.7,27
Danny Amendola,MIA,WR,6.6,21
Tyler Boyd,CIN,WR,5.6,4
Zay Jones,BUF,WR,5.6,1
Taylor Gabriel,CHI,WR,7.5,28
Austin Seferian-Jenkins,JAX,TE,5.5,14
Austin Hooper,ATL,TE,5.4,5
Logan Thomas,BUF,TE,3.4,15
Jordy Nelson,OAK,WR,5.3,22
Jarius Wright,CAR,WR,5.3,6
James Develin,NWE,RB,6.2,8
Paul Richardson,WAS,WR,6.2,12
Pierre Garcon,SFO,WR,4.1,3
Virgil Green,LAC,TE,4.1,32
Sammy Watkins,KAN,WR,5.1,8
Austin Carr,NOR,WR,4.0,26
Derek Carrier,OAK,TE,4.0,18
Allen Hurns,DAL,WR,3.0,27
Ricky Seals-Jones,ARI,TE,4.9,27
Jason Croom,BUF,TE,3.8,15
Evan Engram,NYG,TE,3.8,20
Zach Pascal,IND,WR,2.8,20
Chester Rogers,IND,WR,4.8,20
Mohamed Sanu,ATL,WR,5.8,30
Geoff Swaim,DAL,TE,4.8,28
Laquon Treadwell,MIN,WR,3.8,29
Josh Gordon,CLE,WR,8.7,17
Tajae Sharpe,TEN,WR,2.7,14
Rhett Ellison,NYG,TE,2.6,20
Antonio Gates,LAC,TE,3.6,32
Trey Burton,CHI,TE,2.5,12
Chris Conley,KAN,WR,2.5,8
Jeff Heuerman,DEN,TE,2.5,13
Josh Hill,NOR,TE,2.5,22
Torrey Smith,CAR,WR,2.5,6
Andre Holmes,BUF,WR,2.4,1
Anthony Miller,CHI,WR,3.4,28
Donte Moncrief,JAX,WR,2.4,7
Lance Kendricks,GNB,TE,2.3,10
David Njoku,CLE,TE,4.3,25
Erik Swoope,IND,TE,2.3,29
Tyler Ervin,HOU,RB,2.2,13
Darren Fells,CLE,TE,2.2,25
Jonnu Smith,TEN,TE,2.2,24
Jordan Akins,HOU,TE,3.1,21
Josh Doctson,WAS,WR,2.1,12
Mike Gesicki,MIA,TE,2.1,1
Chris Hogan,NWE,WR,2.1,9
Seth Roberts,OAK,WR,2.1,22
Kyle Rudolph,MIN,TE,8.1,7
Nick Vannett,SEA,TE,2.1,27
Kelvin Benjamin,BUF,WR,2.0,1
DeAndre Carter,PHI,WR,2.0,1
Vernon Davis,WAS,TE,1.9,4
Michael Gallup,DAL,WR,1.9,27
Tyler Kroft,CIN,TE,1.9,23
David Morgan,MIN,TE,1.9,7
Dion Sims,CHI,TE,2.9,12
Jimmy Graham,GNB,TE,2.8,10
Tyrell Williams,LAC,WR,8.8,24
Jaron Brown,SEA,WR,1.7,11
Jeremy Kerley,BUF,WR,2.7,1
Tre Madden,SEA,RB,1.7,17
Levine Toilolo,DET,TE,1.7,3
Eric Tomlinson,NYJ,TE,1.7,17
Michael Burton,CHI,RB,1.6,19
Tyler Conklin,MIN,TE,1.6,7
Justin Hunter,PIT,WR,1.6,15
T.J. Jones,DET,WR,1.6,31
Travis Kelce,KAN,TE,1.6,16
Terrance Williams,DAL,WR,1.6,27
Chris Moore,BAL,WR,1.5,5
Hakeem Valles,DET,TE,1.5,3
Dallas Goedert,PHI,TE,1.4,3
Christian Kirk,ARI,WR,1.4,3
Ian Thomas,CAR,TE,2.4,19
C.J. Uzomah,CIN,TE,1.4,23
John Ross,CIN,WR,7.3,4
De'Anthony Thomas,KAN,WR,7.1,8
Trumaine Johnson,NYJ,CB,-2.0,8
Tre Sullivan,PHI,S,-2.0,8
Riley McCarron,NWE,WR,-2.0,9
Kaelin Clay,NYG,WR,-2.0,2
JJ Jones,LAC,WR,-2.0,24
