Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Jared Cook,OAK,TE,8.9,27
Jake Butt,DEN,TE,8.8,30
Tyrell Williams,LAC,WR,7.8,5
Rashard Higgins,CLE,WR,9.7,32
Theo Riddick,DET,RB,13.7,20
Bruce Ellington,HOU,WR,7.5,21
C.J. Uzomah,CIN,TE,7.5,15
Phillip Dorsett,NWE,WR,9.4,2
Brandon Marshall,SEA,WR,8.4,10
Seth Roberts,OAK,WR,13.3,11
Will Dissly,SEA,TE,13.2,10
Chris Hogan,NWE,WR,19.2,2
Cody Latimer,NYG,WR,6.1,6
Kamar Aiken,PHI,WR,8.9,26
Josh Doctson,WAS,WR,7.7,4
Jaron Brown,SEA,WR,6.6,10
Jacob Hollister,NWE,WR,6.5,2
Dante Pettis,SFO,WR,4.5,18
Donte Moncrief,JAX,WR,13.4,13
Torrey Smith,CAR,WR,12.3,13
Deonte Thompson,DAL,WR,7.3,7
Danny Amendola,MIA,WR,7.2,31
Taywan Taylor,TEN,WR,12.2,9
Martavis Bryant,OAK,WR,7.0,11
Randall Cobb,GNB,WR,7.0,3
Robert Foster,BUF,WR,5.0,8
Ryan Grant,IND,WR,5.0,8
Marvin Hall,ATL,WR,4.0,27
Chris Herndon,NYJ,TE,5.0,24
Jordy Nelson,OAK,WR,5.0,11
Charles Clay,BUF,TE,4.9,16
Larry Fitzgerald,ARI,WR,5.8,22
Robby Anderson,NYJ,WR,3.7,14
Christian Kirk,ARI,WR,6.7,22
Mike Williams,LAC,WR,10.7,5
Nick Boyle,BAL,TE,4.6,29
Eric Ebron,IND,TE,11.6,29
Vance McDonald,PIT,TE,5.6,32
Tim Patrick,DEN,WR,3.6,19
Patrick DiMarco,BUF,RB,3.4,23
Sterling Shepard,NYG,WR,5.4,6
Eric Tomlinson,NYJ,TE,3.4,24
Tyler Eifert,CIN,TE,4.3,15
Austin Seferian-Jenkins,JAX,TE,11.3,21
Laquon Treadwell,MIN,WR,10.3,28
Nick Vannett,SEA,TE,5.3,10
Garrett Celek,SFO,TE,10.2,17
George Kittle,SFO,TE,4.2,17
Niles Paul,JAX,TE,3.2,21
C.J. Prosise,SEA,RB,5.2,1
Jordan Akins,HOU,TE,4.1,1
Jack Doyle,IND,TE,4.0,1
David Njoku,CLE,TE,6.0,6
Kelvin Benjamin,BUF,WR,9.9,8
A.J. Derby,MIA,TE,8.9,3
Ryan Griffin,HOU,TE,2.9,1
David Morgan,MIN,TE,3.9,12
Roosevelt Nix,PIT,RB,2.9,30
Ben Watson,NOR,TE,4.9,26
Tre'Quan Smith,NOR,WR,2.8,15
Demaryius Thomas,DEN,WR,6.8,19
Mark Andrews,BAL,TE,10.7,29
Chris Conley,KAN,WR,7.7,17
Gerald Everett,LAR,TE,2.7,4
James O'Shaughnessy,JAX,TE,2.7,21
Chester Rogers,IND,TE,4.7,21
Ricky Seals-Jones,ARI,TE,5.7,18
Kenny Stills,MIA,WR,3.7,31
Darren Fells,CLE,TE,3.5,6
Rob Gronkowski,NWE,TE,3.5,20
Michael Roberts,DET,TE,8.5,7
Luke Stocker,TEN,TE,3.5,31
Tajae Sharpe,TEN,WR,2.4,9
James Washington,PIT,WR,8.4,24
Cole Beasley,DAL,WR,3.3,7
DJ Chark,JAX,WR,0.3,13
Kyle Juszczyk,SFO,RB,4.3,21
Luke Willson,DET,TE,2.3,7
Keith Smith,OAK,RB,3.2,17
Terrance Williams,DAL,WR,2.2,7
Andy Janovich,DEN,RB,2.1,26
Tyler Kroft,CIN,TE,3.1,15
Anthony Miller,CHI,WR,9.1,16
Jeff Heuerman,DEN,TE,3.0,30
Logan Paulsen,ATL,TE,2.0,28
Ian Thomas,CAR,TE,3.0,28
Allen Hurns,DAL,WR,1.9,7
Courtland Sutton,DEN,WR,1.9,19
Adam Humphries,TAM,WR,1.8,30
Rishard Matthews,TEN,WR,2.8,9
Jason Croom,BUF,TE,2.7,16
Vernon Davis,WAS,TE,1.7,23
Logan Thomas,BUF,TE,1.7,16
Josh Bellamy,CHI,WR,1.6,16
Derek Carrier,OAK,TE,1.5,27
Rhett Ellison,NYG,TE,2.5,19
Michael Gallup,DAL,WR,1.5,7
Josh Hill,NOR,TE,1.5,26
Kendrick Bourne,SFO,WR,7.4,18
Lance Kendricks,GNB,TE,1.4,8
Zach Line,NOR,RB,1.4,22
Tyler Higbee,LAR,TE,7.3,4
Demarcus Robinson,KAN,WR,7.3,17
Marquez Valdes-Scantling,GNB,WR,1.3,3
Damien Williams,KAN,RB,1.2,10
Jermaine Kearse,NYJ,WR,0.9,14
Joe Looney,DAL,C,0.0,14
Janarion Grant,BAL,WR,0.0,20
De'Anthony Thomas,KAN,WR,0.0,17
Darius Phillips,CIN,CB,0.0,17
