Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Jordan Reed,WAS,WR,6.3,6
Calvin Ridley,ATL,WR,9.3,7
Ben Watson,NOR,TE,16.3,15
Josh Doctson,WAS,WR,7.2,6
Chris Herndon,NYJ,TE,14.2,8
Demaryius Thomas,DEN,WR,9.2,12
Larry Fitzgerald,ARI,WR,14.0,11
Chester Rogers,IND,WR,8.0,5
Kenny Golladay,DET,WR,5.7,14
Adam Humphries,TAM,WR,7.7,15
Julian Edelman,NWE,WR,14.6,10
Dan Arnold,NOR,TE,5.5,15
Anthony Miller,CHI,WR,5.5,13
Aldrick Robinson,MIN,WR,10.4,31
Chad Williams,ARI,WR,7.4,11
Jakeem Grant,MIA,WR,5.2,18
DJ Chark,JAX,WR,7.1,9
Eric Ebron,IND,TE,6.1,2
Cody Core,CIN,WR,6.0,24
Marvin Jones,DET,WR,5.9,14
D.J. Moore,CAR,WR,5.9,30
Courtland Sutton,DEN,WR,9.8,12
Tyler Boyd,CIN,WR,5.7,24
Zay Jones,BUF,WR,5.7,4
T.J. Jones,DET,WR,3.6,14
T.Y. Hilton,IND,WR,18.5,5
Geoff Swaim,DAL,TE,5.5,5
Marquise Goodwin,SFO,WR,4.4,22
Justin Hardy,ATL,WR,4.4,7
Cameron Brate,TAM,TE,3.3,26
Nick O'Leary,MIA,TE,4.3,17
Damion Ratley,CLE,WR,5.3,26
Brandon Zylstra,MIN,WR,3.3,31
Maurice Harris,WAS,WR,5.2,6
Keelan Cole,JAX,WR,4.1,9
Andre Roberts,NYJ,WR,4.1,3
Mohamed Sanu,ATL,WR,4.1,7
Nelson Agholor,PHI,WR,8.0,27
Michael Floyd,WAS,WR,3.0,6
Tyler Ervin,HOU,RB,2.9,5
Josh Reynolds,LAR,WR,2.9,29
David Grinnage,JAX,TE,3.7,31
Demetrius Harris,KAN,TE,8.7,29
Erik Swoope,IND,TE,8.7,2
Dede Westbrook,JAX,WR,5.7,9
Nick Williams,LAR,WR,3.7,29
Blake Jarwin,DAL,TE,2.6,29
Kyle Rudolph,MIN,TE,2.6,3
Antony Auclair,TAM,TE,4.5,26
Antonio Callaway,CLE,WR,2.4,26
Charles Clay,BUF,TE,2.4,23
Travis Benjamin,LAC,WR,2.3,21
Andre Holmes,BUF,WR,2.3,4
Demarcus Robinson,KAN,WR,3.3,20
C.J. Uzomah,CIN,TE,9.3,32
Matt LaCosse,DEN,TE,2.2,4
Dalton Schultz,DAL,TE,2.2,4
Ricky Seals-Jones,ARI,TE,3.2,27
Rhett Ellison,NYG,TE,3.1,27
Bennie Fowler,NYG,WR,2.1,27
Antonio Gates,LAC,TE,3.1,1
Jonnu Smith,TEN,TE,3.1,16
Luke Stocker,TEN,TE,9.1,16
Laquon Treadwell,MIN,WR,4.1,31
Corey Davis,TEN,WR,4.0,8
Deontay Burnett,NYJ,WR,1.9,3
Mark Andrews,BAL,TE,7.8,6
Nick Boyle,BAL,TE,1.8,6
Damiere Byrd,CAR,WR,1.8,30
Jason Croom,BUF,TE,1.8,23
Phillip Dorsett,NWE,WR,1.8,10
Rashad Greene,JAX,WR,1.8,9
Eric Saubert,ATL,TE,1.8,14
Taywan Taylor,TEN,WR,1.8,8
Luke Willson,DET,TE,2.8,24
Mo Alie-Cox,IND,TE,1.7,2
Ricky Ortiz,ATL,RB,2.7,25
Chris Conley,KAN,WR,1.6,20
Alan Cross,TAM,TE,1.6,26
Breshad Perriman,CLE,WR,1.6,26
Trent Taylor,SFO,WR,1.6,22
Tommy Bohanon,JAX,RB,1.5,8
Pierre Garcon,SFO,WR,1.5,22
Greg Olsen,CAR,TE,8.5,5
Kenny Stills,MIA,WR,7.5,18
Allen Robinson,CHI,WR,1.4,13
Keke Coutee,HOU,WR,1.3,2
Cameron Batson,TEN,WR,1.0,8
Devontae Booker,DEN,RB,0.9,32
Alex Erickson,CIN,WR,0.9,24
Gerald Everett,LAR,TE,0.5,7
Eric Tomlinson,NYJ,TE,0.5,8
Zak DeOssie,NYG,LS,0.0,8
Nick Martin,HOU,C,0.0,8
