Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Terrelle Pryor,BUF,WR,3.6,10
Kalen Ballage,MIA,RB,3.5,16
Travis Benjamin,LAC,WR,-0.2,16
Chase Daniel,CHI,QB,-0.3,1
Michael Thomas,NOR,WR,39.1,22
Josh Gordon,NWE,WR,24.0,28
Maurice Harris,WAS,WR,22.4,28
Julio Jones,ATL,WR,25.1,28
Brandin Cooks,LAR,WR,23.4,32
George Kittle,SFO,TE,20.8,30
DeAndre Hopkins,HOU,WR,26.5,11
Marquez Valdes-Scantling,GNB,WR,13.1,13
Travis Kelce,KAN,TE,28.9,26
Cooper Kupp,LAR,WR,19.9,32
Jeff Heuerman,DEN,TE,24.3,31
JuJu Smith-Schuster,PIT,WR,14.8,1
Doug Baldwin,SEA,WR,11.7,8
Greg Olsen,CAR,TE,19.6,22
Marvin Jones,DET,WR,12.6,3
Vernon Davis,WAS,TE,11.2,3
Chris Herndon,NYJ,TE,10.2,24
Ben Watson,NOR,TE,15.2,18
Demaryius Thomas,HOU,WR,9.1,11
Richie James,SFO,WR,8.0,19
Amari Cooper,DAL,WR,16.8,21
Willie Snead,BAL,WR,12.8,17
Courtland Sutton,DEN,WR,8.7,9
Pierre Garcon,SFO,WR,14.6,19
Jimmy Graham,GNB,TE,15.5,21
O.J. Howard,TAM,TE,21.3,28
Jesse James,PIT,TE,7.3,15
David Njoku,CLE,TE,9.3,32
Nick Vannett,SEA,TE,17.2,16
Antonio Callaway,CLE,WR,8.1,24
Michael Gallup,DAL,WR,8.1,21
Mark Andrews,BAL,TE,8.0,25
Jarvis Landry,CLE,WR,11.0,24
Gerald Everett,LAR,TE,7.8,6
Danny Amendola,MIA,WR,9.7,31
Emmanuel Sanders,DEN,WR,10.7,9
Taylor Gabriel,CHI,WR,7.5,5
Mohamed Sanu,ATL,WR,8.5,5
Devin Funchess,CAR,WR,8.4,26
Matt LaCosse,DEN,TE,5.4,31
Antonio Brown,PIT,WR,15.2,1
Austin Hooper,ATL,TE,7.1,1
Davante Adams,GNB,WR,16.0,13
Kelvin Benjamin,BUF,WR,8.0,10
Quincy Enunwa,NYJ,WR,7.0,14
Chris Godwin,TAM,WR,6.0,27
Tyler Higbee,LAR,TE,6.0,6
Logan Thomas,BUF,TE,11.0,10
Laquon Treadwell,MIN,WR,5.7,18
Jason Croom,BUF,TE,4.6,10
Darius Jennings,TEN,WR,4.6,6
Theo Riddick,DET,WR,10.6,3
Jordan Reed,WAS,TE,7.4,3
Jonnu Smith,TEN,TE,11.3,19
Michael Crabtree,BAL,WR,6.2,17
DeSean Jackson,TAM,WR,5.2,27
Josh Doctson,WAS,WR,12.1,27
Phillip Dorsett,NWE,WR,6.0,28
Chris Moore,BAL,WR,4.0,17
Mike Williams,LAC,WR,10.0,16
Trey Burton,CHI,TE,10.8,2
Virgil Green,LAC,TE,4.8,13
Kyle Rudolph,MIN,TE,4.8,17
Vance McDonald,PIT,TE,5.5,15
Randall Cobb,GNB,WR,7.4,13
Taywan Taylor,TEN,WR,4.4,6
Chris Conley,KAN,WR,3.3,15
Allen Hurns,DAL,WR,9.3,21
Tre'Quan Smith,NOR,WR,10.3,22
Tyrell Williams,LAC,WR,10.3,16
Tyler Lockett,SEA,WR,5.2,8
Dwayne Allen,NWE,TE,3.1,12
Cameron Batson,TEN,WR,4.1,6
Chad Beebe,MIN,WR,5.1,18
Hayden Hurst,BAL,TE,3.1,25
Ryan Switzer,PIT,WR,5.1,1
Deonte Thompson,DAL,WR,4.1,21
Jared Cook,OAK,TE,4.0,7
Jermaine Kearse,NYJ,WR,5.0,14
Brandon LaFell,OAK,WR,5.0,29
Aldrick Robinson,MIN,WR,4.0,18
Rashard Higgins,CLE,WR,4.9,24
Kenny Stills,MIA,WR,2.9,31
Malcolm Brown,LAR,RB,8.8,3
Tim Patrick,DEN,WR,2.7,9
James Washington,PIT,WR,3.7,1
Luke Willson,DET,TE,3.7,8
Mike Evans,TAM,WR,2.6,27
Jakeem Grant,MIA,WR,2.6,31
David Moore,SEA,WR,3.6,8
Jordy Nelson,OAK,WR,3.6,29
Damion Ratley,CLE,WR,3.6,24
Paul Richardson,WAS,WR,3.6,24
Cameron Brate,TAM,TE,4.5,28
John Brown,BAL,WR,4.5,17
Trenton Cannon,NYJ,RB,2.5,29
Blake Jarwin,DAL,TE,3.5,1
Ryan Griffin,HOU,TE,2.3,27
Dwayne Harris,OAK,WR,2.3,29
T.J. Jones,DET,WR,3.3,3
Michael Roberts,DET,TE,2.2,8
Jaron Brown,SEA,WR,8.0,8
Josh Hill,NOR,TE,3.0,18
Andy Janovich,DEN,RB,1.9,8
Derek Carrier,OAK,TE,1.8,7
Ross Dwelley,SFO,TE,1.8,30
DeVante Parker,MIA,WR,1.8,31
Seth Roberts,OAK,WR,1.8,29
Rod Smith,DAL,RB,1.8,4
Jarius Wright,CAR,WR,1.8,26
Jordan Thomas,HOU,TE,7.7,27
Kendrick Bourne,SFO,WR,8.6,19
Andre Holmes,BUF,WR,1.6,10
Jordan Leggett,NYJ,TE,1.6,24
Eric Tomlinson,NYJ,TE,1.6,24
Marcedes Lewis,GNB,TE,1.5,21
Taquan Mizzell,CHI,RB,1.5,24
Luke Stocker,TEN,TE,1.5,19
Equanimeous St. Brown,GNB,WR,1.4,13
Zach Line,NOR,RB,1.3,15
Demarcus Robinson,KAN,WR,1.3,15
James Develin,NWE,RB,1.0,19
