Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Kendrick Bourne,SFO,WR,9.9,24
Dallas Goedert,PHI,TE,14.9,25
Jimmy Graham,GNB,TE,16.5,30
Auden Tate,CIN,WR,9.5,12
Jonnu Smith,TEN,TE,9.4,9
Keenan Allen,LAC,WR,10.1,16
Jaron Brown,SEA,WR,9.0,15
Emmanuel Sanders,DEN,WR,11.0,2
Irv Smith,MIN,TE,11.0,13
Brandin Cooks,LAR,WR,9.9,13
Kyle Rudolph,MIN,TE,16.8,13
Tyler Boyd,CIN,WR,8.5,12
Miles Boykin,BAL,WR,7.5,18
DeVante Parker,MIA,WR,16.5,3
Keelan Doss,OAK,WR,8.4,11
Jake Kumerow,GNB,WR,13.4,25
Allen Hurns,MIA,WR,8.3,3
D.K. Metcalf,SEA,WR,7.3,15
Gerald Everett,LAR,TE,15.0,15
Cooper Kupp,LAR,WR,11.0,15
Ted Ginn,NOR,WR,6.8,5
Marvin Hall,DET,WR,5.7,24
Jakobi Meyers,NWE,WR,9.7,26
Mike Williams,LAC,WR,8.7,16
Phillip Dorsett,NWE,WR,13.6,26
Austin Hooper,ATL,TE,14.6,12
Travis Kelce,KAN,TE,10.4,10
Josh Hill,NOR,TE,13.3,20
Danny Vitale,GNB,RB,6.3,22
Allen Lazard,GNB,WR,7.2,25
Demaryius Thomas,NYJ,WR,7.2,1
Mike Gesicki,MIA,TE,8.1,7
Adam Humphries,TEN,WR,8.0,4
Richie James,SFO,WR,5.0,4
Olabisi Johnson,MIN,WR,14.0,27
Mark Andrews,BAL,TE,5.9,29
Zach Ertz,PHI,TE,5.8,25
Alshon Jeffery,PHI,WR,5.8,6
Marcell Ateman,OAK,WR,4.6,11
Bennie Fowler,NYG,WR,7.5,20
Michael Gallup,DAL,WR,6.4,30
Geronimo Allison,GNB,WR,7.3,25
Rhett Ellison,NYG,TE,11.3,32
Cody Latimer,NYG,WR,7.3,20
Jason Witten,DAL,TE,7.3,3
T.J. Hockenson,DET,TE,6.2,2
Demarcus Robinson,KAN,WR,6.1,13
Trey Quinn,WAS,WR,5.0,9
Calvin Ridley,ATL,WR,7.0,10
Randall Cobb,DAL,WR,4.9,30
Pharoh Cooper,ARI,WR,6.9,29
Mecole Hardman,KAN,WR,10.8,13
Darius Slayton,NYG,WR,4.8,20
Darren Fells,HOU,TE,4.7,15
Anthony Firkser,TEN,TE,3.7,9
Jamison Crowder,NYJ,WR,6.6,1
Trevor Davis,OAK,WR,4.6,11
Adam Thielen,MIN,WR,9.5,27
Nelson Agholor,PHI,WR,4.4,6
Foster Moreau,OAK,TE,10.4,19
Chester Rogers,IND,WR,4.4,21
Adam Shaheen,CHI,TE,4.4,11
Malik Turner,SEA,WR,3.4,15
Nick Scott,LAR,S,3.3,15
Duke Williams,BUF,WR,3.3,31
Derek Carrier,OAK,TE,4.2,19
Andy Janovich,DEN,RB,3.2,26
Dawson Knox,BUF,TE,4.2,21
Albert Wilson,MIA,WR,3.2,3
Jack Doyle,IND,TE,5.1,24
Kenny Golladay,DET,WR,3.1,24
Nick Boyle,BAL,TE,3.0,29
Jacob Hollister,SEA,TE,5.0,1
Justin Hardy,ATL,WR,3.9,10
Tajae Sharpe,TEN,WR,9.9,4
Ben Watson,NWE,TE,4.8,4
Jordan Akins,HOU,TE,3.7,15
Cole Beasley,BUF,WR,10.6,31
David Moore,SEA,WR,2.4,15
Hunter Renfrow,OAK,WR,3.4,11
Russell Gage,ATL,WR,0.3,10
Jeremy Sprinkle,WAS,TE,3.3,6
Charles Clay,ARI,TE,2.2,16
Larry Fitzgerald,ARI,WR,2.2,29
Trey Burton,CHI,TE,3.1,11
Kevin Byard,TEN,FS,2.1,11
Isaiah McKenzie,BUF,WR,3.1,31
Terry McLaurin,WAS,WR,2.1,9
Robby Anderson,NYJ,WR,2.0,1
Tyler Eifert,CIN,TE,3.0,23
Hayden Hurst,BAL,TE,2.0,29
Virgil Green,LAC,TE,1.9,28
Seth Roberts,BAL,WR,1.9,18
Lee Smith,BUF,TE,1.9,21
Tyler Higbee,LAR,TE,1.8,21
Andy Isabella,ARI,WR,2.8,29
Noah Fant,DEN,TE,1.7,22
Jesse James,DET,TE,1.7,2
Evan Engram,NYG,TE,1.6,32
Will Fuller,HOU,WR,1.6,23
Taylor Gabriel,CHI,WR,1.6,28
KeeSean Johnson,ARI,WR,1.6,29
Dwayne Washington,NOR,RB,1.6,16
Javon Wims,CHI,WR,7.6,28
Diontae Spencer,DEN,WR,1.5,2
Maxx Williams,ARI,TE,1.5,16
Damiere Byrd,ARI,WR,1.4,29
DaeSean Hamilton,DEN,WR,2.4,2
Trent Sherfield,ARI,WR,1.4,29
Chris Moore,BAL,WR/RS,1.3,29
Drew Sample,CIN,TE,1.3,23
Mohamed Sanu,ATL,WR,1.3,10
Keelan Cole,JAX,WR,7.2,14
Ross Dwelley,SFO,TE,1.2,14
Levine Toilolo,SFO,TE,1.2,14
Braxton Berrios,NYJ,WR,-0.9,1
Ryan Griffin,NYJ,TE,1.1,8
Blake Jarwin,DAL,TE,7.1,3
Eric Tomlinson,NWE,TE,1.1,4
Ryan Kalil,NYJ,C,0.0,4
