Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Irv Smith,MIN,TE,1.5,20
Jonnu Smith,TEN,TE,1.5,20
Nick Bawden,DET,RB,1.4,26
Zay Jones,BUF,WR,2.4,1
Delanie Walker,TEN,TE,1.4,1
Charles Clay,ARI,TE,1.3,29
Bennie Fowler,NYG,WR,1.3,29
Zach Line,NOR,RB,1.3,13
Jamaal Williams,GNB,RB,1.0,7
T.J. Jones,NYG,WR,0.0,7
Fred Brown,DEN,WR,0.0,12
