Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Jalen Richard,OAK,RB,6.9,21
Christian Kirk,ARI,WR,0.9,18
Steven Sims,WAS,WR,25.3,29
Albert Wilson,MIA,WR,15.8,14
Tarik Cohen,CHI,RB,6.3,26
Kareem Hunt,CLE,RB,8.1,8
Russell Gage,ATL,WR,10.6,12
Darrell Henderson,LAR,RB,0.7,3
Ty Montgomery,NYJ,RB,1.8,5
Jaylen Samuels,PIT,RB,7.9,10
Keelan Cole,JAX,WR,3.9,10
John Ross,CIN,WR,15.0,31
De'Lance Turner,MIA,RB,0.6,28
Robert Woods,LAR,WR,20.3,9
Da'Mari Scott,NYG,WR,2.6,9
Greg Ward,PHI,WR,11.6,6
James White,NWE,RB,6.9,14
Nyheim Hines,IND,RB,1.6,32
Duke Johnson,HOU,RB,0.6,2
Curtis Samuel,CAR,WR,4.1,23
Giovani Bernard,CIN,RB,3.5,27
John Brown,BUF,WR,12.6,1
David Johnson,ARI,RB,1.7,18
Qadree Ollison,ATL,RB,6.3,31
Bilal Powell,NYJ,RB,1.8,5
Ryquell Armstead,JAX,RB,0.2,5
Adam Thielen,MIN,WR,0.2,11
Tony Pollard,DAL,RB,-2.0,7
Malcolm Brown,LAR,RB,-0.1,3
Matt Moore,KAN,QB,-0.1,8
Brian Hoyer,IND,QB,-0.2,11
Tyrod Taylor,LAC,QB,-0.2,29
Keenan Allen,LAC,WR,11.6,25
Julio Jones,ATL,WR,26.6,12
Michael Thomas,NOR,WR,31.6,16
Tyler Boyd,CIN,WR,33.8,31
Davante Adams,GNB,WR,22.6,24
DeVante Parker,MIA,WR,22.1,14
Cole Beasley,BUF,WR,17.8,1
Hunter Renfrow,OAK,WR,23.7,4
Tyler Higbee,LAR,TE,19.4,6
Breshad Perriman,TAM,WR,17.2,21
Michael Gallup,DAL,WR,14.8,30
Golden Tate,NYG,WR,15.6,30
Mark Andrews,BAL,TE,27.3,26
Dallas Goedert,PHI,TE,24.1,25
Terry McLaurin,WAS,WR,15.6,29
Jared Cook,NOR,TE,23.4,28
Mike Gesicki,MIA,TE,26.2,17
Austin Hooper,ATL,TE,15.2,23
Tyrell Williams,OAK,WR,12.2,4
Diontae Johnson,PIT,WR,22.1,26
George Kittle,SFO,TE,18.9,12
Sterling Shepard,NYG,WR,19.6,12
Travis Kelce,KAN,TE,21.4,20
Jarvis Landry,CLE,WR,14.4,15
Randall Cobb,DAL,WR,12.3,30
Julian Edelman,NWE,WR,12.2,3
Tyreek Hill,KAN,WR,12.2,5
Tajae Sharpe,TEN,WR,23.9,28
Isaiah Ford,MIA,WR,11.8,14
Kenny Golladay,DET,WR,18.6,13
DaeSean Hamilton,DEN,WR,18.5,27
Jacob Hollister,SEA,TE,11.4,32
Jonnu Smith,TEN,TE,15.3,11
Emmanuel Sanders,SFO,WR,9.1,10
Jamison Crowder,NYJ,WR,10.0,8
Tyler Eifert,CIN,TE,15.7,21
Kenny Stills,HOU,WR,10.7,32
Chris Conley,JAX,WR,13.6,32
Alex Erickson,CIN,WR,11.5,31
Allen Robinson,CHI,WR,11.3,2
Mike Williams,LAC,WR,8.1,25
Larry Fitzgerald,ARI,WR,14.8,18
Tim Patrick,DEN,WR,9.8,27
O.J. Howard,TAM,TE,7.6,24
Seth Devalve,JAX,TE,7.5,24
Hunter Henry,LAC,TE,9.5,30
Allen Lazard,GNB,WR,9.5,24
Odell Beckham,CLE,WR,14.4,15
DeAndre Carter,HOU,WR,6.4,32
Cody Latimer,NYG,WR,15.4,32
Justin Watson,TAM,WR,15.3,21
Allen Hurns,MIA,WR,6.1,14
Courtland Sutton,DEN,WR,9.1,27
James Washington,PIT,WR,9.1,26
Corey Davis,TEN,WR,7.0,28
JJ Arcega-Whiteside,PHI,WR,5.9,6
Brandin Cooks,LAR,WR,13.9,9
C.J. Uzomah,CIN,TE,13.7,21
Darren Waller,OAK,TE,7.7,9
Maxx Williams,ARI,TE,5.6,29
Kaden Smith,NYG,TE,21.5,29
Dare Ogunbowale,TAM,RB,6.4,23
Dawson Knox,BUF,TE,4.3,8
Greg Olsen,CAR,TE,5.3,15
Robby Anderson,NYJ,WR,11.2,8
Kalif Raymond,TEN,WR,3.2,28
Josh Reynolds,LAR,WR,5.2,9
Vyncint Smith,NYJ,WR,6.2,8
Trevon Wesco,NYJ,TE,4.2,14
Ishmael Hyman,TAM,WR,4.1,21
Cooper Kupp,LAR,WR,13.1,9
Codey McElroy,TAM,WR,4.0,21
Kendrick Bourne,SFO,WR,4.9,10
Zach Ertz,PHI,TE,6.8,25
Hale Hentges,WAS,TE,10.8,16
Sammy Watkins,KAN,WR,4.8,5
Darren Fells,HOU,TE,5.7,27
T.Y. Hilton,IND,WR,5.6,22
Javon Wims,CHI,WR,5.6,2
Ross Dwelley,SFO,TE,3.5,12
Jakobi Meyers,NWE,WR,5.5,3
Nick Boyle,BAL,TE,5.4,26
Amari Cooper,DAL,WR,6.4,30
Mohamed Sanu,NWE,WR,5.4,3
DeAndre Hopkins,HOU,WR,7.3,32
Kyle Juszczyk,SFO,RB,3.3,19
Seth Roberts,BAL,WR,4.3,7
Ricky Seals-Jones,CLE,TE,3.3,1
Malik Turner,SEA,WR,3.3,20
JuJu Smith-Schuster,PIT,WR,4.2,26
Mo Alie-Cox,IND,TE,3.1,5
Danny Amendola,DET,WR,4.1,13
Dan Arnold,ARI,TE,3.0,29
Jesper Horsted,CHI,TE,3.0,22
Ross Travis,IND,TE,2.9,5
Jarius Wright,CAR,WR,2.9,23
DJ Chark,JAX,WR,3.8,23
Dontrelle Inman,IND,WR,2.8,22
Andre Patton,LAC,WR,3.8,25
Durham Smythe,MIA,TE,3.8,17
Nick Vannett,PIT,TE,2.8,4
Cameron Brate,TAM,TE,3.7,24
Jack Doyle,IND,TE,3.7,5
Logan Thomas,DET,TE,3.7,10
Charles Clay,ARI,TE,2.6,29
Jimmy Graham,GNB,TE,2.6,2
Chris Hogan,CAR,WR,3.6,23
Ian Thomas,CAR,TE,4.6,15
Blake Bell,KAN,TE,3.5,20
MyCole Pruitt,TEN,TE,3.5,11
Cam Sims,WAS,WR,2.5,29
Clive Walford,MIA,TE,2.5,17
Ben Watson,NWE,TE,4.5,7
Pharoh Cooper,ARI,WR,3.4,18
Blake Jarwin,DAL,TE,2.4,3
Zay Jones,OAK,WR,4.4,4
Jeremy Sprinkle,WAS,TE,3.4,16
Jason Witten,DAL,TE,3.4,3
Jeff Heuerman,DEN,TE,3.3,13
J.P. Holtz,CHI,TE,2.3,22
Demarcus Robinson,KAN,WR,2.3,5
Keith Smith,ATL,RB,2.3,31
Tre'Quan Smith,NOR,WR,2.3,16
Derek Carrier,OAK,TE,3.2,9
C.J. Ham,MIN,RB,3.2,24
Jesse James,DET,TE,2.2,10
Tyler Lockett,SEA,WR,2.2,20
DeAndrew White,CAR,WR,2.2,23
Damiere Byrd,ARI,WR,2.1,18
Will Fuller,HOU,WR,3.1,32
Isaiah McKenzie,BUF,WR,3.1,1
Eric Saubert,CHI,TE,2.1,22
Deon Cain,PIT,WR,3.0,26
Noah Fant,DEN,TE,3.0,13
Hayden Hurst,BAL,TE,1.9,26
Vance McDonald,PIT,TE,3.9,4
Miles Boykin,BAL,WR,1.8,7
Matt LaCosse,NWE,TE,7.8,7
Stephen Carlson,CLE,TE,1.7,1
Cody Davis,JAX,S,1.7,1
Kyle Rudolph,MIN,TE,1.7,19
Marquise Brown,BAL,WR,1.6,7
Robert Davis,PHI,WR,1.6,6
Tyler Ervin,GNB,RB,1.6,12
KhaDarel Hodge,CLE,WR,1.6,15
Olabisi Johnson,MIN,WR,1.6,11
Zach Pascal,IND,WR,1.6,22
Marquez Valdes-Scantling,GNB,WR,1.6,24
Tavon Austin,DAL,WR,1.5,30
Dede Westbrook,JAX,WR,2.5,30
Virgil Green,LAC,TE,1.4,30
Dontrell Hilliard,CLE,RB,1.4,8
Krishawn Hogan,NOR,WR,1.4,16
Irv Smith,MIN,TE,2.4,19
Nick Bellore,SEA,RB,7.3,20
Brandon Zylstra,CAR,WR,1.3,23
Devontae Booker,DEN,RB,1.2,30
Marcus Johnson,IND,WR,1.2,22
Marcedes Lewis,GNB,TE,1.2,2
Anthony Miller,CHI,WR,1.2,2
Dion Dawkins,BUF,T,7.1,2
Demetrius Harris,CLE,TE,7.1,1
D.J. Moore,CAR,WR,1.1,23
Christian Wilkins,MIA,DT,7.1,23
Deonte Harris,NOR,WR/RS,1.0,23
Nsimba Webster,LAR,WR,0.0,9
Michael Walker,JAX,WR,-2.0,9
Kenjon Barner,ATL,RB,0.0,31
Diontae Spencer,DEN,WR,0.0,27
Ben Garland,SFO,OL,0.0,27
