Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Jarvis Landry,CLE,WR,36.8,31
Will Fuller,HOU,WR,21.0,23
A.J. Brown,TEN,WR,23.5,12
Allen Robinson,CHI,WR,25.1,29
George Kittle,SFO,TE,24.9,19
Tyler Boyd,CIN,WR,19.1,8
Michael Thomas,NOR,WR,26.1,22
Jared Cook,NOR,TE,21.9,5
James Washington,PIT,WR,18.8,14
Robert Woods,LAR,WR,15.7,15
DeAndre Hopkins,HOU,WR,27.4,23
Julian Edelman,NWE,WR,17.3,6
Zach Ertz,PHI,TE,27.1,29
DeVante Parker,MIA,WR,15.1,7
Robby Anderson,NYJ,WR,18.6,25
Randall Cobb,DAL,WR,12.6,1
Odell Beckham,CLE,WR,20.4,31
Anthony Miller,CHI,WR,13.7,29
Cole Beasley,BUF,WR,19.6,13
Russell Gage,ATL,WR,15.6,32
Jakobi Meyers,NWE,WR,11.4,6
Terry McLaurin,WAS,WR,12.2,27
Braxton Berrios,NYJ,WR,7.9,25
Dede Westbrook,JAX,WR,14.9,16
Julio Jones,ATL,WR,11.8,32
Darius Slayton,NYG,WR,10.7,5
Kenny Golladay,DET,WR,10.1,5
Michael Gallup,DAL,WR,9.5,1
Miles Boykin,BAL,WR,7.4,10
Jaeden Graham,ATL,TE,6.3,27
Mike Evans,TAM,WR,9.0,27
Deebo Samuel,SFO,WR,13.0,11
Chris Conley,JAX,WR,8.9,16
Marvin Jones,DET,WR,9.6,16
Mark Andrews,BAL,TE,6.5,12
Eric Ebron,IND,TE,8.4,24
Greg Olsen,CAR,TE,9.4,11
Breshad Perriman,TAM,WR,5.4,11
Davante Adams,GNB,WR,17.3,9
JJ Arcega-Whiteside,PHI,WR,6.3,18
Alex Erickson,CIN,WR,6.3,8
Kelvin Harmon,WAS,WR,7.3,27
Marquise Brown,BAL,WR,21.2,10
Allen Hurns,MIA,WR,14.2,7
Darren Waller,OAK,TE,7.1,4
Greg Ward,PHI,WR,10.0,18
John Brown,BUF,WR,11.9,13
Seth Roberts,BAL,WR,6.9,10
DJ Chark,JAX,WR,8.8,16
Ted Ginn,NOR,WR,5.8,22
Tyler Lockett,SEA,WR,4.8,30
Nick O'Leary,JAX,TE,7.6,28
Deon Cain,PIT,WR,4.5,14
Cooper Kupp,LAR,WR,9.5,15
D.K. Metcalf,SEA,WR,6.5,30
Golden Tate,NYG,WR,12.3,5
Malik Turner,SEA,WR,10.3,30
Dallas Goedert,PHI,TE,8.2,29
Hunter Renfrow,OAK,WR,6.1,26
Corey Davis,TEN,WR,4.9,12
Diontae Johnson,PIT,WR,5.9,14
Jack Doyle,IND,TE,5.8,24
Mike Gesicki,MIA,TE,11.8,26
Kendrick Bourne,SFO,WR,4.7,11
Jordan Matthews,PHI,WR,5.7,18
Courtland Sutton,DEN,WR,3.7,3
Jordan Akins,HOU,TE,5.6,15
Darren Fells,HOU,TE,3.4,15
Logan Thomas,DET,TE,10.4,15
Gerald Everett,LAR,TE,4.3,1
Jacob Hollister,SEA,TE,4.2,3
Vyncint Smith,NYJ,WR,3.2,25
Demaryius Thomas,NYJ,WR,4.2,25
Danny Amendola,DET,WR,5.1,25
Marvin Hall,DET,WR,3.1,25
Demetrius Harris,CLE,TE,4.0,21
Tyler Higbee,LAR,TE,7.0,1
Adam Humphries,TEN,WR,5.0,12
MyCole Pruitt,TEN,TE,3.0,23
Taylor Gabriel,CHI,WR,2.9,29
Andrew Beck,DEN,FB/TE,2.8,29
Keelan Cole,JAX,WR,3.8,16
Jamison Crowder,NYJ,WR,3.8,25
T.Y. Hilton,IND,WR,4.8,21
Tyrell Williams,OAK,WR,3.8,26
Blake Jarwin,DAL,TE,4.7,8
Kaden Smith,NYG,TE,12.7,20
Christian Blake,ATL,WR,3.6,32
Emmanuel Sanders,SFO,WR,2.5,11
Noah Fant,DEN,TE,4.4,7
Tyler Kroft,BUF,TE,2.4,10
Willie Snead,BAL,WR/RS,15.4,10
Ryan Griffin,NYJ,TE,10.3,30
Tre'Quan Smith,NOR,WR,8.3,22
Josh Hill,NOR,TE,2.2,5
Chester Rogers,IND,WR,2.2,21
Dawson Knox,BUF,TE,3.1,10
Josh Gordon,SEA,WR,2.0,30
N'Keal Harry,NWE,WR,8.0,6
O.J. Howard,TAM,TE,2.0,6
Scott Simonson,NYG,TE,2.0,20
Auden Tate,CIN,WR,2.0,8
Geronimo Allison,GNB,WR,3.9,9
Ben Braunecker,CHI,TE,2.9,16
Tevin Jones,PIT,WR,1.9,14
Kenjon Barner,ATL,RB,2.8,2
Stephen Carlson,CLE,TE,1.8,21
Josh Reynolds,LAR,WR,2.8,15
Robert Tonyan,GNB,TE,2.8,6
Nick Boyle,BAL,TE,1.7,12
Tyler Eifert,CIN,TE,1.7,14
Jimmy Graham,GNB,TE,1.7,6
Jesse James,DET,TE,1.7,6
Cody Latimer,NYG,WR,1.7,5
Marquez Valdes-Scantling,GNB,WR,1.7,9
Paul Richardson,WAS,WR,1.6,27
Kenny Stills,HOU,WR,1.6,23
Zay Jones,OAK,WR,2.5,26
Matt LaCosse,NWE,TE,1.5,25
Jason Witten,DAL,TE,1.5,8
Jesper Horsted,CHI,WR,1.4,29
Jeremy Sprinkle,WAS,TE,1.4,13
Ian Thomas,CAR,TE,1.4,11
Jarius Wright,CAR,WR,1.4,28
Foster Moreau,OAK,TE,1.3,4
Tim Patrick,DEN,WR,1.3,3
Wendell Smallwood,WAS,RB,1.3,30
Danny Vitale,GNB,RB,1.3,3
Dennis Kelly,TEN,T/G,7.1,3
Vance McDonald,PIT,TE,1.1,17
Vita Vea,TAM,DL,7.1,17
Taysom Hill,NOR,QB,1.0,11
Diontae Spencer,DEN,WR,1.0,3
Rashaan Gaulden,CAR,S,-2.0,3
Michael Walker,JAX,WR,-2.0,16
James Burgess,NYJ,LB,-2.0,16
DeAndre Carter,HOU,WR,0.0,23
Brandon Wilson,CIN,S,0.0,23
