Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Alshon Jeffery,PHI,WR,10.4,3
Taysom Hill,NOR,QB,15.3,32
Travis Kelce,KAN,TE,16.3,19
Demaryius Thomas,NYJ,WR,11.3,12
Allen Robinson,CHI,WR,11.2,4
Jack Doyle,IND,TE,10.1,10
DeVante Parker,MIA,WR,11.9,8
Darren Fells,HOU,TE,23.8,30
Russell Gage,ATL,WR,12.8,18
Mecole Hardman,KAN,WR,13.5,11
John Brown,BUF,WR,10.4,30
T.Y. Hilton,IND,WR,7.4,13
Keenan Allen,LAC,WR,12.3,5
Taylor Gabriel,CHI,WR,9.3,4
Odell Beckham,CLE,WR,10.2,1
Darius Slayton,NYG,WR,19.0,27
Marvin Hall,DET,WR,11.9,29
Jake Kumerow,GNB,WR,6.8,2
Hunter Henry,LAC,TE,8.7,20
DeAndre Carter,HOU,WR,5.6,25
Curtis Samuel,CAR,WR,8.6,9
Sammy Watkins,KAN,WR,9.5,11
Robby Anderson,NYJ,WR,8.3,12
Phillip Dorsett,NWE,WR,7.3,7
Anthony Firkser,TEN,TE,7.3,27
Chris Godwin,TAM,WR,8.3,16
Ted Ginn,NOR,WR,6.2,20
Allen Lazard,GNB,WR,9.2,2
Preston Williams,MIA,WR,8.2,8
Cole Beasley,BUF,WR,13.1,30
Evan Engram,NYG,TE,14.0,13
Josh Hill,NOR,TE,6.9,32
Terry McLaurin,WAS,WR,7.9,24
D.J. Moore,CAR,WR,8.8,9
Paul Richardson,WAS,WR,6.4,24
Demetrius Harris,CLE,TE,11.3,8
Cameron Brate,TAM,TE,6.2,28
Jakeem Grant,MIA,WR,5.2,8
Tyler Kroft,BUF,TE,5.2,3
Cody Latimer,NYG,WR,4.8,27
Olabisi Johnson,MIN,WR,4.7,27
Zay Jones,OAK,WR,4.7,21
Eric Ebron,IND,TE,5.6,10
Noah Fant,DEN,TE,7.6,15
Ben Watson,NWE,TE,3.6,26
Dan Arnold,NOR,WR,4.5,20
Emmanuel Sanders,SFO,WR,12.5,22
Jamison Crowder,NYJ,WR,5.4,12
Adam Humphries,TEN,WR,5.4,32
Justin Hardy,ATL,WR,4.3,18
Mohamed Sanu,NWE,WR,4.3,7
Dallas Goedert,PHI,TE,11.2,7
Marvin Jones,DET,WR,6.2,29
Kenny Stills,HOU,WR,5.2,25
Bennie Fowler,NYG,WR,4.1,27
T.J. Hockenson,DET,TE,3.1,16
Irv Smith,MIN,TE,5.1,16
Malik Turner,SEA,WR,3.1,16
James Washington,PIT,WR,3.1,31
Zach Ertz,PHI,TE,4.0,7
Wayne Gallman,NYG,RB,3.0,30
Jimmy Graham,GNB,TE,5.0,22
Vance McDonald,PIT,TE,4.9,21
Damiere Byrd,ARI,WR,3.8,28
Jacob Hollister,SEA,TE,3.8,28
Tajae Sharpe,TEN,WR,10.8,32
Luke Stocker,ATL,TE,2.8,29
Deonte Harris,NOR,WR/RS,3.7,29
Kyle Rudolph,MIN,TE,4.7,29
Logan Thomas,DET,TE,2.7,16
Fred Brown,DEN,WR,2.6,23
Trey Burton,CHI,TE,2.6,9
Gerald Everett,LAR,TE,3.5,17
Trey Quinn,WAS,WR,2.5,24
Nick Vannett,PIT,TE,2.5,21
Hale Hentges,WAS,TE,2.3,2
D.K. Metcalf,SEA,WR,16.3,2
Greg Olsen,CAR,TE,3.3,6
Kendrick Bourne,SFO,WR,2.2,22
Keelan Cole,JAX,WR,9.2,26
Kelvin Harmon,WAS,WR,2.2,24
Allen Hurns,MIA,WR,8.2,8
Jeremy Sprinkle,WAS,TE,3.2,2
Jarius Wright,CAR,WR,3.2,9
Jordan Akins,HOU,TE,3.1,30
A.J. Brown,TEN,WR,9.1,32
Antonio Callaway,CLE,WR,3.1,1
Seth Devalve,JAX,TE,2.1,4
Jaeden Graham,ATL,TE,2.1,29
Jeff Heuerman,DEN,TE,2.1,15
Marcedes Lewis,GNB,TE,2.1,22
Darren Waller,OAK,TE,9.1,24
Mike Gesicki,MIA,TE,3.0,14
Virgil Green,LAC,TE,2.0,20
Foster Moreau,OAK,TE,2.0,24
Austin Carr,NOR,WR,1.9,20
Corey Davis,TEN,WR,2.9,32
Andy Janovich,DEN,RB,2.9,6
Maxx Williams,ARI,TE,1.9,11
Larry Fitzgerald,ARI,WR,2.8,28
Tyler Higbee,LAR,TE,1.8,17
Marqise Lee,JAX,WR,1.8,26
DeAndrew White,CAR,WR,1.8,9
Geronimo Allison,GNB,WR,1.7,2
Chester Rogers,IND,WR,1.7,13
Luke Willson,SEA,TE,1.7,13
Josh Oliver,JAX,TE,1.6,4
Zach Pascal,IND,WR,1.6,13
Demarcus Robinson,KAN,WR,2.6,11
Lee Smith,BUF,TE,1.6,3
Duke Williams,BUF,WR,1.6,30
Jakobi Meyers,NWE,WR,1.5,7
Dante Pettis,SFO,WR,1.5,22
Albert Wilson,MIA,WR,7.5,8
Roosevelt Nix,PIT,RB,2.4,27
C.J. Uzomah,CIN,TE,1.4,12
Marquez Valdes-Scantling,GNB,WR,1.4,2
Stanley Morgan,CIN,WR,1.3,10
Rashard Higgins,CLE,WR,1.2,1
Dion Lewis,TEN,RB,1.2,2
Laquon Treadwell,MIN,WR,1.1,2
Michael Deiter,MIA,G,1.0,2
Rhett Ellison,NYG,TE,0.9,13
Darwin Thompson,KAN,RB,0.9,24
Tyler Ervin,JAX,RB,0.0,10
Dede Westbrook,JAX,WR,0.0,26
