Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Jalen Richard,OAK,RB,5.9,12
Cordarrelle Patterson,CHI,WR,3.0,12
Wayne Gallman,NYG,RB,1.3,2
Dion Lewis,TEN,RB,3.0,31
Breshad Perriman,TAM,WR,2.9,29
Phillip Dorsett,NWE,WR,18.5,26
D.J. Moore,CAR,WR,13.4,20
Sony Michel,NWE,RB,7.1,10
Saquon Barkley,NYG,RB,7.7,2
Isaiah McKenzie,BUF,WR,2.9,14
Johnny Holton,PIT,WR,0.9,9
Dawson Knox,BUF,TE,16.6,17
Brandin Cooks,LAR,WR,20.0,7
Darwin Thompson,KAN,RB,0.8,8
Malcolm Brown,LAR,RB,0.7,25
Taylor Gabriel,CHI,WR,32.2,25
Mecole Hardman,KAN,WR,18.4,15
Darren Waller,OAK,TE,27.1,2
Diontae Johnson,PIT,WR,14.8,9
Benny Snell,PIT,RB,0.6,3
Giovani Bernard,CIN,RB,3.2,14
Reggie Bonnafon,CAR,RB,0.5,20
Taysom Hill,NOR,QB,2.0,16
Ty Johnson,DET,RB,1.5,7
C.J. Prosise,SEA,RB,9.3,4
Alex Armah,CAR,RB,1.6,20
John Brown,BUF,WR,9.5,14
Jakeem Grant,MIA,WR,7.1,6
Darren Sproles,PHI,RB,0.4,30
Dede Westbrook,JAX,WR,10.0,16
Keenan Allen,LAC,WR,43.6,21
Nyheim Hines,IND,RB,5.9,21
Mike Davis,CHI,RB,0.2,21
Duke Johnson,HOU,RB,4.4,21
Latavius Murray,NOR,RB,0.2,18
Mohamed Sanu,ATL,WR,13.7,23
Josh Gordon,NWE,WR,14.4,26
Justice Hill,BAL,RB,0.1,26
Ty Montgomery,NYJ,RB,0.1,1
Adam Thielen,MIN,WR,20.6,25
Zach Line,NOR,RB,0.0,18
Ito Smith,ATL,RB,0.0,6
Derek Watt,LAC,RB,-0.1,23
Brandon Bolden,NWE,RB,3.9,10
Tarik Cohen,CHI,RB,4.4,10
Sean Mannion,MIN,QB,-0.2,29
Jordan Wilkins,IND,RB,-0.2,29
Mike Evans,TAM,WR,45.0,29
Tyler Lockett,SEA,WR,32.4,28
Julio Jones,ATL,WR,26.8,23
Evan Engram,NYG,TE,23.3,27
Marvin Jones,DET,WR,22.1,30
Cooper Kupp,LAR,WR,33.1,7
Marquez Valdes-Scantling,GNB,WR,21.9,13
Adam Humphries,TEN,WR,15.3,12
Travis Kelce,KAN,TE,15.9,1
Kenny Stills,HOU,WR,12.9,4
Amari Cooper,DAL,WR,26.8,31
Auden Tate,CIN,WR,12.8,3
Courtland Sutton,DEN,WR,13.7,11
Paul Richardson,WAS,WR,22.3,5
Darius Slayton,NYG,WR,11.2,32
JuJu Smith-Schuster,PIT,WR,17.1,9
DJ Chark,JAX,WR,17.6,16
Greg Olsen,CAR,TE,25.5,32
Jordan Akins,HOU,TE,22.3,9
Terry McLaurin,WAS,WR,19.0,5
Tajae Sharpe,TEN,WR,9.0,12
Tyler Boyd,CIN,WR,12.8,3
Preston Williams,MIA,WR,10.8,6
DeAndre Hopkins,HOU,WR,12.7,4
D.K. Metcalf,SEA,WR,8.7,28
Austin Hooper,ATL,TE,24.6,15
O.J. Howard,TAM,TE,9.6,16
T.Y. Hilton,IND,WR,20.5,16
Zach Ertz,PHI,TE,10.4,13
Delanie Walker,TEN,TE,13.4,23
Sammy Watkins,KAN,WR,11.4,15
Will Dissly,SEA,TE,18.2,11
Julian Edelman,NWE,WR,19.2,26
Mack Hollins,PHI,WR,10.2,27
Jarvis Landry,CLE,WR,9.2,10
Allen Robinson,CHI,WR,12.0,10
Irv Smith,MIN,TE,9.0,30
Christian Kirk,ARI,WR,15.9,22
Nick Boyle,BAL,TE,9.8,22
George Kittle,SFO,TE,11.7,14
Davante Adams,GNB,WR,9.6,13
Odell Beckham,CLE,WR,11.6,10
DeVante Parker,MIA,WR,8.6,6
Michael Thomas,NOR,WR,16.4,18
Jason Witten,DAL,TE,8.4,21
Zach Pascal,IND,WR,13.3,21
Curtis Samuel,CAR,WR,16.3,20
Will Fuller,HOU,WR,10.1,4
Kyle Juszczyk,SFO,RB,8.1,5
Nelson Agholor,PHI,WR,23.0,27
Marquise Brown,BAL,WR,6.9,2
Darren Fells,HOU,TE,15.9,9
Cole Beasley,BUF,WR,12.8,14
Eric Ebron,IND,TE,7.7,14
Willie Snead,BAL,WR/RS,7.7,14
Jack Doyle,IND,TE,8.6,14
Mike Williams,LAC,WR,7.5,21
Corey Davis,TEN,WR,7.4,12
Deebo Samuel,SFO,WR,7.4,8
Demarcus Robinson,KAN,WR,13.3,15
Marquise Goodwin,SFO,WR,6.1,8
Ryan Izzo,NWE,TE,5.1,4
Chris Godwin,TAM,WR,7.0,29
Devin Smith,DAL,WR,5.9,31
Jakobi Meyers,NWE,WR,5.8,26
Jarius Wright,CAR,WR,5.8,20
Danny Amendola,DET,WR,7.7,30
Noah Fant,DEN,TE,4.7,19
Seth Roberts,BAL,WR,5.7,2
Larry Fitzgerald,ARI,WR,14.6,22
JJ Nelson,OAK,WR,13.6,24
Zay Jones,BUF,WR,5.3,14
Jaron Brown,SEA,WR,6.0,28
Chris Conley,JAX,WR,5.0,16
Vernon Davis,WAS,TE,5.0,20
Trey Quinn,WAS,WR,8.0,5
Braxton Berrios,NYJ,WR,4.9,1
David Moore,SEA,WR,3.9,28
Tyrell Williams,OAK,WR,11.9,24
Hunter Renfrow,OAK,WR,5.8,24
Danny Vitale,GNB,RB,3.7,9
Damion Ratley,CLE,WR,5.6,10
Mo Alie-Cox,IND,TE,4.5,10
Jamison Crowder,NYJ,WR,4.5,1
Parris Campbell,IND,WR,5.4,1
Steven Sims,WAS,WR,4.4,5
Randall Cobb,DAL,WR,4.3,31
Dontrelle Inman,LAC,WR,3.3,21
Dare Ogunbowale,TAM,RB,5.3,15
Kendrick Bourne,SFO,WR,3.2,8
Richie James,SFO,WR,2.2,8
John Ross,CIN,WR,2.2,3
Trey Burton,CHI,TE,6.0,3
Jeff Heuerman,DEN,TE,4.0,19
Dante Pettis,SFO,WR,12.0,8
Jonnu Smith,TEN,TE,4.0,23
Marcedes Lewis,GNB,TE,2.9,10
Nick O'Leary,MIA,TE,2.9,25
Jeremy Sprinkle,WAS,TE,3.9,20
Malik Turner,SEA,WR,3.9,28
Tyler Eifert,CIN,TE,2.8,7
James O'Shaughnessy,JAX,TE,9.8,28
Kenny Golladay,DET,WR,3.7,30
Mark Andrews,BAL,TE,4.5,22
Stefon Diggs,MIN,WR,4.5,25
Gerald Everett,LAR,TE,3.5,26
Ted Ginn,NOR,WR,3.5,18
Anthony Miller,CHI,WR,2.5,18
Logan Thomas,DET,TE,2.5,3
Hayden Hurst,BAL,TE,3.4,22
Ricky Seals-Jones,CLE,TE,2.4,12
James Washington,PIT,WR,3.4,9
Alex Erickson,CIN,WR,2.3,3
Jesse James,DET,TE,2.3,3
KeeSean Johnson,ARI,WR,4.3,22
Lance Kendricks,LAC,TE,2.3,24
Luke Stocker,ATL,TE,4.2,15
Robby Anderson,NYJ,WR,4.1,1
Kyle Rudolph,MIN,TE,2.1,30
JJ Arcega-Whiteside,PHI,WR,2.0,27
Nick Bawden,DET,RB,2.0,7
Deon Cain,IND,WR,2.0,7
Vance McDonald,PIT,TE,2.0,6
Emmanuel Sanders,DEN,WR,3.0,11
Damiere Byrd,ARI,WR,2.9,22
Charles Clay,ARI,TE,1.9,5
Michael Crabtree,ARI,WR,2.9,22
Mike Gesicki,MIA,TE,3.9,25
Nick Vannett,SEA,TE,1.9,11
Geoff Swaim,JAX,TE,1.8,28
Javon Wims,CHI,WR,1.8,28
Cameron Brate,TAM,TE,2.7,16
Jared Cook,NOR,TE,1.7,29
Byron Pringle,KAN,WR,1.7,15
Adam Shaheen,CHI,TE,1.7,15
Justin Hardy,ATL,WR,1.6,23
Chris Hogan,CAR,WR,1.6,20
Allen Hurns,MIA,WR,1.6,6
Calvin Ridley,ATL,WR,1.6,23
Russell Shepard,NYG,WR,1.6,32
Travis Benjamin,LAC,WR/PR,2.5,32
Bennie Fowler,NYG,WR,1.5,32
Ryan Griffin,NYJ,TE,1.5,8
Kenjon Barner,ATL,RB,1.4,6
A.J. Brown,TEN,WR,1.4,12
Josh Hill,NOR,TE,1.4,29
Robert Tonyan,GNB,TE,1.4,10
Rhett Ellison,NYG,TE,1.3,27
Xavier Grimble,PIT,TE,1.3,6
Blake Jarwin,DAL,TE,1.3,21
Tommy Sweeney,BUF,TE,1.3,17
Demetrius Harris,CLE,TE,7.2,12
Blake Bell,KAN,TE,1.1,1
T.J. Hockenson,DET,TE,1.1,3
Foster Moreau,OAK,TE,1.1,2
C.J. Ham,MIN,RB,1.0,22
Geronimo Allison,GNB,WR,0.9,13
T.J. Jones,NYG,WR,0.0,32
Nick Martin,HOU,C,0.0,32
Gunner Olszewski,NWE,WR,-2.0,26
Deonte Harris,NOR,WR/RS,-2.0,26
Chad Beebe,MIN,WR,0.0,25
Bobby McCain,MIA,S,0.0,25
Austin Reiter,KAN,C,0.0,25
