Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Tre'Quan Smith,NOR,WR,3.4,21
Ashton Dulin,IND,WR,2.3,16
Cody Hollister,TEN,WR,3.3,23
Adam Humphries,TEN,WR,8.3,23
Durham Smythe,MIA,TE,3.3,3
Tyler Eifert,CIN,TE,2.2,4
DaeSean Hamilton,DEN,WR,3.2,4
Willie Snead,BAL,WR/RS,2.2,4
Andrew Beck,DEN,FB/TE,2.1,4
Keelan Cole,JAX,WR,2.1,32
Keelan Doss,OAK,WR,2.1,2
Da'Mari Scott,NYG,WR,2.1,11
Derek Carrier,OAK,TE,9.0,22
Josh Gordon,SEA,WR,2.0,24
Hunter Henry,LAC,TE,3.0,10
Daniel Brown,NYJ,TE,1.9,17
Blake Jarwin,DAL,TE,2.9,7
Dion Lewis,TEN,RB,1.9,6
Tyrell Williams,OAK,WR,1.9,2
Tyler Conklin,MIN,TE,2.8,29
Jamison Crowder,NYJ,WR,2.8,14
Will Fuller,HOU,WR,1.8,1
Terry McLaurin,WAS,WR,2.8,22
Andre Patton,LAC,WR,1.8,13
Nick Vannett,PIT,TE,1.7,26
Jeff Wilson,SFO,RB,1.7,8
Kenjon Barner,ATL,RB,2.6,4
Jaron Brown,SEA,WR,1.6,24
Nick O'Leary,JAX,TE,1.6,27
Irv Smith,MIN,TE,1.6,29
Michael Walker,JAX,WR,1.6,32
Braxton Berrios,NYJ,WR,1.5,14
Cameron Brate,TAM,TE,1.5,23
Deon Cain,PIT,WR,1.5,7
Noah Fant,DEN,TE,1.5,9
Seth Roberts,BAL,WR,1.5,9
Greg Ward,PHI,WR,1.5,31
Nick Boyle,BAL,TE,1.4,6
Josh Hill,NOR,TE,1.2,6
Patrick Ricard,BAL,FB/DL,1.2,6
Marquise Brown,BAL,WR,1.1,9
Olabisi Johnson,MIN,WR,1.1,18
Marcedes Lewis,GNB,TE,7.1,16
Jason Sanders,MIA,K,7.1,16
Jonnu Smith,TEN,TE,2.0,15
Troymaine Pope,LAC,RB,-2.0,9
Trey Hopkins,CIN,C/G,0.0,9
