Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Royce Freeman,DEN,RB,15.2,16
Marlon Mack,IND,RB,8.3,17
Cordarrelle Patterson,CHI,WR,5.0,13
Leonard Fournette,JAX,RB,12.7,23
Mark Ingram,BAL,RB,9.7,20
Alvin Kamara,NOR,RB,7.0,19
Kerryon Johnson,DET,RB,16.8,21
Malcolm Brown,LAR,RB,5.7,4
Christian McCaffrey,CAR,RB,7.3,2
Phillip Lindsay,DEN,RB,10.6,16
Jeff Wilson,SFO,RB,15.4,28
James Conner,PIT,RB,13.5,18
Ito Smith,ATL,RB,6.5,7
Duke Johnson,HOU,RB,3.1,31
Ty Johnson,DET,RB,5.6,21
Miles Sanders,PHI,RB,6.7,21
Jamaal Williams,GNB,RB,13.1,12
Alexander Mattison,MIN,RB,2.5,24
Ty Montgomery,NYJ,RB,7.0,25
Adrian Peterson,WAS,RB,11.2,13
LeSean McCoy,KAN,RB,5.3,22
Benny Snell,PIT,RB,2.3,18
Devonta Freeman,ATL,RB,9.4,7
Tony Pollard,DAL,RB,3.5,7
Rex Burkhead,NWE,RB,8.8,27
Bennie Fowler,NYG,WR,12.1,3
Kenyan Drake,MIA,RB,9.8,1
Tarik Cohen,CHI,RB,4.5,9
Jordan Howard,PHI,RB,3.6,9
Jaylen Samuels,PIT,RB,4.1,18
Joe Mixon,CIN,RB,5.7,3
Steven Sims,WAS,WR,2.9,6
Mark Walton,MIA,RB,3.7,1
Taylor Gabriel,CHI,WR,3.5,13
David Johnson,ARI,RB,8.4,8
Randall Cobb,DAL,WR,8.5,8
Gus Edwards,BAL,RB,1.1,20
James White,NWE,RB,11.9,27
Nyheim Hines,IND,RB,2.4,17
Ronald Jones,TAM,RB,0.9,32
Dion Lewis,TEN,RB,2.4,6
DeAndre Washington,OAK,RB,5.5,26
Robert Woods,LAR,WR,6.2,28
C.J. Anderson,DET,RB,0.8,21
D'Ernest Johnson,CLE,RB,8.0,10
Damien Williams,KAN,RB,8.6,22
Latavius Murray,NOR,RB,3.3,19
C.J. Prosise,SEA,RB,5.0,5
Deebo Samuel,SFO,WR,20.3,14
Kalen Ballage,MIA,RB,2.2,1
Giovani Bernard,CIN,RB,2.3,3
Kyle Juszczyk,SFO,RB,2.1,28
Cooper Kupp,LAR,WR,17.6,28
Antonio Brown,NWE,WR,16.1,31
Justice Hill,BAL,RB,2.4,20
Isaiah McKenzie,BUF,WR,12.4,29
Wendell Smallwood,WAS,RB,3.3,13
James Develin,NWE,RB,0.3,27
Jalen Richard,OAK,RB,2.5,26
Chris Thompson,WAS,RB,10.1,13
Ameer Abdullah,MIN,RB,0.2,24
Brandin Cooks,LAR,WR,16.6,28
Chase Edmonds,ARI,RB,3.7,8
J.D. McKissic,DET,RB,0.2,21
Curtis Samuel,CAR,WR,14.3,32
Mike Davis,CHI,RB,0.1,9
Patrick DiMarco,BUF,RB,1.4,15
Julian Edelman,NWE,WR,9.2,31
Adam Humphries,TEN,WR,2.0,23
Darwin Thompson,KAN,RB,0.1,22
Gerald Everett,LAR,TE,5.1,11
Jakeem Grant,MIA,WR,4.8,1
Demarcus Robinson,KAN,WR,35.2,25
Odell Beckham,CLE,WR,28.1,26
Tyler Boyd,CIN,WR,22.2,9
Chris Godwin,TAM,WR,26.1,22
Kenny Golladay,DET,WR,25.7,4
Christian Kirk,ARI,WR,17.4,15
Mark Andrews,BAL,TE,25.2,32
John Ross,CIN,WR,21.2,9
Greg Olsen,CAR,TE,17.0,27
Nelson Agholor,PHI,WR,24.7,27
Travis Kelce,KAN,TE,23.7,30
Davante Adams,GNB,WR,17.6,24
Julio Jones,ATL,WR,27.6,30
Calvin Ridley,ATL,WR,24.5,30
Larry Fitzgerald,ARI,WR,15.4,15
Keenan Allen,LAC,WR,17.8,27
Emmanuel Sanders,DEN,WR,26.8,5
D.J. Moore,CAR,WR,17.9,32
Michael Thomas,NOR,WR,18.9,10
Marquise Brown,BAL,WR,16.6,20
JuJu Smith-Schuster,PIT,WR,13.4,18
Cole Beasley,BUF,WR,12.3,29
Mike Williams,LAC,WR,11.3,27
Robby Anderson,NYJ,WR,12.1,7
Tyler Lockett,SEA,WR,17.9,8
Marquise Goodwin,SFO,WR,16.7,14
Adam Thielen,MIN,WR,12.5,11
Devin Smith,DAL,WR,16.4,11
Chris Conley,JAX,WR,11.3,21
John Brown,BUF,WR,14.2,29
Zach Ertz,PHI,TE,15.2,29
Michael Gallup,DAL,WR,12.8,29
Darren Waller,OAK,TE,12.3,22
Preston Williams,MIA,WR,10.3,1
Terry McLaurin,WAS,WR,17.2,6
Chad Beebe,MIN,WR,7.1,11
Mike Evans,TAM,WR,10.1,22
Mecole Hardman,KAN,WR,16.1,25
D.K. Metcalf,SEA,WR,15.1,8
DJ Chark,JAX,WR,18.5,21
George Kittle,SFO,TE,8.4,17
Malik Turner,SEA,WR,8.4,8
Will Dissly,SEA,TE,22.0,14
Mack Hollins,PHI,WR,10.0,14
Damion Ratley,CLE,WR,7.0,26
Stefon Diggs,MIN,WR,9.9,11
Tre'Quan Smith,NOR,WR,7.9,10
Sammy Watkins,KAN,WR,10.9,25
Evan Engram,NYG,TE,10.8,7
Tyrell Williams,OAK,WR,15.6,2
Damiere Byrd,ARI,WR,10.5,15
Amari Cooper,DAL,WR,14.4,15
T.Y. Hilton,IND,WR,14.3,16
Marvin Jones,DET,WR,9.3,4
Allen Robinson,CHI,WR,8.1,13
Jamison Crowder,NYJ,WR,8.0,7
Will Fuller,HOU,WR,8.0,12
DeAndre Hopkins,HOU,WR,9.0,12
Courtland Sutton,DEN,WR,8.0,5
Phillip Dorsett,NWE,WR,6.9,31
Delanie Walker,TEN,TE,7.9,15
Corey Davis,TEN,WR,6.8,23
T.J. Jones,NYG,WR,12.8,3
Vance McDonald,PIT,TE,22.8,29
Kenny Stills,HOU,WR,5.8,12
Trey Quinn,WAS,WR,7.6,6
Austin Hooper,ATL,TE,7.4,3
Derek Carrier,OAK,TE,6.3,22
Noah Fant,DEN,TE,7.3,20
Matt LaCosse,NWE,TE,5.3,21
Jarvis Landry,CLE,WR,6.2,26
KeeSean Johnson,ARI,WR,4.1,15
Cody Latimer,NYG,WR,6.0,3
Hunter Renfrow,OAK,WR,7.0,2
Vernon Davis,WAS,TE,5.9,25
Cody Core,NYG,WR,5.8,3
Dontrelle Inman,LAC,WR,3.8,27
James O'Shaughnessy,JAX,TE,6.8,24
Jordan Akins,HOU,TE,4.5,23
Geronimo Allison,GNB,WR,10.5,24
A.J. Brown,TEN,WR,5.5,23
Jared Cook,NOR,TE,4.5,12
Eric Ebron,IND,TE,11.5,28
Drew Sample,CIN,TE,4.5,6
Jason Witten,DAL,TE,12.5,6
Ben Braunecker,CHI,TE,4.4,10
Chester Rogers,IND,WR,5.4,16
Adam Shaheen,CHI,TE,5.4,10
Tajae Sharpe,TEN,WR,4.4,23
Durham Smythe,MIA,TE,3.4,8
James Washington,PIT,WR,4.3,18
Blake Jarwin,DAL,TE,3.2,18
Jack Doyle,IND,TE,4.1,28
Jeff Heuerman,DEN,TE,6.1,20
Tyler Higbee,LAR,TE,4.1,11
Maxx Williams,ARI,TE,3.1,1
Josh Gordon,NWE,WR,3.9,31
Russell Shepard,NYG,WR,3.9,3
Marquez Valdes-Scantling,GNB,WR,4.9,24
Jesse James,DET,TE,4.8,9
Dawson Knox,BUF,TE,2.8,16
Diontae Johnson,PIT,WR,2.7,18
Taysom Hill,NOR,QB,3.6,12
Paul Richardson,WAS,WR,10.6,6
Mohamed Sanu,ATL,WR,5.6,30
DaeSean Hamilton,DEN,WR,3.5,5
Jarius Wright,CAR,WR,3.5,32
Nick Boyle,BAL,TE,2.4,32
Alex Erickson,CIN,WR,2.4,9
Zay Jones,BUF,WR,2.4,29
Geoff Swaim,JAX,TE,4.4,24
Michael Crabtree,ARI,WR,3.3,15
Allen Hurns,MIA,WR,2.3,1
Nick Vannett,SEA,TE,2.3,14
Parris Campbell,IND,WR,8.2,16
Chris Hogan,CAR,WR,2.2,32
Jake Kumerow,GNB,WR,2.2,24
Miles Boykin,BAL,WR,2.1,20
Mike Gesicki,MIA,TE,2.1,8
Darius Jennings,TEN,WR,2.1,23
Jeremy Sprinkle,WAS,TE,2.1,25
Cameron Brate,TAM,TE,3.0,5
Tyler Eifert,CIN,TE,9.9,6
Darren Fells,HOU,TE,1.9,23
Virgil Green,LAC,TE,1.9,13
Dare Ogunbowale,TAM,RB,1.9,32
Kyle Rudolph,MIN,TE,3.9,19
Rhett Ellison,NYG,TE,1.8,7
Lee Smith,BUF,TE,1.8,16
Keke Coutee,HOU,WR,2.7,12
Troy Fumagalli,DEN,TE,1.7,20
T.J. Hockenson,DET,TE,1.7,9
Richie James,SFO,WR,1.7,14
Logan Thomas,DET,TE,1.7,9
Charles Clay,ARI,TE,1.6,1
Nick O'Leary,MIA,TE,1.6,8
Auden Tate,CIN,WR,1.6,9
De'Anthony Thomas,KAN,WR,1.6,25
Damion Willis,CIN,WR,1.6,9
Josh Bellamy,NYJ,WR,1.5,7
Trey Burton,CHI,TE,2.5,10
Willie Snead,BAL,WR/RS,1.5,10
Darren Sproles,PHI,RB,2.5,10
JJ Arcega-Whiteside,PHI,WR,1.4,10
Kendrick Bourne,SFO,WR,1.4,14
Demetrius Harris,CLE,TE,1.4,4
Luke Stocker,ATL,TE,1.4,3
Patrick Ricard,BAL,FB/DL,1.3,3
Derek Watt,LAC,RB,1.3,30
Dede Westbrook,JAX,WR,1.3,21
Anthony Miller,CHI,WR,1.2,13
Hayden Hurst,BAL,TE,7.1,32
David Quessenberry,TEN,OL,7.1,32
Ryan Switzer,PIT,WR,1.0,18
Irv Smith,MIN,TE,0.9,19
Demaryius Thomas,NYJ,WR,0.9,7
Ryan Grant,OAK,WR,0.8,2
Deonte Harris,NOR,WR/RS,0.3,2
Ray-Ray McCloud,CAR,WR,0.0,32
Matt Skura,BAL,G/C,0.0,32
Corey Clement,PHI,RB,-2.0,32
