Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Dalvin Cook,MIN,RB,16.6,19
Nyheim Hines,IND,RB,7.0,29
Wayne Gallman,NYG,RB,4.3,14
Curtis Samuel,CAR,WR,12.2,16
Elijah McGuire,NYJ,RB,3.6,13
Kapri Bibbs,WAS,RB,12.6,6
Royce Freeman,DEN,RB,1.7,10
Duke Johnson,CLE,RB,4.9,31
T.J. Yeldon,JAX,RB,5.3,24
Detrez Newsome,LAC,RB,1.5,32
Tarik Cohen,CHI,RB,18.9,21
Mike Davis,SEA,RB,1.4,7
Chris Ivory,BUF,RB,1.4,5
Taysom Hill,NOR,QB,1.3,5
Jordan Howard,CHI,RB,2.5,21
Stefon Diggs,MIN,WR,22.9,28
Theo Riddick,DET,RB,13.0,1
Seth Roberts,OAK,WR,8.5,1
Giovani Bernard,CIN,RB,3.2,22
George Kittle,SFO,TE,11.8,22
Cordarrelle Patterson,NWE,WR,1.9,31
Zach Zenner,DET,RB,2.3,1
Dion Lewis,TEN,RB,11.1,8
Isaiah McKenzie,BUF,WR,9.9,2
DeAndre Washington,OAK,RB,2.7,2
Taquan Mizzell,CHI,RB,10.8,21
D.J. Moore,CAR,WR,17.8,16
Rod Smith,DAL,RB,0.7,16
Tevin Coleman,ATL,RB,11.3,3
DeSean Jackson,TAM,WR,5.5,29
Equanimeous St. Brown,GNB,WR,8.8,3
Jamaal Williams,GNB,RB,0.5,9
Rashaad Penny,SEA,RB,0.4,7
Ryan Switzer,PIT,WR,13.1,11
Mohamed Sanu,ATL,WR,11.7,32
Javorius Allen,BAL,RB,0.2,26
Bruce Ellington,DET,WR,9.0,10
Julio Jones,ATL,WR,23.8,32
Jalen Richard,OAK,RB,3.6,2
Tommy Bohanon,JAX,RB,3.9,24
Chase Edmonds,ARI,RB,0.0,23
C.J. Ham,MIN,RB,2.3,19
Ito Smith,ATL,RB,2.7,3
Luke Stocker,TEN,TE,2.4,31
Tyler Lockett,SEA,WR,21.5,27
A.J. McCarron,OAK,QB,-0.2,2
Jordy Nelson,OAK,WR,-0.2,1
Breshad Perriman,CLE,WR,0.4,20
JuJu Smith-Schuster,PIT,WR,37.9,11
Amari Cooper,DAL,WR,38.0,11
T.Y. Hilton,IND,WR,19.5,14
Adam Thielen,MIN,WR,26.5,28
Mike Evans,TAM,WR,17.6,29
David Moore,SEA,WR,20.3,27
Robert Foster,BUF,WR,17.4,2
Calvin Ridley,ATL,WR,21.3,32
Zach Ertz,PHI,TE,22.1,14
Kenny Golladay,DET,WR,14.0,10
Emmanuel Sanders,DEN,WR,21.6,17
Odell Beckham,NYG,WR,13.5,30
Tyler Boyd,CIN,WR,21.5,15
Julian Edelman,NWE,WR,18.4,31
Rhett Ellison,NYG,TE,11.7,5
Dante Pettis,SFO,WR,17.7,26
Jordan Reed,WAS,TE,13.5,19
Mark Andrews,BAL,TE,8.4,30
Leonte Carroo,MIA,WR,14.4,4
DeAndre Hopkins,HOU,WR,12.4,21
Vernon Davis,WAS,TE,15.3,19
Quincy Enunwa,NYJ,WR,11.3,13
Keenan Allen,LAC,WR,20.2,12
Josh Gordon,NWE,WR,12.0,31
Davante Adams,GNB,WR,17.9,3
Josh Doctson,WAS,WR,12.6,6
Jermaine Kearse,NYJ,WR,18.6,13
David Njoku,CLE,TE,17.3,29
Kyle Rudolph,MIN,TE,13.3,12
Jonnu Smith,TEN,TE,14.3,31
Antonio Callaway,CLE,TE,16.2,29
Chris Herndon,NYJ,TE,12.7,21
Rob Gronkowski,NWE,TE,14.6,3
Adam Humphries,TAM,WR,17.4,29
Anthony Firkser,TEN,TE,9.2,31
Taylor Gabriel,CHI,WR,11.9,18
Chester Rogers,IND,WR,7.9,14
Travis Benjamin,LAC,WR,7.7,12
Chris Hogan,NWE,WR,6.7,31
Dan Arnold,NOR,TE,14.5,31
Eric Ebron,IND,TE,21.5,24
Jeff Heuerman,DEN,TE,6.4,25
Chris Godwin,TAM,WR,8.2,29
Christian Kirk,ARI,WR,8.1,8
Dontrelle Inman,IND,WR,7.0,14
Doug Baldwin,SEA,WR,8.9,27
Alshon Jeffery,PHI,WR,6.9,7
Lee Smith,OAK,TE,5.9,15
C.J. Uzomah,CIN,TE,9.9,26
Ryan Griffin,HOU,TE,6.8,1
Demaryius Thomas,HOU,WR,19.8,21
Michael Thomas,NOR,WR,7.8,21
Allen Robinson,CHI,WR,5.7,18
Sterling Shepard,NYG,WR,7.7,30
Jesse James,PIT,TE,7.5,27
Jimmy Graham,GNB,TE,5.4,8
Matt LaCosse,DEN,TE,12.4,25
Dallas Goedert,PHI,TE,6.3,14
Kelvin Benjamin,BUF,WR,4.2,2
Jared Cook,OAK,TE,11.2,15
Jordan Wilkins,IND,RB,4.2,29
Austin Hooper,ATL,TE,8.1,6
John Ross,CIN,WR,12.1,15
Larry Fitzgerald,ARI,WR,11.0,8
Jarvis Landry,CLE,WR,6.0,20
Golden Tate,PHI,WR,7.0,7
Donte Moncrief,JAX,WR,3.9,5
Russell Shepard,NYG,WR,3.9,30
Trey Burton,CHI,TE,4.8,17
Tommylee Lewis,NOR,WR,9.8,17
Tre Madden,SEA,RB,3.8,7
Kendrick Bourne,SFO,WR,4.7,26
Richie James,SFO,WR,4.7,26
Vance McDonald,PIT,TE,5.7,27
Durham Smythe,MIA,TE,4.7,23
Cameron Brate,TAM,TE,11.6,7
Trey Quinn,WAS,WR,13.6,6
John Brown,BAL,WR,3.5,19
Hayden Hurst,BAL,TE,5.5,30
Blake Jarwin,DAL,TE,4.5,30
Mike Williams,LAC,WR,18.5,12
Jarius Wright,CAR,WR,4.5,16
Sean Culkin,LAC,TE,3.4,4
Rashard Higgins,CLE,WR,3.4,20
Jordan Leggett,NYJ,TE,4.4,21
Bennie Fowler,NYG,WR,4.3,30
Xavier Grimble,PIT,TE,1.3,27
Robby Anderson,NYJ,WR,4.2,13
Noah Brown,DAL,WR,3.2,13
Nick Vannett,SEA,TE,4.2,28
Michael Crabtree,BAL,WR,11.1,19
Ben Watson,NOR,TE,3.0,19
Nick Boyle,BAL,TE,3.9,30
Michael Gallup,DAL,WR,3.9,30
Malik Turner,SEA,WR,2.9,27
Antonio Gates,LAC,TE,2.8,4
Marcell Ateman,OAK,WR,4.6,1
Jason Croom,BUF,TE,3.6,20
Jack Doyle,IND,TE,11.6,24
Michael Roberts,DET,TE,4.6,10
T.J. Jones,DET,WR,2.5,10
Auden Tate,CIN,WR,3.5,15
DeAndre Carter,HOU,WR,2.4,21
Keke Coutee,HOU,WR,3.4,21
Lance Kendricks,GNB,TE,3.4,8
Courtland Sutton,DEN,WR,2.4,17
Danny Amendola,MIA,WR,2.3,4
Cameron Batson,TEN,WR,2.3,9
Ed Dickson,SEA,TE,3.3,28
DaeSean Hamilton,DEN,WR,2.3,17
MyCole Pruitt,TEN,TE,2.3,31
Nelson Agholor,PHI,WR,2.2,7
Nick Bellore,DET,RB,3.2,1
Austin Carr,NOR,WR,8.2,1
Jaylen Samuels,PIT,RB,2.2,17
Greg Olsen,CAR,TE,3.1,13
Aldrick Robinson,MIN,WR,2.1,28
Phillip Dorsett,NWE,WR,3.0,31
Jamize Olawale,DAL,RB,2.0,31
DeVante Parker,MIA,WR,4.0,4
Jordan Akins,HOU,TE,1.8,1
Antony Auclair,TAM,TE,1.8,7
Keon Hatcher,OAK,WR,1.8,1
Josh Bellamy,CHI,WR,1.7,18
Cody Core,CIN,WR,1.7,15
Allen Hurns,DAL,WR,1.7,15
Elijhaa Penny,NYG,RB,1.7,14
Devontae Booker,DEN,RB,1.6,10
Darren Fells,CLE,TE,7.6,29
Justin Hardy,ATL,WR,1.6,32
Trent Sherfield,ARI,WR,1.6,8
Kenny Stills,MIA,WR,1.6,4
Jordan Thomas,HOU,TE,1.6,1
Laquon Treadwell,MIN,WR,1.6,28
Cole Beasley,DAL,WR,1.5,28
Blake Bell,JAX,TE,1.5,2
Mike Gesicki,MIA,TE,-0.5,23
Keith Kirkwood,NOR,WR,7.5,23
T.J. Logan,ARI,RB,1.5,23
Ricky Seals-Jones,ARI,TE,1.5,16
Andy Jones,DET,WR,1.4,10
Marcedes Lewis,GNB,TE,1.4,8
Luke Willson,DET,TE,1.4,10
Ryan Grant,IND,WR,1.3,14
Marquez Valdes-Scantling,GNB,WR,1.3,3
Jermaine Gresham,ARI,TE,1.2,16
Logan Paulsen,ATL,TE,1.2,6
Alejandro Villanueva,PIT,LT,7.2,6
Chris Moore,BAL,WR,1.1,19
Dalton Schultz,DAL,TE,0.9,19
Trenton Cannon,NYJ,RB,0.7,13
Kalen Ballage,MIA,RB,1.5,11
Tramon Williams,GNB,S,-2.0,11
Jerome Baker,MIA,LB,0.0,11
