Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Corey Clement,PHI,RB,3.5,3
Wayne Gallman,NYG,RB,5.5,27
Ito Smith,ATL,RB,4.2,6
Chris Moore,BAL,WR,3.2,20
Emmanuel Sanders,DEN,WR,10.2,8
Giovani Bernard,CIN,RB,6.5,2
Jourdan Lewis,DAL,CB,0.5,2
Byron Marshall,WAS,RB,0.5,8
Latavius Murray,MIN,RB,0.5,1
Calvin Ridley,ATL,WR,6.7,6
Jamaal Williams,GNB,RB,0.5,18
Marvin Hall,ATL,WR,0.3,6
Mohamed Sanu,ATL,WR,9.9,6
Javorius Allen,BAL,RB,0.2,31
Keenan Allen,LAC,WR,24.0,11
Cameron Artis-Payne,CAR,RB,0.1,21
Cameron Batson,TEN,WR,1.6,4
LeGarrette Blount,DET,RB,0.1,7
Tyler Lockett,SEA,WR,12.2,28
Kapri Bibbs,WAS,RB,2.6,8
John Brown,BAL,WR,3.3,20
Brandin Cooks,LAR,WR,18.7,24
Trey Quinn,WAS,WR,8.9,9
Theo Riddick,DET,RB,8.0,7
Rod Smith,DAL,RB,2.8,7
Teddy Bridgewater,NOR,QB,-0.1,27
Corey Davis,TEN,WR,4.9,4
Zach Line,NOR,RB,-0.1,14
Anthony Miller,CHI,WR,10.4,3
Taquan Mizzell,CHI,RB,-0.1,9
Dwayne Washington,NOR,RB,-0.3,14
Wendell Smallwood,PHI,RB,-0.4,3
Golden Tate,PHI,WR,9.0,32
Tyreek Hill,KAN,WR,43.5,22
Davante Adams,GNB,WR,26.6,16
D.J. Moore,CAR,WR,28.7,18
Tre'Quan Smith,NOR,WR,31.7,30
T.Y. Hilton,IND,WR,36.5,21
Travis Kelce,KAN,TE,28.7,18
Stefon Diggs,MIN,WR,31.6,10
Mike Evans,TAM,WR,24.0,7
Julio Jones,ATL,WR,23.8,6
Antonio Brown,PIT,WR,22.7,2
Kenny Golladay,DET,WR,25.3,27
JuJu Smith-Schuster,PIT,WR,18.4,2
Michael Thomas,NOR,WR,19.2,30
Antonio Gates,LAC,TE,19.0,27
Josh Reynolds,LAR,WR,20.0,24
O.J. Howard,TAM,TE,12.8,14
Courtland Sutton,DEN,WR,10.8,8
Keke Coutee,HOU,WR,12.7,8
Christian Kirk,ARI,WR,16.7,19
Chris Conley,KAN,WR,26.4,22
Robert Woods,LAR,WR,17.2,24
Jordan Reed,WAS,TE,20.1,31
Evan Engram,NYG,TE,8.6,22
Adam Thielen,MIN,WR,13.6,10
Tyler Higbee,LAR,TE,12.3,32
Adam Humphries,TAM,WR,15.0,7
David Moore,SEA,WR,9.7,28
DeAndre Hopkins,HOU,WR,14.6,28
Mike Williams,LAC,WR,7.6,11
Curtis Samuel,CAR,WR,16.5,18
Robert Tonyan,GNB,TE,12.4,13
Doug Baldwin,SEA,WR,18.2,28
Bruce Ellington,DET,WR,11.2,27
Cole Beasley,DAL,WR,10.1,27
Willie Snead,BAL,WR,10.1,20
Marcell Ateman,OAK,WR,9.0,12
Chris Godwin,TAM,WR,8.0,7
Gerald Everett,LAR,TE,19.9,32
Anthony Firkser,TEN,TE,7.4,23
Jonnu Smith,TEN,TE,10.4,23
Jack Doyle,IND,TE,8.3,1
Jordan Akins,HOU,TE,6.2,1
C.J. Uzomah,CIN,TE,7.1,15
Jarius Wright,CAR,WR,7.0,18
Devin Funchess,CAR,WR,5.9,18
Allen Robinson,CHI,WR,6.9,3
DeSean Jackson,TAM,WR,7.8,7
Seth Roberts,OAK,WR,7.8,12
Jordan Matthews,PHI,WR,6.7,32
Tajae Sharpe,TEN,WR,14.7,4
Nick Boyle,BAL,TE,7.6,29
Amari Cooper,DAL,WR,6.6,29
Dontrelle Inman,IND,WR,13.4,21
Alshon Jeffery,PHI,WR,7.3,32
Keith Kirkwood,NOR,WR,6.3,30
Josh Doctson,WAS,WR,6.2,9
Jared Cook,OAK,TE,12.1,4
Brandon LaFell,OAK,WR,10.9,12
Ryan Switzer,PIT,WR,5.8,2
Virgil Green,LAC,TE,4.7,27
Austin Hooper,ATL,TE,6.7,19
Vance McDonald,PIT,TE,11.7,20
John Ross,CIN,WR,10.7,1
Josh Hill,NOR,TE,4.6,5
Dan Arnold,NOR,TE,4.5,5
Aldrick Robinson,MIN,WR,10.4,10
Geoff Swaim,DAL,TE,6.4,10
Larry Fitzgerald,ARI,WR,16.3,19
Sterling Shepard,NYG,WR,4.2,26
Tyrell Williams,LAC,WR,4.2,11
Jeff Heuerman,DEN,TE,6.0,16
Mark Andrews,BAL,TE,2.9,29
Logan Paulsen,ATL,TE,3.9,19
MyCole Pruitt,TEN,TE,2.9,23
Dede Westbrook,JAX,WR,3.9,17
Chad Beebe,MIN,WR,2.8,10
Michael Floyd,WAS,WR,2.8,9
Nick Vannett,SEA,TE,2.7,12
Cameron Brate,TAM,TE,3.6,14
Equanimeous St. Brown,GNB,WR,2.6,16
Luke Stocker,TEN,TE,3.6,23
DJ Chark,JAX,WR,3.5,17
Ed Dickson,SEA,TE,8.5,12
Zach Ertz,PHI,TE,3.5,6
Ryan Grant,IND,WR,3.5,21
Demarcus Robinson,KAN,WR,2.4,22
Jimmy Graham,GNB,TE,2.3,13
Maurice Harris,WAS,WR,2.3,9
Kyle Rudolph,MIN,TE,3.3,10
Levine Toilolo,DET,TE,2.3,28
Rhett Ellison,NYG,TE,2.2,22
Andy Janovich,DEN,RB,2.2,23
Lance Kendricks,GNB,TE,3.2,13
Josh Bellamy,CHI,WR,3.1,3
Donte Moncrief,JAX,WR,2.1,17
Zach Pascal,IND,WR,2.1,21
Jordan Thomas,HOU,TE,2.1,21
James Washington,PIT,WR,2.1,2
Ameer Abdullah,MIN,RB,2.0,1
Bennie Fowler,NYG,WR,2.0,26
Michael Gallup,DAL,WR,2.0,26
Trey Burton,CHI,TE,1.9,8
Corey Coleman,NYG,WR,1.9,26
Matt LaCosse,DEN,TE,1.9,16
Greg Olsen,CAR,TE,8.9,17
Chester Rogers,IND,WR,2.9,21
Jermaine Gresham,ARI,TE,1.8,30
Marquez Valdes-Scantling,GNB,WR,1.8,16
Michael Crabtree,BAL,WR,1.7,20
Laquon Treadwell,MIN,WR,1.7,10
Trent Sherfield,ARI,WR,1.6,19
Lee Smith,OAK,TE,2.6,4
Jordan Franks,CIN,TE,1.5,15
Ricky Seals-Jones,ARI,TE,1.5,30
Auden Tate,CIN,WR,1.5,1
Devontae Booker,DEN,RB,1.4,23
Ben Braunecker,CHI,TE,1.4,8
DaeSean Hamilton,DEN,WR,1.4,8
Matt Lengel,CIN,TE,7.4,15
James O'Shaughnessy,JAX,TE,1.4,25
Elijhaa Penny,NYG,RB,2.4,27
Sammy Watkins,KAN,WR,1.4,22
Austin Carr,NOR,WR,7.3,30
Xavier Grimble,PIT,TE,1.3,20
Demetrius Harris,KAN,TE,1.3,18
KhaDarel Hodge,LAR,WR,1.3,24
T.J. Jones,DET,WR,1.2,27
