Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
James White,NWE,RB,13.0,23
Giovani Bernard,CIN,RB,5.2,32
Vince Mayle,BAL,WR,6.2,10
Aaron Ripkowski,GNB,RB,0.2,9
Jacquizz Rodgers,TAM,RB,2.5,17
David Njoku,CLE,TE,13.9,27
Charcandrick West,KAN,RB,15.3,12
Jamaal Williams,GNB,RB,0.1,9
Kaelin Clay,BUF,WR,0.0,3
Kenyan Drake,MIA,RB,0.0,8
Austin Ekeler,LAC,RB,5.8,24
C.J. Ham,MIN,RB,2.1,6
J.D. McKissic,SEA,RB,6.6,29
Andre Ellington,ARI,RB,15.3,2
Kerwynn Williams,ARI,RB,-0.2,2
Rishard Matthews,TEN,WR,6.1,9
Torrey Smith,PHI,WR,15.7,18
Alex Erickson,CIN,WR,1.6,5
A.J. Green,CIN,WR,29.9,5
T.Y. Hilton,IND,WR,24.7,22
Ed Dickson,CAR,TE,22.5,24
Antonio Brown,PIT,WR,25.7,1
Mike Wallace,BAL,WR,16.3,10
Marquise Goodwin,SFO,WR,16.6,26
DeSean Jackson,TAM,WR,15.6,29
Tyler Higbee,LAR,TE,13.8,9
Travis Kelce,KAN,TE,17.8,23
Pierre Garcon,SFO,WR,17.4,26
Nelson Agholor,PHI,WR,19.3,18
Brandin Cooks,NWE,WR,13.5,31
George Kittle,SFO,TE,21.3,25
Michael Crabtree,OAK,WR,20.2,2
Danny Amendola,NWE,WR,15.7,31
Chris Hogan,NWE,WR,21.4,31
Ricardo Louis,CLE,WR,12.1,21
Cameron Brate,TAM,TE,17.8,8
Tyreek Hill,KAN,WR,10.8,32
Keenan Allen,LAC,WR,10.7,25
Davante Adams,GNB,WR,25.6,24
Stephen Anderson,HOU,TE,8.3,12
Zach Ertz,PHI,TE,18.1,14
Jason Witten,DAL,TE,12.1,6
Kelvin Benjamin,CAR,WR,15.8,15
JuJu Smith-Schuster,PIT,WR,9.8,1
Brice Butler,DAL,WR,7.7,27
Marvin Jones,DET,WR,11.4,28
Nick O'Leary,BUF,TE,10.4,19
Martellus Bennett,GNB,TE,8.3,17
Devin Funchess,CAR,WR,18.3,15
Dez Bryant,DAL,WR,16.2,27
DeAndre Hopkins,HOU,WR,27.2,30
Larry Fitzgerald,ARI,WR,11.1,20
Adam Humphries,TAM,WR,8.1,29
Mike Evans,TAM,WR,9.9,29
Marqise Lee,JAX,WR,6.9,12
Golden Tate,DET,WR,9.8,28
Chris Conley,KAN,WR,7.6,32
Kendall Wright,CHI,WR,8.6,8
Kyle Rudolph,MIN,TE,16.5,7
Cooper Kupp,LAR,WR,7.4,19
Jarvis Landry,MIA,WR,15.4,23
Jeremy Maclin,BAL,WR,10.3,10
Hunter Henry,LAC,TB,13.2,10
Jaron Brown,ARI,WR,6.9,20
Jeremy Kerley,NYJ,WR,7.9,13
Zach Miller,CHI,TE,12.9,1
Jermaine Kearse,NYJ,WR,13.8,13
Tyler Kroft,CIN,TE,7.8,22
Jared Abbrederis,DET,WR,5.7,28
Doug Baldwin,SEA,WR,7.7,7
Jimmy Graham,SEA,TE,15.7,20
Paul Richardson,SEA,WR,6.5,7
Eric Decker,TEN,WR,7.4,9
Seth Roberts,OAK,WR,5.4,2
Eric Tomlinson,NYJ,TE,4.4,29
Kasen Williams,CLE,WR,7.3,21
Brandon LaFell,CIN,WR,8.2,5
Donte Moncrief,IND,WR,6.2,22
Charles Clay,BUF,TE,5.1,19
Alshon Jeffery,PHI,WR,6.1,18
Bruce Ellington,HOU,WR,5.0,30
Malcolm Brown,LAR,RB,4.9,10
Randall Cobb,GNB,WR,6.9,24
Roger Lewis,NYG,WR,9.9,6
Austin Seferian-Jenkins,NYJ,TE,14.9,29
Bryce Treggs,CLE,WR,4.8,21
John Brown,ARI,WR,10.6,20
Ross Travis,KAN,TE,4.6,23
Jared Cook,OAK,TE,3.5,21
Brandon Tate,BUF,WR,10.5,3
Delanie Walker,TEN,TE,5.5,30
Seth Devalve,CLE,TE,5.4,27
Darren Fells,DET,TE,16.4,11
Jesse James,PIT,TE,5.4,10
Lance Kendricks,GNB,TE,3.4,17
Jordy Nelson,GNB,WR,10.4,24
Cole Beasley,DAL,WR,18.3,27
Antonio Gates,LAC,TE,4.3,32
Kamar Aiken,IND,WR,4.2,22
Pharoh Cooper,LAR,WR,4.2,19
Ryan Griffin,HOU,TE,4.2,12
Tyrell Williams,LAC,WR,3.2,25
Demetrius Harris,KAN,TE,5.1,23
Allen Hurns,JAX,WR,4.1,12
Jonnu Smith,TEN,TE,7.1,30
C.J. Uzomah,CIN,TE,3.1,22
Michael Floyd,MIN,WR,2.9,16
Chris Thompson,HOU,WR,2.9,30
Tre McBride,CHI,WR,2.8,8
Rod Smith,DAL,RB,2.8,21
Albert Wilson,KAN,WR,3.8,32
Dion Sims,CHI,TE,2.7,1
Brandon Williams,IND,TE,4.7,16
Robby Anderson,NYJ,WR,3.6,13
Trey Burton,PHI,TE,9.6,14
Jermaine Gresham,ARI,TE,3.6,15
Demarcus Robinson,KAN,WR,2.6,32
Richard Rodgers,GNB,TE,2.6,17
Phillip Supernaw,TEN,TE,9.6,30
Brandon Marshall,NYG,WR,3.5,6
Breshad Perriman,BAL,WR,3.5,10
Russell Shepard,CAR,WR,3.5,15
Julius Thomas,MIA,TE,2.5,18
Marcedes Lewis,JAX,TE,2.4,3
Terrance Williams,DAL,WR,3.4,27
Darrell Daniels,IND,TE,2.3,16
Kenny Stills,MIA,WR,2.3,23
T.J. Jones,DET,WR,3.2,28
Jerell Adams,NYG,TE,2.1,5
Keith Smith,DAL,RB,3.0,21
De'Anthony Thomas,KAN,WR,8.0,32
Nick Boyle,BAL,TE,1.9,26
Rhett Ellison,NYG,TE,1.9,5
Zay Jones,BUF,WR,1.9,3
Sterling Shepard,NYG,WR,1.9,6
Markus Wheaton,CHI,WR,1.9,8
Michael Campanaro,BAL,WR,1.8,10
Amari Cooper,OAK,TE,1.8,21
Gerald Everett,LAR,TE,1.8,9
Chris Godwin,TAM,WR,1.8,29
Rashard Higgins,CLE,WR,2.7,21
Tyler Boyd,CIN,WR,2.6,5
Garrett Celek,SFO,TE,1.6,25
Eric Ebron,DET,TE,1.6,11
Justin Hunter,PIT,WR,1.6,1
Marcus Johnson,PHI,WR,1.6,18
DeVante Parker,MIA,WR,1.6,23
Elijhaa Penny,ARI,RB,1.6,2
Trent Taylor,SFO,WR,1.6,26
Brent Celek,PHI,TE,1.5,14
Aldrick Robinson,SFO,WR,1.5,26
Keelan Cole,JAX,WR,1.4,12
Stefon Diggs,MIN,WR,1.4,16
Max McCaffrey,JAX,WR,1.4,12
Logan Thomas,BUF,TE,1.3,19
Nick Vannett,SEA,TE,2.3,20
Ben Watson,BAL,TE,2.2,26
Jakeem Grant,MIA,WR,0.9,23
Travis Frederick,DAL,C,-2.0,23
Spencer Pulley,LAC,C,0.0,23
Nick Perry,GNB,LOLB,-2.0,23
Krishawn Hogan,IND,WR,0.0,22
