Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Adrian Peterson,NOR,RB,2.6,17
DeMarco Murray,TEN,RB,3.8,13
Terrance West,BAL,RB,12.5,14
Kerwynn Williams,ARI,RB,2.2,28
Duke Johnson,CLE,RB,11.0,22
Theo Riddick,DET,RB,6.7,24
DeAndre Washington,OAK,RB,6.5,19
David Fluellen,TEN,RB,1.8,13
Orleans Darkwa,NYG,RB,3.0,31
Jeremy Hill,CIN,RB,2.9,12
Chris Ivory,JAX,RB,7.8,8
Jerick McKinnon,MIN,RB,5.5,18
Taywan Taylor,TEN,WR,6.8,1
Dion Lewis,NWE,RB,3.5,15
Tarik Cohen,CHI,RB,12.8,23
Melvin Gordon,LAC,RB,20.8,27
Corey Grant,JAX,RB,1.3,8
Bilal Powell,NYJ,RB,1.3,16
John Ross,CIN,WR,-0.8,32
Andre Ellington,ARI,RB,5.3,28
Robert Turbin,IND,RB,2.9,4
James White,NWE,RB,17.6,15
Giovani Bernard,CIN,RB,4.6,12
Randall Cobb,GNB,WR,13.0,12
Christian McCaffrey,CAR,RB,8.4,32
Paul Perkins,NYG,RB,4.2,31
James Conner,PIT,RB,0.9,1
LeSean McCoy,BUF,RB,10.3,3
Dwayne Washington,DET,RB,0.9,24
Tavon Austin,LAR,WR,0.8,24
Ezekiel Elliott,DAL,RB,6.2,5
Rod Smith,DAL,RB,0.8,5
Martavis Bryant,PIT,WR,18.8,8
Phillip Dorsett,NWE,WR,10.5,17
Taylor Gabriel,ATL,WR,4.1,27
Jordan Howard,CHI,RB,0.7,23
Sterling Shepard,NYG,WR,5.0,15
Brandin Cooks,NWE,WR,6.3,17
Tyreek Hill,KAN,WR,8.9,20
Latavius Murray,MIN,RB,0.6,18
Jamaal Williams,GNB,RB,2.1,18
Michael Campanaro,BAL,WR,0.5,13
Mike Tolbert,BUF,RB,1.7,3
Stefon Diggs,MIN,WR,5.1,12
Rashard Higgins,CLE,WR,16.9,2
Thomas Rawls,SEA,RB,0.4,25
Wendell Smallwood,PHI,RB,1.1,11
Albert Wilson,KAN,WR,4.6,20
Rex Burkhead,NWE,RB,13.4,15
Jalston Fowler,TEN,RB,6.3,13
Alvin Kamara,NOR,RB,8.4,17
Alex Erickson,CIN,WR,10.4,32
Charles Sims,TAM,RB,0.9,6
Maxx Williams,BAL,TE,6.3,29
C.J. Ham,MIN,RB,6.1,18
Delanie Walker,TEN,TE,16.2,10
Terrell Watson,PIT,RB,0.1,1
Derek Watt,LAC,RB,0.0,27
Kenyan Drake,MIA,RB,-0.3,20
Marlon Mack,IND,RB,1.8,4
JJ Nelson,ARI,WR,23.0,26
Rob Gronkowski,NWE,TE,23.6,4
Julio Jones,ATL,WR,15.8,27
Travis Kelce,KAN,TE,24.3,15
Keenan Allen,LAC,WR,19.0,9
Davante Adams,GNB,WR,23.9,9
Zach Ertz,PHI,TE,14.7,12
Jason Witten,DAL,TE,25.7,31
Gerald Everett,LAR,TE,12.5,31
Mike Evans,TAM,WR,22.3,16
Alshon Jeffery,PHI,WR,22.2,30
Ben Watson,BAL,TE,17.1,29
Michael Thomas,NOR,WR,13.9,29
DeVante Parker,MIA,WR,12.5,6
Mohamed Sanu,ATL,WR,13.5,27
Brandon Coleman,NOR,WR,18.2,29
Allen Hurns,JAX,WR,20.2,23
Michael Crabtree,OAK,WR,32.0,21
Hunter Henry,LAC,TE,15.0,30
Jack Doyle,IND,TE,15.9,14
Chris Hogan,NWE,WR,18.8,17
Kelvin Benjamin,CAR,WR,13.7,5
Marqise Lee,JAX,WR,14.6,23
Jaron Brown,ARI,WR,11.3,26
DeAndre Hopkins,HOU,WR,14.3,3
Demaryius Thomas,DEN,WR,13.1,24
Kendall Wright,CHI,WR,13.9,31
Devin Funchess,CAR,WR,10.8,5
A.J. Green,CIN,WR,11.7,32
Torrey Smith,PHI,WR,10.6,30
Jermaine Kearse,NYJ,WR,22.4,10
Tyler Lockett,SEA,WR,12.4,22
Antonio Brown,PIT,WR,11.2,8
Emmanuel Sanders,DEN,WR,24.2,24
Seth Devalve,CLE,TE,8.1,21
Dez Bryant,DAL,WR,18.9,4
Deonte Thompson,CHI,WR,15.7,31
Chris Conley,KAN,WR,9.5,20
Tyrell Williams,LAC,WR,9.4,9
Josh Bellamy,CHI,WR,9.1,31
Evan Engram,NYG,TE,14.9,24
T.Y. Hilton,IND,WR,8.9,18
Jordan Reed,WAS,TE,10.8,20
Martellus Bennett,GNB,TE,9.7,20
Jamison Crowder,WAS,WR,8.7,7
Ifeanyi Momah,ARI,TE,5.6,25
Kyle Rudolph,MIN,TE,8.5,3
Doug Baldwin,SEA,WR,10.4,22
Adam Thielen,MIN,WR,7.4,12
Rishard Matthews,TEN,WR,7.3,1
Eli Rogers,PIT,WR,8.3,8
Eric Ebron,DET,TE,15.2,32
Tyler Eifert,CIN,TE,7.2,23
Zach Miller,CHI,TE,10.2,2
DeSean Jackson,TAM,WR,6.9,16
Jerell Adams,NYG,TE,4.8,24
Kenny Stills,MIA,WR,11.7,6
Odell Beckham,NYG,WR,7.6,15
Cole Beasley,DAL,WR,7.3,4
Amari Cooper,OAK,WR,7.3,21
Coby Fleener,NOR,TE,12.3,8
Cooper Kupp,LAR,WR,6.3,8
Laquon Treadwell,MIN,WR,6.3,12
Eric Decker,TEN,WR,6.2,1
Mack Hollins,PHI,WR,6.2,30
Kamar Aiken,IND,WR,6.1,18
Jeremy Maclin,BAL,WR,13.1,13
Terrelle Pryor,WAS,WR,5.1,7
Brandon LaFell,CIN,WR,7.0,32
Jordan Matthews,BUF,WR,6.0,28
Jonnu Smith,TEN,WR,11.0,1
Sammy Watkins,LAR,WR,5.0,1
Brittan Golden,ARI,WR,3.9,26
Josh Hill,NOR,TE,5.9,8
Robby Anderson,NYJ,WR,4.8,10
Josh Reynolds,LAR,WR,3.8,10
Tanner Gentry,CHI,DB,4.7,10
Jesse James,PIT,TE,6.7,1
Marvin Jones,DET,WR,9.7,25
Ricardo Louis,CLE,WR,4.7,2
David Njoku,CLE,TE,11.7,21
Ed Dickson,CAR,TE,4.6,22
Pierre Garcon,SFO,WR,5.6,19
Marquise Goodwin,SFO,WR,5.6,19
Julius Thomas,MIA,TE,5.6,5
Jared Cook,OAK,TE,6.5,27
Golden Tate,DET,WR,6.5,25
Luke Willson,SEA,TE,5.5,16
Geronimo Allison,GNB,WR,5.4,16
Cameron Brate,TAM,TE,4.4,7
Ted Ginn,NOR,WR,5.4,29
Charles Clay,BUF,TE,5.3,11
Cody Latimer,DEN,WR,4.2,24
C.J. Prosise,SEA,RB,5.2,25
Richard Rodgers,GNB,TE,4.2,25
Rhett Ellison,NYG,TE,4.1,24
Larry Fitzgerald,ARI,WR,5.1,26
Randall Telfer,CLE,TE,3.0,21
Brandon Williams,IND,TE,3.0,14
Justin Hardy,ATL,WR,2.9,27
Paul Richardson,SEA,WR,9.9,22
Brice Butler,DAL,WR,2.8,4
Andre Holmes,BUF,WR,3.8,28
Adam Humphries,TAM,WR,3.8,16
Zay Jones,BUF,WR,3.8,28
Donte Moncrief,IND,WR,3.8,18
O.J. Howard,TAM,TE,2.7,7
Brandon Marshall,NYG,WR,2.7,15
Terrance Williams,DAL,WR,5.7,4
Amara Darboh,SEA,WR,2.6,22
Tyler Ervin,HOU,RB,4.6,30
Tommylee Lewis,NOR,WR,2.6,29
Troy Niklas,ARI,TE,2.6,25
JuJu Smith-Schuster,PIT,WR,10.6,8
Jeff Heuerman,DEN,TE,2.5,17
Chad Williams,ARI,WR,2.5,26
Jeremy Kerley,NYJ,WR,4.4,10
Keelan Cole,JAX,WR,3.3,23
Vernon Davis,WAS,TE,2.3,20
George Kittle,SFO,TE,3.3,9
Roger Lewis,NYG,WR,3.3,15
Travis Benjamin,LAC,WR,2.1,9
Antonio Gates,LAC,TE,9.1,30
Ryan Grant,WAS,WR,8.1,7
Virgil Green,DEN,TE,9.1,17
Trey Burton,PHI,TE,2.0,12
Sean McGrath,LAC,TE,2.0,30
Braxton Miller,HOU,WR,3.0,3
Greg Olsen,CAR,TE,2.0,22
Nelson Agholor,PHI,WR,7.9,30
Nick Boyle,BAL,TE,1.9,29
Derek Carrier,LAR,TE,1.9,29
Corey Coleman,CLE,WR,1.9,2
Trevor Davis,GNB,WR,1.9,2
Lee Smith,OAK,TE,1.9,27
Jarius Wright,MIN,WR,1.9,12
Bennie Fowler,DEN,WR,1.8,24
Kenny Golladay,DET,WR,1.8,25
Michael Hoomanawanui,NOR,TE,1.8,8
Neal Sterling,NYJ,WR,1.8,10
Robert Woods,LAR,WR,1.8,10
Austin Hooper,ATL,TE,2.7,6
Curtis Samuel,CAR,WR,2.7,5
Clive Walford,OAK,TE,1.7,27
Mike Wallace,BAL,WR,1.7,13
Garrett Celek,SFO,TE,1.6,9
Alan Cross,TAM,TE,1.6,7
James Develin,NWE,RB,1.6,15
Russell Shepard,CAR,WR,1.6,5
Trent Taylor,SFO,WR,2.6,19
Jacob Hollister,NWE,TE,1.5,4
Corey Davis,TEN,WR,1.4,1
Will Tye,NYJ,TE,1.4,26
Darren Fells,DET,TE,1.3,32
Charone Peake,NYJ,WR,1.3,10
Kenny Britt,CLE,WR,1.2,2
Aaron Ripkowski,GNB,RB,1.2,2
Jimmy Graham,SEA,TE,1.1,16
LeGarrette Blount,PHI,RB,1.0,11
Malcolm Brown,LAR,RB,0.6,11
Trevon Coley,CLE,DT,0.0,11
Quan Bray,IND,WR,0.0,18
Kalif Raymond,NYJ,WR,-2.0,10
Kaelin Clay,BUF,WR,0.0,28
Deyshawn Bond,IND,C,0.0,28
