Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Julio Jones,ATL,WR,50.8,31
Ameer Abdullah,DET,RB,7.3,1
Nate Ebner,NWE,DB,1.4,1
Tyreek Hill,KAN,WR,12.4,5
Golden Tate,DET,WR,6.0,8
James White,NWE,RB,2.5,27
C.J. Anderson,DEN,RB,1.2,16
Giovani Bernard,CIN,RB,3.7,14
Matt Breida,SFO,RB,3.4,10
Devontae Booker,DEN,RB,5.3,16
Brandin Cooks,NWE,WR,21.4,9
Marlon Mack,IND,RB,5.1,8
T.J. Yeldon,JAX,RB,10.2,4
Stefon Diggs,MIN,WR,12.5,15
DeMarco Murray,TEN,RB,13.2,28
Kerwynn Williams,ARI,RB,2.8,13
Peyton Barber,TAM,RB,12.7,13
Travis Benjamin,LAC,WR,8.6,24
Jordan Howard,CHI,RB,3.9,2
Terrance Williams,DAL,WR,10.0,6
Zach Zenner,DET,RB,0.6,1
Trevor Davis,GNB,WR,0.4,12
D.J. Foster,ARI,RB,5.2,13
Andy Janovich,DEN,RB,0.4,16
Aaron Ripkowski,GNB,RB,0.4,18
Jamaal Charles,DEN,RB,3.0,16
Charles Sims,TAM,RB,5.9,16
Tyler Lockett,SEA,WR,0.2,22
Martavis Bryant,PIT,WR,14.1,27
Cameron Artis-Payne,CAR,RB,0.0,19
Chad Williams,ARI,WR,1.8,1
Benny Cunningham,CHI,RB,1.8,2
Ryan Switzer,DAL,WR,-0.4,6
Doug Baldwin,SEA,WR,4.0,22
Chris Ivory,JAX,RB,-2.6,4
Akeem Hunt,KAN,RB,0.6,32
Tarik Cohen,CHI,RB,1.7,2
Keenan Allen,LAC,WR,34.2,24
Antonio Brown,PIT,WR,38.9,27
Robby Anderson,NYJ,WR,32.6,28
Jamison Crowder,WAS,WR,27.1,25
DeAndre Hopkins,HOU,WR,19.5,2
Marvin Jones,DET,WR,28.9,8
Devin Funchess,CAR,WR,17.8,21
Jermaine Kearse,NYJ,WR,23.5,28
Zach Ertz,PHI,TE,26.3,7
Jack Doyle,IND,TE,16.4,18
Adam Thielen,MIN,WR,16.9,15
Davante Adams,GNB,WR,19.2,12
Rob Gronkowski,NWE,TE,25.2,30
Sammy Watkins,LAR,WR,18.2,17
Mike Evans,TAM,WR,13.8,17
Marquise Goodwin,SFO,WR,11.8,19
Hunter Henry,LAC,TE,18.6,17
Cordarrelle Patterson,OAK,WR,10.2,4
Ricky Seals-Jones,ARI,TE,17.2,10
Ted Ginn,NOR,WR,14.1,7
Jarvis Landry,MIA,WR,15.0,29
Paul Richardson,SEA,WR,11.0,22
A.J. Green,CIN,WR,11.6,13
Corey Coleman,CLE,WR,9.4,3
Dontrelle Inman,CHI,WR,10.4,20
Kyle Rudolph,MIN,TE,22.3,24
Delanie Walker,TEN,TE,16.3,25
Kenny Golladay,DET,WR,8.1,8
Charles Clay,BUF,TE,10.0,12
DeSean Jackson,TAM,WR,14.0,12
Randall Cobb,GNB,WR,15.8,12
Tyrell Williams,LAC,WR,13.8,24
Johnny Holton,OAK,WR,7.3,4
Kenny Britt,CLE,WR,7.2,3
Jaron Brown,ARI,WR,12.2,1
O.J. Howard,TAM,TE,8.2,1
Alshon Jeffery,PHI,WR,16.2,16
Julius Thomas,MIA,TE,10.2,8
Michael Thomas,NOR,WR,10.2,7
Tyler Higbee,LAR,TE,7.8,4
Cody Latimer,DEN,WR,13.8,10
Mike Wallace,BAL,WR,9.8,32
David Njoku,CLE,TE,8.7,19
Kenny Stills,MIA,WR,7.7,29
Jason Witten,DAL,TE,11.4,5
Braxton Miller,HOU,WR,9.3,2
Dede Westbrook,JAX,WR,10.1,18
Corey Davis,TEN,WR,7.9,26
Phillip Dorsett,NWE,WR,4.9,9
Travis Kelce,KAN,TE,6.9,22
Austin Hooper,ATL,TE,6.8,2
Adam Humphries,TAM,WR,7.8,2
Dez Bryant,DAL,WR,6.7,6
C.J. Fiedorowicz,HOU,TE,7.7,21
Chris Moore,BAL,WR,6.7,32
Josh Reynolds,LAR,WR,13.7,17
Tavarres King,NYG,WR,5.6,17
Albert Wilson,KAN,WR,12.6,5
Trent Taylor,SFO,WR,5.5,19
Eric Ebron,DET,TE,7.4,1
Jimmy Graham,SEA,TE,12.4,16
Chester Rogers,IND,WR,6.4,23
Austin Traylor,DEN,TE,4.4,26
Seth Devalve,CLE,TE,5.3,19
Bennie Fowler,DEN,WR,12.3,10
Demetrius Harris,KAN,TE,5.3,22
Zay Jones,BUF,WR,12.3,30
Brandon LaFell,CIN,WR,6.3,13
Nelson Agholor,PHI,WR,12.2,16
Jesse James,PIT,TE,6.2,6
Tanner McEvoy,SEA,WR,5.1,22
Keelan Cole,JAX,WR,5.0,18
Rashard Higgins,CLE,WR,5.0,3
Torrey Smith,PHI,WR,7.0,16
Bruce Ellington,HOU,WR,5.9,2
Nick Vannett,SEA,TE,10.9,16
Ben Watson,BAL,TE,5.9,23
Josh Doctson,WAS,WR,10.8,25
Austin Seferian-Jenkins,NYJ,TE,4.7,11
Roger Lewis,NYG,WR,5.6,11
Seth Roberts,OAK,WR,4.6,4
Richard Rodgers,GNB,TE,3.5,3
Jarius Wright,MIN,WR,4.5,15
Demarcus Robinson,KAN,WR,4.4,5
Eric Decker,TEN,WR,5.3,26
Kendrick Bourne,SFO,WR,4.2,19
Troy Niklas,ARI,TE,4.2,10
Eli Rogers,PIT,WR,5.1,27
Daniel Brown,CHI,TE,4.0,15
Tre McBride,CHI,WR,4.0,20
Cole Beasley,DAL,WR,3.9,6
Evan Engram,NYG,TE,4.8,6
Alex Erickson,CIN,WR,2.8,13
Nick O'Leary,BUF,TE,3.8,12
Demaryius Thomas,DEN,WR,6.8,10
Tyler Boyd,CIN,WR,9.7,13
Chris Godwin,TAM,WR,2.7,13
Taylor Gabriel,ATL,WR,4.6,31
Virgil Green,DEN,TE,2.6,26
Donte Moncrief,IND,WR,2.6,23
Niles Paul,WAS,TE,4.6,32
Danny Amendola,NWE,WR,2.5,9
Ed Dickson,CAR,TE,2.5,27
T.Y. Hilton,IND,WR,3.5,23
Jordan Matthews,BUF,WR,3.5,30
Kendall Wright,CHI,WR,3.5,20
George Kittle,SFO,TE,2.4,9
Tyler Kroft,CIN,TE,10.4,29
Louis Murphy,SFO,WR,9.4,19
JJ Nelson,ARI,WR,2.4,1
Jermaine Gresham,ARI,TE,3.3,10
Marqise Lee,JAX,WR,2.3,18
Larry Fitzgerald,ARI,WR,4.2,1
Maurice Harris,WAS,WR,3.2,25
Mack Hollins,PHI,WR,3.2,16
Emmanuel Sanders,DEN,WR,4.2,10
Lee Smith,OAK,TE,2.2,31
Maxx Williams,BAL,TE,2.2,23
Jordy Nelson,GNB,WR,4.1,12
Marcedes Lewis,JAX,TE,2.0,14
Greg Olsen,CAR,TE,2.0,27
Nick Boyle,BAL,TE,1.9,23
Amari Cooper,OAK,WR,7.9,4
Pharoh Cooper,LAR,WR,1.9,17
Rhett Ellison,NYG,TE,1.9,17
Gerald Everett,LAR,TE,1.9,4
Willie Snead,NOR,WR,1.9,7
Harry Douglas,TEN,WR,1.8,26
Coby Fleener,NOR,TE,1.8,20
Michael Floyd,MIN,WR,1.8,15
Kyle Juszczyk,SFO,RB,2.8,10
Aldrick Robinson,SFO,WR,1.8,19
Taywan Taylor,TEN,WR,1.8,26
Garrett Celek,SFO,TE,2.7,9
James O'Shaughnessy,JAX,TE,1.7,14
Charcandrick West,KAN,RB,3.7,32
Cameron Brate,TAM,TE,1.6,32
Jeremy Maclin,BAL,WR,1.6,32
Deonte Thompson,BUF,WR,1.6,30
Brice Butler,DAL,WR,1.5,6
DeVante Parker,MIA,WR,1.5,29
Lawrence Thomas,NYJ,RB,1.5,3
Anthony Sherman,KAN,RB,1.4,32
Ryan Grant,WAS,WR,1.3,25
Dwayne Allen,NWE,TE,1.2,30
Jared Cook,OAK,TE,1.2,31
Xavier Grimble,PIT,TE,7.1,6
Adam Shaheen,CHI,TE,1.1,15
Jojo Natson,NYJ,WR,0.9,28
Dion Sims,CHI,TE,0.7,15
Travis Frederick,DAL,C,0.0,15
Spencer Pulley,LAC,C,0.0,15
Malcolm Jenkins,PHI,S,-2.0,15
Jaydon Mickens,JAX,WR,-2.0,18
Chris Thompson,HOU,WR,0.0,2
