Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Tyler Lockett,SEA,WR,13.1,26
Robert Kelley,WAS,RB,2.3,11
Chris Thompson,WAS,RB,1.7,11
Melvin Gordon,LAC,RB,3.9,2
Latavius Murray,MIN,RB,4.9,31
Isaiah Crowell,CLE,RB,3.7,30
Andre Ellington,ARI,RB,19.4,25
Dion Lewis,NWE,RB,9.7,3
Matt Breida,SFO,RB,3.0,4
Jeremy Hill,CIN,RB,3.6,14
Christian McCaffrey,CAR,RB,8.9,17
Devontae Booker,DEN,RB,1.4,16
Charles Sims,TAM,RB,3.1,24
Shane Vereen,NYG,RB,3.5,23
Bruce Ellington,HOU,WR,8.7,23
Duke Johnson,CLE,RB,21.0,30
Paul Perkins,NYG,RB,2.9,23
Giovani Bernard,CIN,RB,16.9,14
Alfred Blue,HOU,RB,1.2,8
Damiere Byrd,CAR,WR,1.2,29
Marshawn Lynch,OAK,RB,1.2,5
Matt Jones,IND,RB,1.1,10
Jamaal Williams,GNB,RB,2.3,6
Ted Ginn,NOR,WR,5.4,9
Corey Grant,JAX,RB,1.4,19
Kyle Juszczyk,SFO,RB,5.3,4
Robert Turbin,IND,RB,6.8,10
Javorius Allen,BAL,RB,10.4,18
Derrick Henry,TEN,RB,0.7,12
Jalen Richard,OAK,RB,3.7,5
James White,NWE,RB,15.4,3
Kenyan Drake,MIA,RB,3.1,15
Taywan Taylor,TEN,WR,0.6,32
Albert Wilson,KAN,WR,10.9,32
Brandin Cooks,NWE,WR,7.2,28
Will Fuller,HOU,WR,19.9,23
Adrian Peterson,NOR,RB,0.4,27
Theo Riddick,DET,RB,2.2,1
Aaron Ripkowski,GNB,RB,2.0,6
Mohamed Sanu,ATL,WR,1.7,5
DeAndre Washington,OAK,RB,0.4,5
David Fluellen,TEN,RB,0.3,12
Darrius Heyward-Bey,PIT,WR,0.3,2
Travis Kelce,KAN,TE,24.4,2
Ryan Switzer,DAL,WR,-1.7,7
Peyton Barber,TAM,RB,0.2,24
Matthew Dayes,CLE,RB,0.2,30
Jamize Olawale,OAK,RB,3.5,5
Cordarrelle Patterson,OAK,WR,9.5,4
Golden Tate,DET,WR,6.1,8
Charcandrick West,KAN,RB,8.5,8
Branden Oliver,LAC,RB,1.3,2
Elijhaa Penny,ARI,RB,0.1,25
Terrell Watson,PIT,RB,0.1,22
Damien Williams,MIA,RB,0.1,15
Malcolm Brown,LAR,RB,2.4,9
Jerick McKinnon,MIN,RB,-2.0,31
Zach Zenner,DET,RB,0.0,1
Kerwynn Williams,ARI,RB,1.9,25
Patrick DiMarco,BUF,RB,-0.2,25
Marquette King,OAK,P,-0.3,25
Terrance West,BAL,RB,-0.7,18
Keenan Allen,LAC,WR,18.8,20
Tyrell Williams,LAC,WR,22.5,20
Charles Clay,BUF,TE,16.2,20
DeAndre Hopkins,HOU,WR,26.7,23
Jaron Brown,ARI,WR,18.5,22
Kelvin Benjamin,CAR,WR,14.4,29
Dez Bryant,DAL,WR,14.8,7
Stefon Diggs,MIN,WR,14.8,15
Odell Beckham,NYG,WR,16.0,31
Vernon Davis,WAS,TE,10.9,12
Michael Thomas,NOR,WR,22.9,9
Zach Ertz,PHI,TE,13.1,5
Cameron Brate,TAM,TE,18.0,32
Rob Gronkowski,NWE,TE,12.0,11
A.J. Derby,DEN,TE,17.5,26
Jordy Nelson,GNB,WR,23.5,16
Devin Funchess,CAR,WR,26.0,29
Adam Humphries,TAM,WR,13.0,25
Terrelle Pryor,WAS,WR,16.0,30
DeVante Parker,MIA,WR,12.9,17
Tyler Kroft,CIN,TE,24.8,29
Mike Evans,TAM,WR,17.7,25
Paul Richardson,SEA,WR,9.5,26
Johnny Holton,OAK,WR,13.4,4
Ricardo Louis,CLE,WR,11.4,3
A.J. Green,CIN,WR,17.3,13
O.J. Howard,TAM,TE,14.3,32
Ed Dickson,CAR,TE,9.2,8
Evan Engram,NYG,TE,12.2,2
Jimmy Graham,SEA,TE,10.1,25
Chris Hogan,NWE,WR,17.0,28
Cooper Kupp,LAR,WR,17.0,24
Robby Anderson,NYJ,WR,8.9,1
Adam Thielen,MIN,WR,8.9,15
Nelson Agholor,PHI,WR,8.8,6
Mike Wallace,BAL,WR,17.5,12
Sterling Shepard,NYG,WR,10.4,31
Kenny Britt,CLE,WR,8.2,3
Aldrick Robinson,SFO,WR,8.2,18
Delanie Walker,TEN,TE,8.1,23
Kendall Wright,CHI,WR,15.1,27
Austin Hooper,ATL,TE,10.0,22
Rishard Matthews,TEN,WR,7.9,32
Seth Roberts,OAK,WR,8.9,4
Martavis Bryant,PIT,WR,7.8,2
John Brown,ARI,WR,7.7,22
Tyler Higbee,LAR,TE,7.7,17
JuJu Smith-Schuster,PIT,WR,13.7,2
Trent Taylor,SFO,WR,9.7,18
Jared Cook,OAK,TE,7.6,31
Brandon Marshall,NYG,WR,10.6,31
Austin Seferian-Jenkins,NYJ,TE,8.6,10
Zach Miller,CHI,TE,6.5,6
Randall Cobb,GNB,WR,14.4,16
Deonte Thompson,CHI,WR,9.4,27
Ben Watson,BAL,TE,9.3,3
Danny Amendola,NWE,WR,16.2,28
Allen Hurns,JAX,WR,8.2,21
Marvin Jones,DET,WR,6.2,8
Darren Fells,DET,TE,8.0,1
Jesse James,PIT,TE,7.0,21
Jarvis Landry,MIA,WR,10.0,17
Martellus Bennett,GNB,TE,9.9,7
Jeremy Kerley,NYJ,WR,8.7,1
Josh Bellamy,CHI,WR,6.6,27
Nick Boyle,BAL,TE,8.6,3
Pierre Garcon,SFO,WR,7.6,18
Doug Baldwin,SEA,WR,6.5,26
Bennie Fowler,DEN,WR,5.5,10
Tyreek Hill,KAN,WR,8.5,10
George Kittle,SFO,TE,5.5,14
Antonio Brown,PIT,WR,7.4,2
JJ Nelson,ARI,WR,6.4,22
Kyle Rudolph,MIN,TE,5.4,24
Fozzy Whittaker,CAR,RB,12.4,17
Terrance Williams,DAL,WR,7.4,7
T.J. Jones,DET,WR,6.3,8
Larry Fitzgerald,ARI,WR,13.2,22
Brandon Williams,IND,TE,4.2,9
Brandon Coleman,NOR,WR,4.1,9
Chris Conley,KAN,WR,5.1,9
Marcus Williams,NYJ,CB,4.1,9
T.Y. Hilton,IND,WR,6.0,19
Julio Jones,ATL,WR,6.0,5
Donte Moncrief,IND,WR,12.0,19
Nick Williams,ATL,WR,6.0,5
Alshon Jeffery,PHI,WR,11.9,6
Julius Thomas,MIA,TE,4.9,4
Stephen Anderson,HOU,TE,4.8,18
James Hanna,DAL,TE,9.8,20
Josh Doctson,WAS,WR,4.7,30
Jack Doyle,IND,TE,7.7,9
Eric Ebron,DET,TE,4.7,1
Emmanuel Sanders,DEN,WR,6.7,10
Michael Campanaro,BAL,WR,6.5,12
Travis Benjamin,LAC,WR,4.1,20
Coby Fleener,NOR,TE,4.1,30
Jeremy Maclin,BAL,WR,5.1,12
Jordan Reed,WAS,TE,5.1,12
Levine Toilolo,ATL,TE,5.1,22
DeSean Jackson,TAM,WR,4.0,25
Antonio Gates,LAC,TE,4.8,15
Marquise Goodwin,SFO,WR,2.8,18
Zay Jones,BUF,WR,2.8,18
Marqise Lee,JAX,WR,3.8,21
Cole Beasley,DAL,WR,4.7,7
Phillip Dorsett,NWE,WR,2.7,28
Jermaine Kearse,NYJ,WR,5.7,1
Brandon LaFell,CIN,WR,3.7,13
Sammy Watkins,LAR,WR,2.7,24
Robert Woods,LAR,WR,3.7,24
Ryan Grant,WAS,WR,9.6,30
Hunter Henry,LAC,TE,9.6,15
Ryan Hewitt,CIN,RB,2.6,14
Tyler Boyd,CIN,WR,3.5,13
Michael Roberts,DET,TE,2.5,1
Lee Smith,OAK,TE,3.5,31
Tommy Bohanon,JAX,RB,3.4,19
James Develin,NWE,RB,3.4,3
Davante Adams,GNB,WR,9.3,16
Eric Decker,TEN,WR,3.3,32
Ryan Griffin,HOU,TE,3.3,18
Michael Hoomanawanui,NOR,TE,2.3,30
Russell Shepard,CAR,WR,2.3,29
Kenny Stills,MIA,WR,4.3,17
Blake Bell,MIN,TE,2.2,24
Brice Butler,DAL,WR,9.2,7
Jermaine Gresham,ARI,TE,3.2,16
Justin Hardy,ATL,WR,9.2,5
Chris Matthews,BAL,WR,2.2,12
Derrick Coleman,ATL,RB,2.1,32
Rhett Ellison,NYG,TE,9.1,2
David Njoku,CLE,TE,3.1,19
Demaryius Thomas,DEN,WR,2.1,10
C.J. Uzomah,CIN,TE,2.1,29
Keelan Cole,JAX,WR,2.0,21
Amara Darboh,SEA,WR,3.0,26
Andre Holmes,BUF,WR,2.0,26
Jordan Matthews,BUF,WR,9.0,26
Amari Cooper,OAK,WR,2.9,4
Torrey Smith,PHI,WR,1.9,6
Jason Witten,DAL,TE,1.9,20
Gerald Everett,LAR,TE,1.8,17
Dion Sims,CHI,TE,1.8,6
Dontrelle Inman,LAC,WR,1.7,20
Breshad Perriman,BAL,WR,1.6,12
Luke Willson,SEA,TE,7.6,25
Justin Hunter,PIT,WR,1.5,2
Kamar Aiken,IND,WR,1.4,19
Seth Devalve,CLE,TE,1.2,19
Tommylee Lewis,NOR,WR,1.1,9
Lance Kendricks,GNB,TE,1.0,7
Jamison Crowder,WAS,WR,0.3,30
Zach Fulton,KAN,C,0.0,30
Russell Bodine,CIN,C,0.0,30
Max Unger,NOR,C,0.0,30
J.C. Tretter,CLE,C,0.0,30
Isaiah McKenzie,DEN,WR,0.0,10
