Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Mark Ingram,NOR,RB,13.2,25
Jamaal Williams,GNB,RB,30.8,14
C.J. Anderson,DEN,RB,9.3,19
Le'Veon Bell,PIT,RB,39.5,22
Chris Ivory,JAX,RB,4.8,10
Rod Smith,DAL,RB,33.0,24
Jerick McKinnon,MIN,RB,7.5,3
Samaje Perine,WAS,RB,9.2,20
Christian McCaffrey,CAR,RB,8.3,1
Bilal Powell,NYJ,RB,3.5,5
DeMarco Murray,TEN,RB,6.7,4
Chad Williams,ARI,WR,3.3,23
Tevin Coleman,ATL,RB,3.2,15
Mike Tolbert,BUF,RB,1.2,28
Orleans Darkwa,NYG,RB,6.4,9
Theo Riddick,DET,RB,27.3,23
Matt Breida,SFO,RB,2.7,12
Doug Martin,TAM,RB,11.0,31
Javorius Allen,BAL,RB,19.7,18
Charcandrick West,KAN,RB,8.5,16
Corey Clement,PHI,RB,6.2,29
DeSean Jackson,TAM,WR,10.4,15
Marlon Mack,IND,RB,6.4,32
Shane Vereen,NYG,RB,7.7,9
Andre Williams,LAC,RB,2.3,9
Travis Benjamin,LAC,WR,6.3,9
Devontae Booker,DEN,RB,5.4,19
Derrick Henry,TEN,RB,8.0,4
Dion Lewis,NWE,RB,11.7,27
Charles Sims,TAM,RB,4.7,31
Tion Green,DET,RB,1.5,23
J.D. McKissic,SEA,RB,8.5,13
Latavius Murray,MIN,RB,4.0,3
Matt Forte,NYJ,RB,5.4,5
LeGarrette Blount,PHI,RB,4.3,29
LeShun Daniels,WAS,RB,1.2,20
Elijhaa Penny,ARI,RB,3.9,8
Tyler Lockett,SEA,WR,20.0,1
Taylor Gabriel,ATL,WR,2.9,17
Kenny Golladay,DET,WR,5.6,31
DeAndre Washington,OAK,RB,2.9,11
T.J. Yeldon,JAX,RB,0.9,10
Rex Burkhead,NWE,RB,16.3,27
Brian Hill,CIN,RB,2.0,6
Duke Johnson,CLE,RB,14.9,21
Russell Shepard,CAR,WR,0.8,8
D.J. Foster,ARI,RB,3.3,8
Jermaine Whitehead,GNB,S,0.7,8
Danny Woodhead,BAL,RB,7.6,18
Tavon Austin,LAR,WR,-1.4,20
James Conner,PIT,RB,0.6,22
Andre Ellington,HOU,RB,3.2,25
Malcolm Brown,LAR,RB,0.5,2
Travaris Cadet,BUF,RB,0.2,28
MarQueis Gray,MIA,TE,2.2,8
Alvin Kamara,NOR,RB,5.7,8
Derek Watt,LAC,RB,0.2,8
Andy Janovich,DEN,RB,6.1,19
Michael Burton,CHI,RB,0.0,30
Eric Weems,TEN,WR,0.0,18
Zach Zenner,DET,RB,0.0,23
Aaron Jones,GNB,RB,-0.2,14
Ted Ginn,NOR,WR,2.7,14
Elijah McGuire,NYJ,RB,-0.3,5
Sterling Shepard,NYG,WR,2.7,24
Antonio Brown,PIT,WR,32.3,2
DeAndre Hopkins,HOU,WR,35.9,22
Tyrell Williams,LAC,WR,23.2,22
Cooper Kupp,LAR,WR,22.8,20
Michael Thomas,NOR,WR,27.7,20
Keenan Allen,LAC,WR,17.1,20
Kendall Wright,CHI,WR,20.7,3
Marquise Goodwin,SFO,WR,16.6,32
Adam Thielen,MIN,WR,22.5,28
Torrey Smith,PHI,WR,16.0,7
Keelan Cole,JAX,WR,18.9,19
Julio Jones,ATL,WR,14.8,17
Jesse James,PIT,TE,19.7,21
Eric Ebron,DET,TE,17.4,2
Demaryius Thomas,DEN,WR,23.3,21
Golden Tate,DET,WR,22.5,31
Davante Adams,GNB,WR,30.4,13
Mohamed Sanu,ATL,WR,20.3,17
Dede Westbrook,JAX,WR,19.1,19
Doug Baldwin,SEA,WR,16.8,1
Danny Amendola,NWE,WR,13.6,9
Jared Cook,OAK,TE,18.5,12
Tyreek Hill,KAN,WR,11.5,10
Travis Kelce,KAN,TE,14.4,26
Dez Bryant,DAL,WR,16.3,25
Paul Richardson,SEA,WR,16.2,1
Mike Wallace,BAL,WR,10.2,12
Albert Wilson,KAN,WR,12.2,10
Trey Burton,PHI,TE,24.1,20
Josh Gordon,CLE,WR,15.9,27
Chris Godwin,TAM,WR,11.8,15
Garrett Celek,SFO,TE,14.7,23
Marqise Lee,JAX,WR,11.5,19
Nelson Agholor,PHI,WR,14.4,7
Stefon Diggs,MIN,WR,12.4,28
A.J. Green,CIN,WR,9.4,16
Marvin Jones,DET,WR,9.4,31
Kyle Juszczyk,SFO,RB,9.4,12
Corey Coleman,CLE,WR,17.2,27
Michael Crabtree,OAK,WR,13.0,30
Cole Beasley,DAL,WR,8.9,25
Devin Funchess,CAR,WR,14.9,8
Eric Decker,TEN,WR,8.6,18
Evan Engram,NYG,TE,9.4,17
O.J. Howard,TAM,TE,13.4,24
Josh Bellamy,CHI,WR,7.2,3
Alshon Jeffery,PHI,WR,16.2,7
Vance McDonald,PIT,TE,9.2,21
Hunter Henry,LAC,TE,15.0,21
Chris Moore,BAL,WR,13.8,12
Jarvis Landry,MIA,WR,24.6,29
Roger Lewis,NYG,WR,11.6,24
Larry Fitzgerald,ARI,WR,9.4,23
Adam Shaheen,CHI,TE,14.4,19
Jakeem Grant,MIA,WR,12.2,29
Delanie Walker,TEN,TE,9.2,14
Kyle Rudolph,MIN,TE,13.1,11
DeVante Parker,MIA,WR,8.0,29
Randall Cobb,GNB,WR,11.9,13
Kelvin Benjamin,BUF,WR,12.8,26
Brandin Cooks,NWE,WR,4.8,9
Damiere Byrd,CAR,WR,8.7,8
Cody Latimer,DEN,WR,5.7,21
Jamison Crowder,WAS,WR,6.4,6
Josh Doctson,WAS,WR,6.4,6
Deonte Thompson,BUF,WR,4.4,26
Martavis Bryant,PIT,WR,9.3,2
Jordy Nelson,GNB,WR,7.3,13
Eli Rogers,PIT,WR,6.3,2
Brandon Coleman,NOR,WR,5.2,2
Dion Sims,CHI,TE,5.2,19
Tommylee Lewis,NOR,WR,11.0,19
Geronimo Allison,GNB,WR,6.9,13
Kendrick Bourne,SFO,WR,4.9,32
Corey Davis,TEN,WR,5.9,18
Ryan Grant,WAS,WR,3.8,6
Robby Anderson,NYJ,WR,5.7,4
Jermaine Gresham,ARI,TE,4.7,18
Jeremy Maclin,BAL,WR,5.7,12
Aldrick Robinson,SFO,WR,4.7,32
Vernon Davis,WAS,TE,10.6,5
Will Fuller,HOU,WR,5.6,22
T.J. Jones,DET,WR,5.6,31
JJ Nelson,ARI,WR,4.6,23
Mike Evans,TAM,WR,4.5,15
Demetrius Harris,KAN,TE,3.5,26
Adam Humphries,TAM,WR,5.5,15
Terrance Williams,DAL,WR,5.5,25
Brandon LaFell,CIN,WR,11.4,16
Seth Roberts,OAK,WR,5.4,30
DeAndrew White,HOU,WR,3.4,22
Darren Fells,DET,TE,3.3,2
Austin Hooper,ATL,TE,4.3,4
Laquon Treadwell,MIN,WR,4.3,28
Sammy Watkins,LAR,WR,11.1,20
Rhett Ellison,NYG,TE,12.0,17
T.Y. Hilton,IND,WR,4.0,5
Louis Murphy,SFO,WR,3.0,32
Ricky Seals-Jones,ARI,TE,3.0,18
Jason Witten,DAL,TE,9.0,32
Freddie Martino,TAM,WR,2.9,15
Rishard Matthews,TEN,WR,4.9,18
Johnny Holton,OAK,WR,1.8,30
Kenny Stills,MIA,WR,3.8,29
Brenton Bersin,CAR,WR,2.7,8
Anthony Fasano,MIA,TE,2.7,8
Josh Reynolds,LAR,WR,3.7,20
Stephen Anderson,HOU,TE,3.6,16
Seth Devalve,CLE,TE,3.6,6
James Hanna,DAL,TE,2.6,32
Emmanuel Sanders,DEN,WR,2.6,21
Tyler Boyd,CIN,WR,2.5,16
Jaron Brown,ARI,WR,3.5,23
Niles Paul,WAS,TE,2.5,5
Benny Cunningham,CHI,RB,3.4,30
Josh Hill,NOR,TE,3.4,30
Darius Powe,NYG,WR,3.3,24
Clive Walford,OAK,TE,3.3,12
Jarius Wright,MIN,WR,3.3,28
Jamaal Charles,DEN,RB,4.2,19
Randall Telfer,CLE,TE,2.2,6
Luke Willson,SEA,TE,2.2,10
Cameron Brate,TAM,TE,2.1,24
Charles Clay,BUF,TE,3.1,25
Lance Kendricks,GNB,TE,3.1,29
Trent Taylor,SFO,WR,3.1,32
Julius Thomas,MIA,TE,3.1,8
James White,NWE,RB,10.1,27
Dwayne Allen,NWE,TE,3.0,30
George Kittle,SFO,TE,3.0,23
Daniel Brown,CHI,TE,2.9,19
Alex Erickson,CIN,WR,1.9,16
C.J. Ham,MIN,RB,1.9,3
Nick O'Leary,BUF,TE,1.9,25
Michael Campanaro,BAL,WR,1.8,12
Cordarrelle Patterson,OAK,WR,3.8,30
Michael Roberts,DET,TE,2.8,2
Brandon Williams,IND,TE,2.8,22
Blake Bell,MIN,TE,2.7,11
Troy Niklas,ARI,TE,1.7,18
Brian Quick,WAS,WR,1.7,6
Lawrence Thomas,NYJ,RB,1.7,5
Levine Toilolo,ATL,TE,1.7,4
Gerald Everett,LAR,TE,1.6,15
Ryan Hewitt,CIN,RB,1.6,6
Chris Manhertz,CAR,TE,1.6,1
Patrick Ricard,BAL,DL,7.6,1
Chester Rogers,IND,WR,2.6,5
Mike Thomas,LAR,WR,1.6,20
Brent Celek,PHI,TE,7.5,20
Jeff Heuerman,DEN,TE,1.5,27
Larry Pinkard,JAX,WR,1.5,19
Jack Doyle,IND,TE,8.4,22
Jermaine Kearse,NYJ,WR,1.4,4
Michael Floyd,MIN,WR,1.3,28
David Njoku,CLE,TE,1.3,6
Keith Smith,DAL,RB,1.3,24
Mike Williams,LAC,WR,1.3,24
James Develin,NWE,RB,1.2,27
Leonard Wester,TAM,RT,7.2,27
Nick Boyle,BAL,TE,1.1,3
Pharoh Cooper,LAR,WR,1.1,20
Chris Hogan,NWE,WR,1.1,9
Roosevelt Nix,PIT,RB,7.1,22
Austin Seferian-Jenkins,NYJ,TE,1.1,31
Danny Vitale,CLE,RB,1.1,21
Jeff Cumberland,LAC,TE,1.0,21
Willie Snead,NOR,WR,1.0,21
Marcus Sherels,MIN,CB,0.0,21
