Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Kareem Hunt,KAN,RB,16.0,18
Jamaal Charles,DEN,RB,3.1,24
Marlon Mack,IND,RB,1.8,8
C.J. Anderson,DEN,RB,1.7,24
Malcolm Brown,LAR,RB,1.7,13
Marqise Lee,JAX,WR,15.0,7
Raheem Mostert,SFO,RB,1.6,7
JJ Nelson,ARI,WR,1.6,31
James Conner,PIT,RB,1.4,11
Kerwynn Williams,ARI,RB,1.4,23
Jamison Crowder,WAS,WR,5.6,22
Damien Williams,MIA,RB,5.3,22
Christian McCaffrey,CAR,RB,22.4,2
Theo Riddick,DET,RB,10.3,15
Curtis Samuel,CAR,WR,0.8,20
Kenjon Barner,PHI,RB,2.6,3
Marquise Goodwin,SFO,WR,5.2,3
ArDarius Stewart,NYJ,WR,1.8,29
Bernard Reedy,TAM,WR,0.4,18
Shane Vereen,NYG,RB,0.4,5
Travaris Cadet,NYJ,RB,5.9,17
Ted Ginn,NOR,WR,16.9,15
Akeem Hunt,KAN,RB,0.3,18
Chris Ivory,JAX,RB,22.7,29
Robert Turbin,IND,RB,8.0,8
Terrell Watson,PIT,RB,0.3,11
Devontae Booker,DEN,RB,12.0,24
Mack Brown,WAS,RB,2.3,25
Corey Clement,PHI,RB,0.2,3
Austin Ekeler,LAC,RB,1.9,16
Jacquizz Rodgers,TAM,RB,1.7,4
Tavon Austin,LAR,WR,0.0,1
Matthew Bosher,ATL,P,0.0,1
Zach Zenner,DET,RB,0.0,15
Niles Paul,WAS,TE,-0.1,16
Jalen Richard,OAK,RB,5.6,20
Delanie Walker,TEN,TE,5.4,25
Fozzy Whittaker,CAR,RB,-0.3,2
Jonathan Stewart,CAR,RB,-0.4,2
DeAndre Washington,OAK,RB,1.2,20
Tyreek Hill,KAN,WR,7.5,12
Antonio Brown,PIT,WR,29.5,30
Larry Fitzgerald,ARI,WR,27.8,31
Demaryius Thomas,DEN,WR,21.3,25
Kelvin Benjamin,CAR,WR,18.9,20
Marvin Jones,DET,WR,21.6,17
Golden Tate,DET,WR,22.6,17
Adam Thielen,MIN,WR,18.6,27
Mike Evans,TAM,WR,18.5,18
Brandin Cooks,NWE,WR,15.3,21
Hunter Henry,LAC,TE,14.0,26
Eric Decker,TEN,WR,15.8,26
Rob Gronkowski,NWE,TE,26.3,27
Evan Engram,NYG,TE,19.2,31
Jermaine Kearse,NYJ,WR,11.9,29
Robby Anderson,NYJ,WR,11.6,29
Cameron Brate,TAM,TE,19.6,14
Emmanuel Sanders,DEN,WR,12.6,25
Julio Jones,ATL,WR,13.2,9
Alshon Jeffery,PHI,WR,11.1,28
Robert Woods,LAR,WR,10.0,1
Rishard Matthews,TEN,WR,10.9,26
Donte Moncrief,IND,WR,11.7,23
Aldrick Robinson,SFO,WR,14.6,23
Vernon Davis,WAS,WR,7.5,22
John Brown,ARI,WR,15.3,31
Will Fuller,HOU,WR,14.2,13
Jarvis Landry,MIA,WR,20.2,13
Jeremy Kerley,NYJ,WR,14.1,29
Taywan Taylor,TEN,WR,14.1,26
De'Anthony Thomas,KAN,WR,15.1,12
Jordy Nelson,GNB,WR,12.0,8
Nelson Agholor,PHI,WR,15.5,28
Pierre Garcon,SFO,WR,10.5,28
Davante Adams,GNB,WR,16.4,8
Michael Crabtree,OAK,WR,17.2,6
Ryan Griffin,HOU,TE,8.2,29
Adam Humphries,TAM,WR,11.1,18
Laquon Treadwell,MIN,WR,8.1,27
Jack Doyle,IND,TE,16.0,18
Kenny Stills,MIA,WR,14.9,18
Austin Hooper,ATL,TE,11.8,30
Kyle Rudolph,MIN,TE,9.7,6
George Kittle,SFO,TE,8.6,6
Austin Seferian-Jenkins,NYJ,TE,16.6,8
Keenan Allen,LAC,WR,9.5,10
Charles Sims,TAM,RB,8.5,4
Chris Moore,BAL,WR,7.4,16
Dion Sims,CHI,TE,12.2,21
Kasen Williams,CLE,WR,8.1,32
Danny Amendola,NWE,WR,7.0,21
Marvin Hall,ATL,WR,11.0,9
Taylor Gabriel,ATL,WR,7.9,9
Ryan Grant,WAS,WR,6.9,22
Mack Hollins,PHI,WR,5.8,28
DeSean Jackson,TAM,WR,12.8,18
Allen Hurns,JAX,WR,6.7,7
Travis Kelce,KAN,TE,7.7,3
Jordan Reed,WAS,TE,7.7,16
Ed Dickson,CAR,TE,7.6,15
Devin Funchess,CAR,WR,6.6,20
Kendall Wright,CHI,WR,5.6,2
Cooper Kupp,LAR,WR,5.5,1
Seth Roberts,OAK,WR,6.5,6
Justin Hardy,ATL,WR,6.4,9
T.J. Jones,DET,WR,6.3,17
Jermaine Gresham,ARI,TE,5.2,2
JuJu Smith-Schuster,PIT,WR,6.2,30
Jaron Brown,ARI,WR,4.0,31
Mike Wallace,BAL,WR,6.0,16
Randall Cobb,GNB,WR,5.8,8
Amari Cooper,OAK,TE,7.8,5
Ben Watson,BAL,TE,8.8,7
Martavis Bryant,PIT,WR,4.7,30
Michael Hoomanawanui,NOR,TE,10.7,24
Tyrell Williams,LAC,WR,3.7,10
Darren Fells,DET,TE,10.6,4
Vance McDonald,PIT,TE,3.6,12
Jordan Taylor,DEN,WR,5.6,25
Ricardo Louis,CLE,WR,5.5,32
Zach Miller,CHI,TE,10.5,21
Michael Campanaro,BAL,WR,5.4,16
Virgil Green,DEN,TE,3.4,32
Jeff Heuerman,DEN,TE,10.4,32
Brandon Coleman,NOR,WR,4.3,15
Terrelle Pryor,WAS,WR,5.3,22
Martellus Bennett,GNB,TE,4.2,1
Bruce Ellington,HOU,WR,4.2,13
Julius Thomas,MIA,TE,5.2,13
Kamar Aiken,IND,WR,4.1,23
Bennie Fowler,DEN,WR,5.1,25
Ben Koyack,JAX,TE,3.1,20
Troy Niklas,ARI,TE,10.0,2
Bryce Treggs,CLE,WR,3.0,32
T.Y. Hilton,IND,WR,2.9,23
Chris Hogan,NWE,WR,2.9,21
DeAndre Hopkins,HOU,WR,9.9,13
Zach Ertz,PHI,TE,15.8,11
Jay Prosch,HOU,RB,2.8,14
Stephen Anderson,HOU,TE,3.7,29
Antonio Gates,LAC,TE,2.6,26
Marcus Johnson,PHI,WR,2.6,28
Demarcus Robinson,KAN,WR,2.6,12
Nick Boyle,BAL,TE,3.5,7
O.J. Howard,TAM,TE,2.5,14
Roger Lewis,NYG,WR,2.5,4
Mike Williams,LAC,WR,2.5,10
Jared Cook,OAK,TE,3.4,5
Garrett Celek,SFO,RB,2.3,5
Rashard Higgins,CLE,WR,2.3,32
Russell Shepard,CAR,WR,3.2,20
Sammie Coates,CLE,WR,2.1,32
Josh Doctson,WAS,WR,8.1,22
James O'Shaughnessy,JAX,TE,3.1,20
Bobby Rainey,BAL,RB,3.1,6
Willie Snead,NOR,WR,2.1,15
Trent Taylor,SFO,WR,3.1,15
Michael Thomas,NOR,WR,4.1,15
Sammy Watkins,LAR,WR,2.1,1
A.J. Derby,DEN,TE,2.0,32
Jonnu Smith,TEN,TE,2.0,25
Trey Burton,PHI,TE,1.9,11
Seth Devalve,CLE,TE,8.9,23
Eric Ebron,DET,TE,1.9,4
Chris Godwin,TAM,WR,1.9,18
Charcandrick West,KAN,RB,1.9,18
Michael Burton,CHI,RB,1.8,22
Jared Abbrederis,DET,WR,1.7,17
Geronimo Allison,GNB,WR,1.7,8
Keelan Cole,JAX,WR,1.7,7
Tavarres King,NYG,WR,1.7,4
Danny Vitale,CLE,RB,1.7,12
Jerell Adams,NYG,TE,1.6,31
Torrey Smith,PHI,WR,1.6,28
Maxx Williams,BAL,TE,-0.4,7
Michael Floyd,MIN,WR,1.5,27
Chris Matthews,BAL,WR,1.5,16
Luke Stocker,TAM,TE,1.5,14
Lawrence Thomas,NYJ,RB,1.5,17
Gerald Everett,LAR,TE,7.4,10
Jakeem Grant,MIA,WR,1.4,10
Tyler Higbee,LAR,TE,1.0,10
Isaiah McKenzie,DEN,WR,1.0,25
David Njoku,CLE,TE,2.0,23
Aaron Ripkowski,GNB,RB,1.0,1
Braxton Miller,HOU,WR,7.5,13
Zach Fulton,KAN,C,0.0,13
Sharrod Neasman,ATL,S,0.0,13
Rodney Hudson,OAK,C,0.0,13
Pharoh Cooper,LAR,WR,0.0,1
Kenny Vaccaro,NOR,SS,0.0,1
Jamal Agnew,DET,CB,0.0,1
Cody Whitehair,CHI,C,0.0,1
