Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Michael Campanaro,BAL,WR,11.0,26
Tarik Cohen,CHI,RB,4.1,14
Branden Oliver,LAC,RB,0.9,19
Martavis Bryant,PIT,WR,9.8,32
Danny Woodhead,BAL,RB,9.1,28
Doug Martin,TAM,RB,0.7,3
Brandin Cooks,NWE,WR,4.5,5
Jacob Hollister,NWE,TE,2.0,22
Fozzy Whittaker,CAR,RB,1.9,23
Malcolm Brown,LAR,RB,0.4,8
Matthew Dayes,CLE,RB,0.4,6
Stefon Diggs,MIN,WR,17.3,27
Jakeem Grant,MIA,WR,21.0,30
Derek Watt,LAC,RB,3.6,19
Tyler Lockett,SEA,WR,1.9,24
Jacquizz Rodgers,TAM,RB,0.2,3
Roosevelt Nix,PIT,RB,6.1,12
Travaris Cadet,BUF,RB,0.0,17
Charles Sims,TAM,RB,2.9,3
Tyreek Hill,KAN,WR,16.8,9
Brian Hoyer,NWE,QB,-0.1,5
Bronson Hill,ARI,RB,-0.2,24
Josh Malone,CIN,WR,-0.2,15
De'Angelo Henderson,DEN,RB,1.4,15
Mike Tolbert,BUF,RB,1.8,17
DeAndre Washington,OAK,RB,0.9,2
Travis Benjamin,LAC,WR,-0.4,21
Randall Cobb,GNB,WR,5.6,8
Julio Jones,ATL,WR,21.9,17
Keelan Cole,JAX,WR,16.8,22
Mike Evans,TAM,WR,16.7,28
T.Y. Hilton,IND,WR,16.0,2
Chris Godwin,TAM,WR,12.8,28
Corey Davis,TEN,WR,15.1,7
Deonte Thompson,BUF,WR,13.1,29
Ryan Grant,WAS,WR,12.5,4
Eric Ebron,DET,TE,19.3,19
Zach Ertz,PHI,TE,17.1,26
Antonio Gates,LAC,TE,20.1,27
A.J. Green,CIN,WR,14.1,15
Kyle Juszczyk,SFO,RB,12.6,13
JuJu Smith-Schuster,PIT,WR,19.5,32
Dede Westbrook,JAX,WR,11.4,22
Eric Decker,TEN,WR,13.3,7
Kelvin Benjamin,BUF,WR,12.0,29
Rob Gronkowski,NWE,TE,17.7,22
Amari Cooper,OAK,WR,15.6,20
Michael Thomas,NOR,WR,10.6,20
DeAndre Hopkins,HOU,WR,16.5,12
Cooper Kupp,LAR,WR,16.5,23
Keenan Allen,LAC,WR,11.3,21
DeVante Parker,MIA,WR,11.3,30
Benny Cunningham,CHI,RB,8.2,14
Josh Doctson,WAS,WR,14.1,4
Rhett Ellison,NYG,TE,10.0,14
Mike Wallace,BAL,WR,10.0,26
Freddie Martino,TAM,WR,7.7,28
Kenny Stills,MIA,WR,7.4,30
Vance McDonald,PIT,TE,9.2,23
Demaryius Thomas,DEN,WR,9.2,23
Robby Anderson,NYJ,WR,10.1,6
Adam Humphries,TAM,WR,8.1,28
Jarvis Landry,MIA,WR,8.1,30
Marvin Jones,DET,WR,8.0,3
Tyrell Williams,LAC,WR,10.0,21
Josh Bellamy,CHI,WR,7.9,13
Rishard Matthews,TEN,WR,6.8,7
Jamison Crowder,WAS,WR,14.7,4
Travis Kelce,KAN,TE,14.7,30
Brenton Bersin,CAR,WR,7.5,31
Sterling Shepard,NYG,WR,9.5,18
Dez Bryant,DAL,WR,5.3,19
Terrance Williams,DAL,WR,8.3,19
Vernon Davis,WAS,TE,12.2,31
Jermaine Kearse,NYJ,WR,9.2,6
George Kittle,SFO,TE,13.2,10
Jack Doyle,IND,TE,9.1,21
Roger Lewis,NYG,WR,8.0,18
Ben Watson,BAL,TE,9.0,25
Tyler Boyd,CIN,WR,8.9,15
James O'Shaughnessy,JAX,TE,14.9,16
Jason Witten,DAL,TE,8.9,9
Jaelen Strong,JAX,WR,12.8,22
Charles Clay,BUF,TE,7.7,8
Marquise Goodwin,SFO,WR,6.7,1
Michael Clark,GNB,WR,6.6,8
Lance Kendricks,GNB,TE,7.6,1
Albert Wilson,KAN,WR,6.6,9
Nelson Agholor,PHI,WR,7.5,10
Doug Baldwin,SEA,WR,13.5,24
Orson Charles,KAN,TE,4.5,30
Ricardo Louis,CLE,WR,4.5,16
Demetrius Harris,KAN,TE,7.4,30
Delanie Walker,TEN,TE,6.3,20
Robert Woods,LAR,WR,6.3,23
Jerell Adams,NYG,TE,7.1,14
Damiere Byrd,CAR,WR,4.1,31
Mohamed Sanu,ATL,WR,7.1,17
Sammy Watkins,LAR,WR,12.0,23
Chris Moore,BAL,WR,4.9,26
Danny Amendola,NWE,WR,5.8,5
John Brown,ARI,WR,10.8,25
Kenny Golladay,DET,WR,6.8,3
Charcandrick West,KAN,RB,5.8,27
Jaron Brown,ARI,WR,4.7,25
Greg Olsen,CAR,TE,5.7,2
Kendall Wright,CHI,WR,6.7,13
Dwayne Allen,NWE,TE,4.6,22
Sean McGrath,LAC,TE,4.6,27
David Morgan,MIN,TE,4.6,6
Hunter Sharp,NYG,WR,4.5,18
Kaelin Clay,CAR,WR,4.4,31
Phillip Dorsett,NWE,WR,3.4,5
D.J. Foster,ARI,RB,5.4,24
Dion Sims,CHI,TE,3.4,29
Adam Thielen,MIN,WR,4.4,27
Seth Roberts,OAK,WR,5.3,20
Marcedes Lewis,JAX,TE,3.2,16
Jordan Taylor,DEN,WR,3.2,16
Andy Janovich,DEN,RB,4.1,16
Paul Richardson,SEA,WR,4.1,24
Austin Seferian-Jenkins,NYJ,TE,6.1,5
Rashard Higgins,CLE,WR,2.0,16
Josh Gordon,CLE,WR,3.9,16
Dontrelle Inman,CHI,WR,3.9,13
Chester Rogers,IND,WR,2.9,2
Trent Taylor,SFO,WR,10.9,1
Austin Hooper,ATL,TE,4.8,4
Bobo Wilson,TAM,WR,8.8,28
Louis Murphy,SFO,WR,2.7,1
Kenny Britt,NWE,WR,2.6,5
Lee Smith,OAK,TE,3.6,15
Jared Cook,OAK,TE,2.5,15
Tyler Higbee,LAR,TE,3.5,18
Breshad Perriman,BAL,WR,3.4,26
Golden Tate,DET,WR,4.4,3
Austin Traylor,DEN,TE,2.4,3
Cameron Brate,TAM,TE,4.3,11
David Njoku,CLE,TE,2.3,7
Jonnu Smith,TEN,TE,2.3,20
Cole Beasley,DAL,WR,3.2,19
Kendrick Bourne,SFO,WR,2.2,1
Brent Celek,PHI,TE,2.2,26
Seth Devalve,CLE,TE,4.2,7
Evan Engram,NYG,TE,2.2,14
Jeff Janis,GNB,WR,2.2,8
Aldrick Robinson,SFO,WR,2.2,1
A.J. Derby,MIA,TE,2.1,12
Devin Funchess,CAR,WR,4.1,31
Josh Hill,NOR,TE,3.1,31
Jordy Nelson,GNB,WR,4.1,8
Will Fuller,HOU,WR,2.0,12
Justin Hardy,ATL,WR,2.0,17
Ben Koyack,JAX,TE,3.0,16
Geronimo Allison,GNB,WR,1.9,8
Nick Boyle,BAL,TE,3.9,25
Brian Quick,WAS,WR,1.9,4
Luke Willson,SEA,TE,2.9,17
Brandon LaFell,CIN,WR,4.8,15
Isaiah McKenzie,DEN,WR,1.8,15
Jarius Wright,MIN,WR,1.8,27
Cordarrelle Patterson,OAK,WR,1.7,20
Eli Rogers,PIT,WR,1.6,32
Kyle Rudolph,MIN,TE,1.6,6
Travis Rudolph,NYG,WR,1.6,18
Willie Snead,NOR,WR,1.6,18
Jeremy Sprinkle,WAS,TE,1.6,31
Maxx Williams,BAL,TE,8.6,25
Justin Hunter,PIT,WR,7.5,32
Jaydon Mickens,JAX,WR,1.5,22
Braxton Miller,HOU,WR,1.5,12
Torrey Smith,PHI,WR,1.5,10
Jermaine Gresham,ARI,TE,1.4,32
Aaron Ripkowski,GNB,RB,1.4,1
Brandon Tate,BUF,WR,1.4,29
Corey Coleman,CLE,WR,1.3,16
Jimmy Graham,SEA,TE,7.3,17
Tyler Kroft,CIN,TE,1.3,24
Ryan Malleck,HOU,TE,1.3,3
C.J. Uzomah,CIN,TE,7.1,24
Michael Floyd,MIN,WR,1.0,27
Patrick DiMarco,BUF,RB,0.2,17
Kenjon Barner,PHI,RB,0.0,16
Jabrill Peppers,CLE,S,0.0,16
Elijah McGuire,NYJ,RB,-2.0,20
Bennie Fowler,DEN,WR,0.0,20
