Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Alex Erickson,CIN,WR,3.2,12
Coby Fleener,NOR,TE,4.2,6
Jonnu Smith,TEN,TE,4.2,29
Logan Thomas,BUF,TE,9.2,2
Leonte Carroo,MIA,WR,3.1,21
Justin Hardy,ATL,WR,4.1,29
Ricardo Louis,CLE,WR,5.1,23
Chester Rogers,IND,WR,4.1,1
Austin Seferian-Jenkins,NYJ,TE,11.1,30
Brittan Golden,ARI,WR,5.0,7
Curtis Samuel,CAR,RB,3.0,6
Russell Shepard,CAR,WR,4.0,16
Ryan Grant,WAS,WR,4.9,20
Ed Dickson,CAR,TE,4.8,7
Jermaine Gresham,ARI,TE,2.8,20
Danny Amendola,NWE,WR,4.7,20
Martellus Bennett,GNB,TE,3.7,4
Quan Bray,IND,WR,3.7,1
Zay Jones,BUF,WR,3.7,31
Jeremy Kerley,NYJ,WR,1.7,9
Demetrius Harris,KAN,TE,3.6,26
George Kittle,SFO,TE,2.6,17
Randall Cobb,GNB,WR,3.5,17
Seth Roberts,OAK,WR,2.5,30
Aldrick Robinson,SFO,WR,2.5,24
Geronimo Allison,GNB,WR,2.4,17
Terrelle Pryor,WAS,WR,3.4,20
Tyler Higbee,LAR,TE,4.3,14
Adam Humphries,TAM,WR,1.3,5
Jordy Nelson,GNB,WR,2.3,17
Luke Willson,SEA,TE,2.3,32
Davante Adams,GNB,WR,3.2,17
Nick Boyle,BAL,TE,3.2,1
Xavier Grimble,PIT,TE,2.2,19
C.J. Ham,MIN,RB,2.2,22
Roger Lewis,NYG,WR,2.2,19
Nick Vannett,SEA,TE,2.2,32
Garrett Celek,SFO,TE,2.1,17
Rashard Higgins,CLE,WR,2.1,23
Andre Holmes,BUF,WR,3.1,31
Taiwan Jones,BUF,RB,2.1,23
Chris Manhertz,CAR,TE,2.1,7
Danny Vitale,CLE,RB,2.1,8
Tyrell Williams,LAC,WR,2.1,4
Jordan Matthews,BUF,WR,3.0,31
Eli Rogers,PIT,WR,2.0,3
Cordarrelle Patterson,OAK,WR,1.9,30
Demaryius Thomas,DEN,WR,2.9,6
Mike Wallace,BAL,WR,1.9,8
Kamar Aiken,IND,WR,2.8,1
Tanner Gentry,CHI,WR,1.8,28
Bobby Rainey,BAL,RB,2.8,1
Kenny Britt,CLE,WR,2.7,23
Trey Burton,PHI,TE,1.7,23
Darrell Daniels,IND,TE,1.7,10
Virgil Green,DEN,TE,1.7,5
Ben Koyack,JAX,TE,1.7,25
Geoff Swaim,DAL,TE,1.7,16
Jordan Taylor,DEN,WR,1.7,6
C.J. Uzomah,CIN,TE,1.7,3
John Brown,ARI,WR,1.6,7
Austin Hooper,ATL,TE,1.6,8
Brandon Williams,IND,TE,1.6,10
Chris Godwin,TAM,WR,1.5,5
Cole Hikutini,SFO,TE,1.5,17
Eric Weems,TEN,WR,1.5,13
Antonio Gates,LAC,TE,1.4,31
Brent Celek,PHI,TE,1.3,31
Ross Travis,KAN,TE,1.3,26
De'Anthony Thomas,KAN,WR,1.2,10
Akeem Hunt,KAN,RB,1.1,16
