Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Patrick DiMarco,BUF,RB,5.1,15
Kyle Juszczyk,SFO,RB,5.7,24
Derek Anderson,CAR,QB,-0.2,20
Peyton Barber,TAM,RB,-0.2,19
Chase Daniel,NOR,QB,-0.2,5
Darren McFadden,DAL,RB,-0.2,5
Mike Tolbert,BUF,RB,3.5,15
Deonte Thompson,BUF,WR,1.5,17
Martavis Bryant,PIT,WR,6.3,26
Robert Woods,LAR,WR,37.1,32
Adam Thielen,MIN,WR,30.6,32
Sterling Shepard,NYG,WR,25.2,22
Emmanuel Sanders,DEN,WR,19.7,29
Michael Thomas,NOR,WR,20.7,5
A.J. Green,CIN,WR,22.5,23
Larry Fitzgerald,ARI,WR,21.3,19
DeAndre Hopkins,HOU,WR,18.1,7
JuJu Smith-Schuster,PIT,WR,20.7,26
Golden Tate,DET,WR,21.7,13
Doug Baldwin,SEA,WR,14.5,18
Brandon LaFell,CIN,WR,21.5,23
Devin Funchess,CAR,WR,26.2,9
Davante Adams,GNB,WR,20.0,16
Dontrelle Inman,CHI,WR,14.8,27
Robby Anderson,NYJ,WR,18.5,31
DeSean Jackson,TAM,WR,14.2,21
Stefon Diggs,MIN,WR,17.8,21
Vernon Davis,WAS,TE,14.6,1
Brandin Cooks,NWE,WR,13.4,4
Rob Gronkowski,NWE,TE,11.4,31
Seth Devalve,CLE,TE,9.0,24
Allen Hurns,JAX,WR,14.0,6
Chris Godwin,TAM,WR,11.8,21
Garrett Celek,SFO,TE,16.7,32
Austin Seferian-Jenkins,NYJ,TE,12.7,2
Kenny Stills,MIA,WR,11.7,28
DeVante Parker,MIA,WR,12.6,28
Kenny Golladay,DET,WR,8.4,13
Jermaine Gresham,ARI,TE,17.4,9
Delanie Walker,TEN,TE,12.3,19
Keelan Cole,JAX,WR,9.1,6
Donte Moncrief,IND,WR,13.0,12
Jason Witten,DAL,TE,12.9,12
Josh Bellamy,CHI,WR,13.7,27
Julio Jones,ATL,WR,11.7,24
Marqise Lee,JAX,WR,17.5,6
Maurice Harris,WAS,WR,13.0,8
Rishard Matthews,TEN,WR,10.0,3
Austin Hooper,ATL,TE,16.9,17
Tyrell Williams,LAC,WR,6.9,1
Corey Davis,TEN,WR,6.8,3
Louis Murphy,SFO,WR,6.8,25
Antonio Brown,PIT,WR,7.7,26
Cooper Kupp,LAR,WR,10.7,32
Kendall Wright,CHI,WR,9.6,27
Curtis Samuel,CAR,WR,9.5,9
Demaryius Thomas,DEN,WR,15.4,29
Paul Richardson,SEA,WR,5.3,18
Kelvin Benjamin,BUF,WR,7.2,17
Kendrick Bourne,SFO,WR,7.2,25
Jarvis Landry,MIA,WR,15.2,28
Bruce Ellington,HOU,WR,14.1,7
Sammy Watkins,LAR,WR,12.1,32
Russell Shepard,CAR,WR,7.0,9
Dez Bryant,DAL,WR,7.9,9
Eric Ebron,DET,TE,11.9,29
Adam Shaheen,CHI,TE,5.9,6
Martellus Bennett,NWE,TE,6.8,31
Kenny Britt,CLE,WR,11.8,15
Sammie Coates,CLE,WR,5.8,15
Kyle Rudolph,MIN,TE,8.7,15
Danny Amendola,NWE,WR,7.6,4
Jermaine Kearse,NYJ,WR,7.5,31
Rashard Higgins,CLE,WR,7.4,15
Ed Dickson,CAR,TE,12.3,30
Chad Hansen,NYJ,WR,6.3,31
Roger Lewis,NYG,WR,12.3,22
Evan Engram,NYG,TE,15.1,16
Stephen Anderson,HOU,TE,5.0,20
Brice Butler,DAL,WR,4.0,20
Brandon Coleman,NOR,WR,4.0,5
Josh Doctson,WAS,WR,7.0,8
Marcedes Lewis,JAX,TE,4.9,5
Mohamed Sanu,ATL,WR,5.9,24
Cody Latimer,DEN,WR,5.8,29
John Brown,ARI,WR,4.7,19
Jimmy Graham,SEA,TE,20.7,14
Ryan Grant,WAS,WR,5.5,8
Mike Williams,LAC,WR,4.4,1
Cole Beasley,DAL,WR,4.3,1
Daniel Brown,CHI,TE,4.3,6
T.Y. Hilton,IND,WR,4.3,12
Tyler Higbee,LAR,TE,4.2,23
Marvin Jones,DET,WR,3.2,13
Nick Vannett,SEA,TE,4.2,14
Jordy Nelson,GNB,WR,5.0,16
Jonnu Smith,TEN,TE,4.0,19
Eric Decker,TEN,WR,3.9,3
Adam Humphries,TAM,WR,3.7,21
JJ Nelson,ARI,WR,2.7,19
James Develin,NWE,RB,3.6,5
Phillip Dorsett,NWE,WR,3.6,4
Tyler Lockett,SEA,WR,2.6,18
Vance McDonald,PIT,TE,9.6,25
Will Fuller,HOU,WR,3.5,7
Ricardo Louis,CLE,WR,3.5,15
Jordan Matthews,BUF,WR,2.4,17
Jaron Brown,ARI,WR,3.3,19
Charles Clay,BUF,TE,3.3,4
Brenton Bersin,CAR,WR,2.2,9
Pharoh Cooper,LAR,WR,3.2,32
Aldrick Robinson,SFO,WR,2.2,25
Derek Watt,LAC,RB,2.2,13
Dwayne Allen,NWE,TE,8.1,31
Jaydon Mickens,JAX,WR,2.1,6
Cameron Brate,TAM,TE,2.0,27
C.J. Fiedorowicz,HOU,TE,3.0,20
Levine Toilolo,ATL,TE,2.0,17
Dwayne Washington,DET,RB,2.0,14
Jack Doyle,IND,TE,2.9,3
Lance Kendricks,GNB,TE,1.9,7
Terrance Williams,DAL,WR,1.9,7
Richard Rodgers,GNB,TE,1.8,7
Julius Thomas,MIA,TE,8.8,11
Justin Hardy,ATL,WR,8.7,24
Hunter Henry,LAC,TE,1.7,10
Nick O'Leary,BUF,TE,7.7,4
Jarius Wright,MIN,WR,7.7,4
Josh Malone,CIN,WR,1.6,23
Kaelin Clay,CAR,WR,1.5,9
Jeff Heuerman,DEN,TE,1.4,8
Michael Hoomanawanui,NOR,TE,1.4,22
Tyler Kroft,CIN,TE,1.4,18
Amara Darboh,SEA,WR,1.3,18
Antonio Gates,LAC,TE,1.3,10
Ted Ginn,NOR,WR,1.3,5
David Njoku,CLE,TE,1.3,24
A.J. Derby,DEN,TE,1.2,8
T.J. Jones,DET,WR,1.2,13
Eli Rogers,PIT,WR,1.2,26
David Morgan,MIN,TE,7.1,26
Keith Smith,DAL,RB,1.1,26
Josh Hill,NOR,TE,-1.2,22
Isaiah McKenzie,DEN,WR,-2.0,29
D.J. Swearinger,WAS,S,0.0,29
