Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Wendell Smallwood,PHI,RB,9.0,24
LeGarrette Blount,PHI,RB,12.7,24
Joe Mixon,CIN,RB,13.1,21
Le'Veon Bell,PIT,RB,21.8,6
Leonard Fournette,JAX,RB,17.0,22
Frank Gore,IND,RB,12.7,14
Jonathan Stewart,CAR,RB,7.1,15
Jamaal Charles,DEN,RB,12.7,32
Mark Ingram,NOR,RB,10.6,3
Lamar Miller,HOU,RB,7.3,17
Derrick Henry,TEN,RB,7.4,10
Samaje Perine,WAS,RB,4.5,16
Ameer Abdullah,DET,RB,11.6,16
Tevin Coleman,ATL,RB,11.9,31
Isaiah Crowell,CLE,RB,7.4,28
Mike Tolbert,BUF,RB,4.1,5
Chris Thompson,WAS,RB,30.8,16
Alvin Kamara,NOR,RB,13.2,3
Bilal Powell,NYJ,RB,9.7,27
C.J. Anderson,DEN,RB,6.3,32
Ty Montgomery,GNB,RB,13.0,30
Chris Carson,SEA,RB,13.2,8
Elijah McGuire,NYJ,RB,1.4,27
Adrian Peterson,NOR,RB,5.7,3
Mike Gillislee,NWE,RB,3.1,12
Curtis Samuel,CAR,WR,5.6,17
Giovani Bernard,CIN,RB,11.9,21
Mack Brown,WAS,RB,2.7,16
Terrance West,BAL,RB,0.6,13
D'Onta Foreman,HOU,RB,11.0,17
Matt Forte,NYJ,RB,2.5,27
Jeremy Hill,CIN,RB,3.9,21
Duke Johnson,CLE,RB,22.4,28
Corey Clement,PHI,RB,8.2,24
Orleans Darkwa,NYG,RB,4.3,2
Andre Ellington,ARI,RB,13.1,9
Paul Perkins,NYG,RB,5.0,2
LeSean McCoy,BUF,RB,13.9,5
Marshawn Lynch,OAK,RB,3.6,5
Robert Turbin,IND,RB,3.0,14
Chris Ivory,JAX,RB,6.2,22
Chris Johnson,ARI,RB,3.1,9
James White,NWE,RB,3.8,12
Jay Ajayi,MIA,RB,4.5,19
Christian McCaffrey,CAR,RB,20.7,15
Branden Oliver,LAC,RB,7.4,11
Javorius Allen,BAL,RB,7.8,13
Ted Ginn,NOR,WR,13.9,28
Jacquizz Rodgers,TAM,RB,1.5,1
Tavon Austin,LAR,WR,-0.6,22
Tyreek Hill,KAN,WR,20.0,6
Fozzy Whittaker,CAR,RB,1.2,15
Raheem Mostert,SFO,RB,-0.9,29
Darren Sproles,PHI,RB,1.1,24
Travis Benjamin,LAC,WR,16.4,30
Matt Breida,SFO,RB,5.9,29
C.J. Prosise,SEA,RB,10.4,8
Tommylee Lewis,NOR,WR,5.3,28
Michael Campanaro,BAL,WR,2.0,1
Jamaal Williams,GNB,RB,0.6,30
Dion Lewis,NWE,RB,4.7,12
Jerick McKinnon,MIN,RB,2.4,23
Latavius Murray,MIN,RB,0.5,23
Cordarrelle Patterson,OAK,WR,2.2,23
Shane Vereen,NYG,RB,4.3,2
Damien Williams,MIA,RB,2.1,19
Zach Zenner,DET,RB,0.5,19
Tyler Ervin,HOU,RB,1.8,17
Isaiah McKenzie,DEN,WR,0.4,5
Jalen Richard,OAK,RB,1.8,5
Charles Sims,TAM,RB,2.3,1
Mike Wallace,BAL,WR,2.0,1
Matt Jones,IND,RB,0.3,14
Bernard Reedy,TAM,WR,1.9,8
Ryan Switzer,DAL,WR,0.3,18
Terrell Watson,PIT,RB,0.3,6
Kerwynn Williams,ARI,RB,0.3,9
Andy Janovich,DEN,RB,0.2,32
De'Angelo Henderson,DEN,RB,0.1,32
Kenyan Drake,MIA,RB,1.2,19
DeAndre Washington,OAK,RB,7.4,19
Bruce Ellington,HOU,WR,15.8,29
Taywan Taylor,TEN,WR,3.5,19
Charcandrick West,KAN,RB,3.3,20
Albert Wilson,KAN,WR,10.4,6
Stefon Diggs,MIN,WR,37.3,31
T.Y. Hilton,IND,WR,28.3,13
Larry Fitzgerald,ARI,WR,33.9,24
Pierre Garcon,SFO,WR,21.2,7
Sterling Shepard,NYG,WR,26.3,20
Brandin Cooks,NWE,WR,30.1,32
Geronimo Allison,GNB,WR,18.2,3
A.J. Green,CIN,WR,27.1,27
Antonio Brown,PIT,WR,27.0,16
Robert Woods,LAR,WR,16.8,22
Sammy Watkins,LAR,WR,28.6,22
Doug Baldwin,SEA,WR,26.5,23
Adam Thielen,MIN,WR,14.8,31
Demaryius Thomas,DEN,WR,15.8,5
Robby Anderson,NYJ,WR,18.5,9
Julio Jones,ATL,WR,16.1,15
Brice Butler,DAL,WR,17.0,18
Rob Gronkowski,NWE,TE,22.9,23
Rishard Matthews,TEN,WR,20.7,19
Michael Thomas,NOR,WR,21.7,28
DeSean Jackson,TAM,WR,18.4,8
Odell Beckham,NYG,WR,28.9,20
Taylor Gabriel,ATL,WR,18.9,15
DeAndre Hopkins,HOU,WR,14.6,29
DeVante Parker,MIA,WR,21.6,21
Emmanuel Sanders,DEN,WR,14.5,5
Jimmy Graham,SEA,TE,14.2,18
Chris Hogan,NWE,WR,22.8,32
Adam Humphries,TAM,WR,12.8,8
Mike Evans,TAM,WR,13.7,8
Brandon Marshall,NYG,WR,14.6,20
Marqise Lee,JAX,WR,10.5,2
T.J. Jones,DET,WR,9.3,2
Marquise Goodwin,SFO,WR,8.2,7
Marcedes Lewis,JAX,TE,28.2,21
Keenan Allen,LAC,WR,11.1,30
Ryan Griffin,HOU,TE,17.1,8
Jordan Matthews,BUF,WR,9.1,4
Davante Adams,GNB,WR,9.0,3
Vernon Davis,WAS,TE,16.8,26
Devin Funchess,CAR,WR,9.8,17
Golden Tate,DET,WR,18.8,17
Alshon Jeffery,PHI,WR,9.6,25
Zach Ertz,PHI,TE,17.5,32
Bennie Fowler,DEN,WR,9.5,5
Kenny Britt,CLE,WR,14.4,26
Luke Willson,SEA,TE,14.3,18
Jamison Crowder,WAS,WR,9.2,10
Josh Doctson,WAS,WR,12.2,10
Lance Kendricks,GNB,TE,13.2,19
Jordy Nelson,GNB,WR,23.2,3
Kenny Stills,MIA,WR,9.1,21
Eric Decker,TEN,WR,8.9,19
Danny Amendola,NWE,WR,7.8,32
Jarvis Landry,MIA,WR,10.8,21
Jermaine Gresham,ARI,TE,9.7,17
Terrance Williams,DAL,WR,7.7,18
Evan Engram,NYG,TE,9.5,15
Chris Godwin,TAM,WR,7.4,8
Donte Moncrief,IND,WR,6.4,13
Jared Cook,OAK,TE,14.3,13
Jermaine Kearse,NYJ,WR,7.2,9
Jeremy Kerley,NYJ,WR,9.2,9
Charles Clay,BUF,TE,15.9,31
JuJu Smith-Schuster,PIT,WR,5.9,16
Theo Riddick,DET,RB,7.8,16
Kyle Juszczyk,SFO,RB,4.4,29
Cameron Brate,TAM,TE,13.3,1
Trent Taylor,SFO,WR,12.2,7
Ryan Grant,WAS,WR,6.1,10
Nick O'Leary,BUF,TE,4.1,31
Austin Seferian-Jenkins,NYJ,TE,8.1,30
Delanie Walker,TEN,TE,7.1,9
Martavis Bryant,PIT,WR,5.0,16
Antonio Gates,LAC,TE,5.0,12
Tyler Lockett,SEA,WR,5.0,23
Paul Richardson,SEA,WR,11.0,23
Seth Devalve,CLE,TE,4.9,25
Torrey Smith,PHI,WR,6.9,25
Kaelin Clay,BUF,WR,3.8,4
Tyler Kroft,CIN,TE,5.8,6
Mohamed Sanu,ATL,WR,12.8,15
Jaron Brown,ARI,WR,10.7,24
Jordan Leslie,CLE,WR,3.6,26
Kenny Golladay,DET,WR,4.5,26
Marvin Jones,DET,WR,5.4,26
Jonnu Smith,TEN,TE,9.4,9
ArDarius Stewart,NYJ,WR,3.4,9
Benny Cunningham,CHI,RB,5.3,18
Aldrick Robinson,SFO,WR,4.3,7
Quan Bray,IND,WR,3.2,13
Coby Fleener,NOR,TE,3.1,11
Brittan Golden,ARI,WR,3.1,24
Nelson Agholor,PHI,WR,4.0,25
Allen Hurns,JAX,WR,11.0,2
Seth Roberts,OAK,WR,4.0,2
Jacob Hollister,NWE,TE,2.9,23
Jesse James,PIT,TE,3.9,7
Terrelle Pryor,WAS,WR,3.9,10
Virgil Green,DEN,TE,4.8,22
Derek Carrier,LAR,TE,2.7,16
Cooper Kupp,LAR,WR,3.7,22
Zach Miller,CHI,TE,2.7,3
Jack Doyle,IND,TE,1.6,29
Julius Thomas,MIA,TE,4.6,27
Braxton Miller,HOU,WR,2.5,29
Lawrence Thomas,NYJ,DE,2.5,29
Tyrell Williams,LAC,WR,3.5,30
Stephen Anderson,HOU,TE,2.4,8
Nick Boyle,BAL,TE,3.4,10
De'Anthony Thomas,KAN,WR,2.4,6
Noah Brown,DAL,WR,2.3,18
Keelan Cole,JAX,WR,2.3,2
Martellus Bennett,GNB,TE,4.2,19
Dez Bryant,DAL,WR,9.2,18
Jakeem Grant,MIA,WR,2.2,21
C.J. Ham,MIN,RB,2.2,23
O.J. Howard,TAM,TE,2.2,1
David Njoku,CLE,TE,9.2,25
James O'Shaughnessy,JAX,TE,2.2,21
Andre Roberts,ATL,WR,2.2,15
Ben Watson,BAL,TE,10.2,10
Tyler Boyd,CIN,WR,2.1,27
Brandon Coleman,NOR,WR,8.1,28
Anthony Sherman,KAN,RB,2.1,20
Rashard Higgins,CLE,WR,3.0,26
Ricardo Louis,CLE,WR,2.0,26
Troy Niklas,ARI,TE,2.0,17
Kasen Williams,CLE,WR,2.0,26
Kamar Aiken,IND,WR,1.9,13
Eric Ebron,DET,TE,2.9,13
Austin Hooper,ATL,TE,1.9,24
Demarcus Robinson,KAN,WR,2.9,6
Deonte Thompson,CHI,WR,1.9,12
Jarius Wright,MIN,WR,8.9,31
Kelvin Benjamin,CAR,WR,2.8,17
Tommy Bohanon,JAX,RB,1.8,22
Ed Dickson,CAR,TE,1.8,4
Darren Fells,DET,TE,1.8,4
George Kittle,SFO,TE,1.8,20
Jeremy Maclin,BAL,WR,1.8,1
Chris Matthews,BAL,WR,1.8,1
Chad Williams,ARI,WR,1.8,24
Trey Burton,PHI,TE,2.7,32
Michael Crabtree,OAK,WR,1.7,32
Brandon Williams,IND,TE,1.7,29
Amari Cooper,OAK,WR,1.6,29
Darrell Daniels,IND,TE,1.6,29
Austin Ekeler,LAC,RB,1.6,11
Andre Holmes,BUF,WR,8.6,4
Roger Lewis,NYG,WR,1.6,20
Alan Cross,TAM,RB,1.5,1
A.J. Derby,DEN,RB,1.5,32
Brandon LaFell,CIN,WR,1.5,27
Cole Beasley,DAL,WR,1.4,18
Pharoh Cooper,LAR,WR,-0.6,22
Tyler Higbee,LAR,TE,1.4,16
Kyle Rudolph,MIN,TE,1.4,2
Randall Telfer,CLE,TE,1.4,25
Josh Hill,NOR,TE,1.3,11
Phillip Supernaw,TEN,TE,1.3,9
Jason Witten,DAL,TE,1.3,14
Dontrelle Inman,LAC,WR,1.2,30
Adam Shaheen,CHI,TE,7.2,3
Laquon Treadwell,MIN,WR,1.2,31
Garrett Celek,SFO,TE,7.1,20
Travis Kelce,KAN,TE,1.1,5
Clive Walford,OAK,TE,0.9,5
Niles Paul,WAS,WR,0.7,10
Kevin Zeitler,CLE,RG,0.6,10
Zach Fulton,KAN,C,0.0,10
William Jackson,CIN,CB,-2.0,10
Marcus Cooper,CHI,CB,0.0,10
Justin Britt,SEA,C,0.0,10
Eli Rogers,PIT,WR,-2.0,16
