Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Matthew Stafford,DET,QB,25.12,25
Philip Rivers,LAC,QB,27.98,17
Russell Wilson,SEA,QB,20.44,18
Drew Brees,NOR,QB,14.0,19
Randall Cobb,GNB,WR,15.3,15
Tyrod Taylor,BUF,QB,15.66,20
Case Keenum,MIN,QB,11.56,7
Landry Jones,PIT,QB,8.96,29
DeShone Kizer,CLE,QB,24.66,6
Marcus Mariota,TEN,QB,13.36,1
Derek Carr,OAK,QB,9.82,4
Nate Sudfeld,PHI,QB,7.56,22
Matt Ryan,ATL,QB,18.08,12
Andy Dalton,CIN,QB,20.68,2
Paxton Lynch,DEN,QB,13.46,24
Dak Prescott,DAL,QB,12.76,10
Jacoby Brissett,IND,QB,10.36,30
Jimmy Garoppolo,SFO,QB,15.58,9
David Fales,MIA,QB,19.4,5
Tom Brady,NWE,QB,15.6,28
Patrick Mahomes,KAN,QB,10.36,15
Joe Callahan,GNB,QB,0.44,13
Bryce Petty,NYJ,QB,9.18,27
Sean Mannion,LAR,QB,5.16,31
Joe Flacco,BAL,QB,14.12,14
Mitchell Trubisky,CHI,QB,7.32,3
Brett Hundley,GNB,QB,8.38,13
Jameis Winston,TAM,QB,21.72,11
T.J. Yates,HOU,QB,4.38,26
Jay Cutler,MIA,QB,0.24,5
Drew Stanton,ARI,QB,7.7,8
Eli Manning,NYG,QB,6.88,8
Brian Hoyer,NWE,QB,0.2,28
Tyler Bray,KAN,QB,-2.0,15
Tarik Cohen,CHI,RB,8.7,1
Blake Bortles,JAX,QB,3.22,21
Cam Newton,CAR,QB,11.1,21
Kirk Cousins,WAS,QB,7.52,32
Nick Foles,PHI,QB,-0.44,22
Orleans Darkwa,NYG,RB,21.4,22
Latavius Murray,MIN,RB,24.4,6
Ezekiel Elliott,DAL,RB,17.1,2
Marshawn Lynch,OAK,RB,13.9,20
Frank Gore,IND,RB,14.1,12
Joe Mixon,CIN,RB,8.7,22
Melvin Gordon,LAC,RB,18.4,16
Dion Lewis,NWE,RB,31.3,19
Wayne Gallman,NYG,RB,8.9,19
Carlos Hyde,SFO,RB,21.8,29
Jamaal Williams,GNB,RB,14.3,31
Stevan Ridley,PIT,RB,14.0,14
Alex Collins,BAL,RB,17.6,30
Kenyan Drake,MIA,RB,12.0,32
Kerwynn Williams,ARI,RB,9.1,10
Matt Breida,SFO,RB,11.4,29
Peyton Barber,TAM,RB,16.9,15
Leonard Fournette,JAX,RB,17.6,8
C.J. Anderson,DEN,RB,6.1,11
Malcolm Brown,LAR,RB,10.1,25
Giovani Bernard,CIN,RB,13.0,22
Derrick Henry,TEN,RB,18.7,13
Mike Davis,SEA,RB,8.4,4
Kapri Bibbs,WAS,RB,18.0,24
Brandon Bolden,NWE,RB,6.3,19
Bilal Powell,NYJ,RB,6.6,17
Alvin Kamara,NOR,RB,24.8,23
Jerick McKinnon,MIN,RB,4.4,6
Marcus Murphy,BUF,RB,6.8,27
Anthony Sherman,KAN,RB,15.1,5
Alfred Blue,HOU,RB,17.5,28
Elijhaa Penny,ARI,RB,9.9,10
Mike Tolbert,BUF,RB,5.5,27
Javorius Allen,BAL,RB,3.7,30
LeGarrette Blount,PHI,RB,5.8,9
Lamar Miller,HOU,RB,3.7,28
Kareem Hunt,KAN,RB,9.5,5
Mark Ingram,NOR,RB,9.4,23
Darrius Heyward-Bey,PIT,WR,8.9,13
Marlon Mack,IND,RB,11.8,12
Akeem Hunt,KAN,RB,3.9,5
Tavon Austin,LAR,WR,6.8,22
Tevin Coleman,ATL,RB,5.7,3
Devonta Freeman,ATL,RB,25.8,3
Fitzgerald Toussaint,PIT,RB,5.1,14
Devontae Booker,DEN,RB,5.6,11
Isaiah Crowell,CLE,RB,2.1,18
Tion Green,DET,RB,5.5,21
Lance Dunbar,LAR,RB,9.1,25
Duke Johnson,CLE,RB,19.5,18
Ameer Abdullah,DET,RB,9.9,21
Cameron Artis-Payne,CAR,RB,1.6,21
De'Angelo Henderson,DEN,RB,11.4,11
Christian McCaffrey,CAR,RB,10.4,11
Shane Vereen,NYG,RB,1.4,11
Branden Oliver,LAC,RB,2.9,16
Marquise Goodwin,SFO,WR,11.8,7
LeSean McCoy,BUF,RB,5.2,27
Theo Riddick,DET,RB,4.2,21
Jordan Howard,CHI,RB,2.4,1
J.D. McKissic,SEA,RB,5.9,4
Terrance Williams,DAL,WR,3.4,20
Brandin Cooks,NWE,WR,19.7,21
Senorise Perry,MIA,RB,2.1,32
Thomas Rawls,SEA,RB,4.8,4
Nelson Agholor,PHI,WR,4.8,24
Paul Perkins,NYG,RB,2.8,24
Josh Bellamy,CHI,WR,4.6,8
Charles Sims,TAM,RB,0.6,15
Wendell Smallwood,PHI,RB,6.0,9
Zach Line,NOR,RB,7.8,23
Taywan Taylor,TEN,WR,0.5,1
T.J. Yeldon,JAX,RB,1.3,8
Travis Benjamin,LAC,WR,20.0,10
Wil Lutz,NOR,K,0.4,10
Bobo Wilson,TAM,WR,0.4,17
D.J. Foster,ARI,RB,3.0,10
Samaje Perine,WAS,RB,0.3,24
DeAndre Washington,OAK,RB,2.3,20
Danny Woodhead,BAL,RB,5.9,30
Ted Ginn,NOR,WR,6.5,31
MarQueis Gray,MIA,TE,0.2,22
Devante Mays,GNB,RB,3.2,31
Derek Watt,LAC,RB,0.2,16
Robby Anderson,NYJ,WR,1.3,29
Alfred Morris,DAL,RB,0.1,2
Kyle Williams,BUF,LDT,6.1,2
Michael Burton,CHI,RB,1.0,1
Corey Clement,PHI,RB,0.0,9
Mohamed Sanu,ATL,WR,14.1,28
Fozzy Whittaker,CAR,RB,1.9,28
Jamison Crowder,WAS,WR,5.4,25
Roosevelt Nix,PIT,RB,1.4,14
Kenjon Barner,PHI,RB,2.2,9
Kaelin Clay,CAR,WR,2.3,9
Kellen Clemens,LAC,QB,-0.2,17
Doug Martin,TAM,RB,-0.3,15
Elijah McGuire,NYJ,RB,4.0,17
Stefon Diggs,MIN,WR,17.7,16
Albert Wilson,KAN,WR,24.7,4
JuJu Smith-Schuster,PIT,WR,29.3,13
Keenan Allen,LAC,WR,28.3,10
Amari Cooper,OAK,WR,20.5,6
Josh Gordon,CLE,WR,15.5,12
Chris Godwin,TAM,WR,24.1,17
Golden Tate,DET,WR,23.4,27
Adam Humphries,TAM,TE,17.2,4
George Kittle,SFO,TE,14.0,20
Dontrelle Inman,CHI,WR,14.4,8
Michael Thomas,NOR,WR,15.4,31
Jarvis Landry,MIA,WR,24.2,5
Tyler Boyd,CIN,WR,20.1,2
Doug Baldwin,SEA,WR,25.0,18
Marvin Jones,DET,WR,18.1,27
Kenny Golladay,DET,WR,16.0,27
Julio Jones,ATL,WR,13.0,28
Mike Thomas,LAR,WR,10.5,22
Neal Sterling,NYJ,TE,12.4,8
Demetrius Harris,KAN,TE,10.3,31
Rashard Higgins,CLE,RB,21.8,18
Tyrell Williams,LAC,WR,15.7,10
Martavis Bryant,PIT,WR,12.5,13
Jordan Taylor,DEN,WR,12.5,30
Charles Clay,BUF,TE,12.4,30
DeVante Parker,MIA,WR,12.4,5
Rhett Ellison,NYG,TE,11.3,5
Adam Thielen,MIN,WR,12.1,16
Ben Watson,BAL,TE,13.1,19
Jermaine Kearse,NYJ,WR,10.9,29
Demaryius Thomas,DEN,WR,17.7,30
Trevor Davis,GNB,WR,8.6,15
Bennie Fowler,DEN,WR,9.6,30
Mike Evans,TAM,WR,10.5,17
Larry Fitzgerald,ARI,WR,13.5,19
Chris Thompson,HOU,WR,8.4,26
Tyler Kroft,CIN,TE,23.3,21
Brice Butler,DAL,WR,13.0,20
Devin Funchess,CAR,WR,12.8,20
Seth Roberts,OAK,WR,9.8,6
Antonio Gates,LAC,TE,8.6,26
ArDarius Stewart,NYJ,WR,5.6,29
Jimmy Graham,SEA,TE,7.5,14
Danny Amendola,NWE,WR,8.3,21
Mike Wallace,BAL,WR,15.0,3
Chester Rogers,IND,WR,5.9,32
Jack Doyle,IND,TE,13.8,23
Allen Hurns,JAX,WR,6.8,23
David Njoku,CLE,TE,5.8,3
Cameron Brate,TAM,TE,6.7,4
Josh Doctson,WAS,WR,7.7,25
Brenton Bersin,CAR,WR,5.6,25
Michael Campanaro,BAL,WR,6.6,3
Jared Cook,OAK,TE,6.5,5
Austin Hooper,ATL,TE,6.5,11
Brandon LaFell,CIN,WR,5.5,2
David Morgan,MIN,TE,6.5,7
Kenny Stills,MIA,WR,6.4,5
Keelan Cole,JAX,WR,5.3,23
Justin Hardy,ATL,WR,5.2,28
Ryan Switzer,DAL,WR,7.2,20
Emanuel Byrd,GNB,TE,5.1,24
Demarcus Robinson,KAN,WR,7.1,4
Pharoh Cooper,LAR,WR,5.0,22
Travis Rudolph,NYG,WR,3.9,22
Hunter Sharp,NYG,WR,11.9,22
Trent Taylor,SFO,WR,4.9,7
Kendall Wright,CHI,WR,7.9,8
Kendrick Bourne,SFO,WR,4.8,7
Garrett Celek,SFO,TE,3.8,20
Kelvin Benjamin,BUF,WR,4.7,9
De'Veon Smith,MIA,RB,5.7,32
Phillip Dorsett,NWE,WR,5.6,21
Jakeem Grant,MIA,WR,5.6,5
Nick O'Leary,BUF,TE,9.6,30
Jaron Brown,ARI,WR,9.5,19
Mack Hollins,PHI,WR,5.5,24
Zay Jones,BUF,WR,4.5,9
Tyler Lockett,SEA,WR,5.5,18
Nick Boyle,BAL,TE,4.4,19
Dez Bryant,DAL,WR,5.4,20
Zach Ertz,PHI,TE,4.4,17
Jermaine Gresham,ARI,TE,5.4,9
Ryan Grant,WAS,WR,4.3,25
Marcus Johnson,PHI,WR,3.3,24
Deonte Thompson,BUF,WR,4.3,9
Ed Dickson,CAR,TE,4.2,9
Vernon Davis,WAS,TE,4.0,32
Jacquizz Rodgers,TAM,RB,4.0,15
Kyle Juszczyk,SFO,RB,5.9,29
Delanie Walker,TEN,TE,4.9,10
Corey Coleman,CLE,WR,2.8,12
Eric Decker,TEN,WR,4.8,1
JJ Nelson,ARI,WR,2.8,19
Michael Crabtree,OAK,WR,3.7,6
Will Fuller,HOU,WR,3.7,26
A.J. Green,CIN,WR,3.7,2
Jason Witten,DAL,TE,3.7,15
Gerald Everett,LAR,TE,2.6,16
Josh Reynolds,LAR,WR,3.6,22
Laquon Treadwell,MIN,WR,4.6,16
Geronimo Allison,GNB,WR,3.5,15
Chad Hansen,NYJ,WR,2.5,29
T.Y. Hilton,IND,WR,4.4,32
Brent Celek,PHI,TE,4.3,17
James Hanna,DAL,TE,2.3,15
Marcedes Lewis,JAX,TE,3.3,18
Darren Fells,DET,TE,2.2,6
Aldrick Robinson,SFO,WR,8.2,7
Jonnu Smith,TEN,TE,4.2,10
Luke Stocker,TEN,TE,2.2,10
Alan Cross,TAM,TE,2.1,4
Shelton Gibson,PHI,WR,3.1,24
Derek Carrier,LAR,TE,3.0,16
Greg Olsen,CAR,TE,2.0,16
Eric Tomlinson,NYJ,TE,3.0,8
Trey Burton,PHI,TE,1.9,17
A.J. Derby,MIA,TE,1.9,22
Eric Ebron,DET,TE,1.9,6
Jeff Heuerman,DEN,TE,1.9,12
Jesse James,PIT,TE,2.9,29
Freddie Martino,TAM,WR,1.9,17
Braxton Miller,HOU,WR,2.9,26
Jay Prosch,HOU,RB,1.9,28
Dede Westbrook,JAX,WR,1.9,23
Jehu Chesson,KAN,WR,1.8,4
Cobi Hamilton,HOU,WR,1.8,26
Josh Hill,NOR,TE,1.8,2
Alshon Jeffery,PHI,WR,1.8,24
Mike Williams,LAC,WR,1.8,10
Rishard Matthews,TEN,WR,1.7,1
Isaiah McKenzie,DEN,WR,1.7,30
C.J. Uzomah,CIN,TE,1.7,21
Benny Cunningham,CHI,RB,1.6,1
Virgil Green,DEN,TE,1.6,12
C.J. Ham,MIN,RB,1.6,6
Chris Moore,BAL,WR,7.6,3
Louis Murphy,SFO,WR,1.6,7
Jalen Richard,OAK,RB,1.6,20
Michael Clark,GNB,WR,1.5,15
Amara Darboh,SEA,WR,1.5,18
Vance McDonald,PIT,TE,1.5,29
Stephen Anderson,HOU,TE,1.4,25
Patrick DiMarco,BUF,RB,1.4,27
Garrett Griffin,NOR,TE,1.4,2
Cordarrelle Patterson,OAK,WR,1.4,6
Kyle Rudolph,MIN,TE,1.3,7
Kamar Aiken,IND,WR,1.2,32
Xavier Grimble,PIT,TE,1.2,29
Patrick Ricard,BAL,DL,1.2,29
Anthony Fasano,MIA,TE,1.1,22
Eli Rogers,PIT,WR,1.1,13
Jeff Janis,GNB,WR,1.0,15
Niles Paul,WAS,TE,1.0,32
Tommylee Lewis,NOR,WR,-2.0,31
Kevin Peterson,LAR,LCB,0.0,31
Kalif Raymond,NYG,WR,0.0,31
Jordan Devey,KAN,C,0.0,31
Johnny Holton,OAK,WR,0.0,6
Jaydon Mickens,JAX,WR,-2.0,23
Jamal Agnew,DET,CB,0.0,23
Donatello Brown,GNB,CB,-2.0,23
Darqueze Dennard,CIN,CB,0.0,23
Daniel Ross,DAL,DT,-2.0,23
